"DATA_Y","CITY","COUNTY","variable","non_missing_n","mean","median","sd","min","max"
2010,"臺中縣","和平鄉","N_INDI_7_15",41,0.463414634146341,0,0.674446475845554,0,2
2010,"臺中縣","和平鄉","N_INDI_UNDER6",41,0.219512195121951,0,0.570622253419511,0,2
2010,"臺中縣","大肚鄉","N_FAMILY",12,3.75,3.5,1.81533868615599,1,7
2010,"臺中縣","大肚鄉","N_INDI",12,2.83333333333333,3,1.6966991126266,1,7
2010,"臺中縣","大肚鄉","N_INDI_16_54",12,2,2,1.04446593573419,1,4
2010,"臺中縣","大肚鄉","N_INDI_55PLUS",12,0.333333333333333,0,0.65133894727893,0,2
2010,"臺中縣","大肚鄉","N_INDI_55_64",12,0.166666666666667,0,0.577350269189626,0,2
2010,"臺中縣","大肚鄉","N_INDI_65PLUS",12,0.166666666666667,0,0.389249472080761,0,1
2010,"臺中縣","大肚鄉","N_INDI_7_15",12,0.333333333333333,0,0.65133894727893,0,2
2010,"臺中縣","大肚鄉","N_INDI_UNDER6",12,0.166666666666667,0,0.389249472080761,0,1
2010,"臺中縣","大里市","N_FAMILY",17,4,4,1.54110350074224,1,7
2010,"臺中縣","大里市","N_INDI",17,3.58823529411765,3,1.73417211982446,1,7
2010,"臺中縣","大里市","N_INDI_16_54",17,2.52941176470588,3,1.32842232831014,0,5
2010,"臺中縣","大里市","N_INDI_55PLUS",17,0.235294117647059,0,0.562295714538387,0,2
2010,"臺中縣","大里市","N_INDI_55_64",17,0.235294117647059,0,0.562295714538387,0,2
2010,"臺中縣","大里市","N_INDI_65PLUS",17,0,0,0,0,0
2010,"臺中縣","大里市","N_INDI_7_15",17,0.705882352941177,0,1.10480235123488,0,3
2010,"臺中縣","大里市","N_INDI_UNDER6",17,0.117647058823529,0,0.332105582077536,0,1
2010,"臺中縣","大雅鄉","N_FAMILY",13,4.53846153846154,4,2.29548050944258,2,10
2010,"臺中縣","大雅鄉","N_INDI",13,3.69230769230769,4,1.75045781557356,1,8
2010,"臺中縣","大雅鄉","N_INDI_16_54",13,1.84615384615385,1,1.72463299700515,0,5
2010,"臺中縣","大雅鄉","N_INDI_55PLUS",13,0.923076923076923,1,1.03774904332554,0,3
2010,"臺中縣","大雅鄉","N_INDI_55_64",13,0.846153846153846,1,0.898717034272917,0,2
2010,"臺中縣","大雅鄉","N_INDI_65PLUS",13,0.0769230769230769,0,0.277350098112615,0,1
2010,"臺中縣","大雅鄉","N_INDI_7_15",13,0.615384615384615,0,1.12089707663561,0,3
2010,"臺中縣","大雅鄉","N_INDI_UNDER6",13,0.307692307692308,0,0.480384461415261,0,1
2010,"臺中縣","東勢鎮","N_FAMILY",24,4.79166666666667,5,1.76879144853366,2,8
2010,"臺中縣","東勢鎮","N_INDI",24,3.66666666666667,4,1.80979620920163,1,7
2010,"臺中縣","東勢鎮","N_INDI_16_54",24,2.125,2,0.9469631093315,0,4
2010,"臺中縣","東勢鎮","N_INDI_55PLUS",24,0.166666666666667,0,0.481543412343077,0,2
2010,"臺中縣","東勢鎮","N_INDI_55_64",24,0.125,0,0.448427203146441,0,2
2010,"臺中縣","東勢鎮","N_INDI_65PLUS",24,0.0416666666666667,0,0.204124145231932,0,1
2010,"臺中縣","東勢鎮","N_INDI_7_15",24,1,1,1.06321906614239,0,3
2010,"臺中縣","東勢鎮","N_INDI_UNDER6",24,0.375,0,0.710939366337732,0,2
2010,"臺中縣","潭子鄉","N_FAMILY",52,3.5,3,1.67449143581789,1,9
2010,"臺中縣","潭子鄉","N_INDI",52,2.75,2,1.69051564241651,1,9
2010,"臺中縣","潭子鄉","N_INDI_16_54",52,1.73076923076923,2,1.03118786663226,0,4
2010,"臺中縣","潭子鄉","N_INDI_55PLUS",52,0.173076923076923,0,0.473665466715671,0,2
2010,"臺中縣","潭子鄉","N_INDI_55_64",52,0.115384615384615,0,0.378534125891649,0,2
2010,"臺中縣","潭子鄉","N_INDI_65PLUS",52,0.0576923076923077,0,0.307645169843285,0,2
2010,"臺中縣","潭子鄉","N_INDI_7_15",52,0.576923076923077,0,1.14354374979373,0,6
2010,"臺中縣","潭子鄉","N_INDI_UNDER6",52,0.269230769230769,0,0.660225291773525,0,3
2010,"臺中縣","烏日鄉","N_FAMILY",6,4.5,4,1.22474487139159,3,6
2010,"臺中縣","烏日鄉","N_INDI",6,4,3.5,1.67332005306815,2,6
2010,"臺中縣","烏日鄉","N_INDI_16_54",6,3.16666666666667,3,1.72240142436851,1,6
2010,"臺中縣","烏日鄉","N_INDI_55PLUS",6,0,0,0,0,0
2010,"臺中縣","烏日鄉","N_INDI_55_64",6,0,0,0,0,0
2010,"臺中縣","烏日鄉","N_INDI_65PLUS",6,0,0,0,0,0
2010,"臺中縣","烏日鄉","N_INDI_7_15",6,0.666666666666667,0,1.03279555898864,0,2
2010,"臺中縣","烏日鄉","N_INDI_UNDER6",6,0.166666666666667,0,0.408248290463863,0,1
2010,"臺中縣","神岡鄉","N_FAMILY",20,3.85,4,1.78517285024817,1,8
2010,"臺中縣","神岡鄉","N_INDI",20,3.7,3.5,1.83819133074363,1,8
2010,"臺中縣","神岡鄉","N_INDI_16_54",20,2.85,2.5,1.72520021721355,0,7
2010,"臺中縣","神岡鄉","N_INDI_55PLUS",20,0.15,0,0.366347548532523,0,1
2010,"臺中縣","神岡鄉","N_INDI_55_64",20,0.05,0,0.223606797749979,0,1
2010,"臺中縣","神岡鄉","N_INDI_65PLUS",20,0.1,0,0.307793505625546,0,1
2010,"臺中縣","神岡鄉","N_INDI_7_15",20,0.55,0,0.825577947481897,0,3
2010,"臺中縣","神岡鄉","N_INDI_UNDER6",20,0.15,0,0.489360484929593,0,2
2010,"臺中縣","豐原市","N_FAMILY",13,3.46153846153846,3,1.7134460703207,1,6
2010,"臺中縣","豐原市","N_INDI",13,2.92307692307692,3,1.60527975036225,1,5
2010,"臺中縣","豐原市","N_INDI_16_54",13,1.84615384615385,1,1.46322439872551,0,5
2010,"臺中縣","豐原市","N_INDI_55PLUS",13,0.538461538461538,0,1.39136531360295,0,5
2010,"臺中縣","豐原市","N_INDI_55_64",13,0.538461538461538,0,1.39136531360295,0,5
2010,"臺中縣","豐原市","N_INDI_65PLUS",13,0,0,0,0,0
2010,"臺中縣","豐原市","N_INDI_7_15",13,0.0769230769230769,0,0.277350098112615,0,1
2010,"臺中縣","豐原市","N_INDI_UNDER6",13,0.461538461538462,0,0.776250025806185,0,2
2010,"臺北市","中山區","N_FAMILY",15,3.73333333333333,3,2.01659779496722,1,8
2010,"臺北市","中山區","N_INDI",15,2.53333333333333,2,1.80739222823013,1,7
2010,"臺北市","中山區","N_INDI_16_54",15,1.8,2,1.08232553856433,0,4
2010,"臺北市","中山區","N_INDI_55PLUS",15,0.333333333333333,0,0.617213399848368,0,2
2010,"臺北市","中山區","N_INDI_55_64",15,0.2,0,0.560611910581388,0,2
2010,"臺北市","中山區","N_INDI_65PLUS",15,0.133333333333333,0,0.351865775274498,0,1
2010,"臺北市","中山區","N_INDI_7_15",15,0.2,0,0.560611910581388,0,2
2010,"臺北市","中山區","N_INDI_UNDER6",15,0.2,0,0.560611910581388,0,2
2010,"臺北市","中正區","N_FAMILY",7,3.71428571428571,4,1.11269728052837,2,5
2010,"臺北市","中正區","N_INDI",7,2.57142857142857,2,1.51185789203691,1,5
2010,"臺北市","中正區","N_INDI_16_54",7,1.28571428571429,1,0.951189731211342,0,3
2010,"臺北市","中正區","N_INDI_55PLUS",7,0.285714285714286,0,0.487950036474267,0,1
2010,"臺北市","中正區","N_INDI_55_64",7,0.285714285714286,0,0.487950036474267,0,1
2010,"臺北市","中正區","N_INDI_65PLUS",7,0,0,0,0,0
2010,"臺北市","中正區","N_INDI_7_15",7,0.714285714285714,0,0.951189731211342,0,2
2010,"臺北市","中正區","N_INDI_UNDER6",7,0.285714285714286,0,0.487950036474267,0,1
2010,"臺北市","信義區","N_FAMILY",9,3.77777777777778,4,1.39443337755679,1,5
2010,"臺北市","信義區","N_INDI",9,1.66666666666667,1,1.11803398874989,1,4
2010,"臺北市","信義區","N_INDI_16_54",9,1,1,0.5,0,2
2010,"臺北市","信義區","N_INDI_55PLUS",9,0.222222222222222,0,0.440958551844098,0,1
2010,"臺北市","信義區","N_INDI_55_64",9,0,0,0,0,0
2010,"臺北市","信義區","N_INDI_65PLUS",9,0.222222222222222,0,0.440958551844098,0,1
2010,"臺北市","信義區","N_INDI_7_15",9,0.333333333333333,0,0.707106781186548,0,2
2010,"臺北市","信義區","N_INDI_UNDER6",9,0.111111111111111,0,0.333333333333333,0,1
2010,"臺北市","內湖區","N_FAMILY",21,4.23809523809524,4,1.86828161433875,1,8
2010,"臺北市","內湖區","N_INDI",21,3.33333333333333,3,1.79814719456816,1,8
2010,"臺北市","內湖區","N_INDI_16_54",21,1.9047619047619,2,1.22085060121056,0,4
2010,"臺北市","內湖區","N_INDI_55PLUS",21,0.476190476190476,0,0.601585207518238,0,2
2010,"臺北市","內湖區","N_INDI_55_64",21,0.285714285714286,0,0.462910049886276,0,1
2010,"臺北市","內湖區","N_INDI_65PLUS",21,0.19047619047619,0,0.511766315719159,0,2
2010,"臺北市","內湖區","N_INDI_7_15",21,0.714285714285714,0,0.902377811277357,0,3
2010,"臺北市","內湖區","N_INDI_UNDER6",21,0.238095238095238,0,0.436435780471985,0,1
2010,"臺北市","北投區","N_FAMILY",17,4.47058823529412,4,1.80684971216561,1,8
2010,"臺北市","北投區","N_INDI",17,3.11764705882353,3,1.7278003697323,1,7
2010,"臺北市","北投區","N_INDI_16_54",17,2,2,1.06066017177982,1,4
2010,"臺北市","北投區","N_INDI_55PLUS",17,0.294117647058824,0,0.587867532097255,0,2
2010,"臺北市","北投區","N_INDI_55_64",17,0.294117647058824,0,0.587867532097255,0,2
2010,"臺北市","北投區","N_INDI_65PLUS",17,0,0,0,0,0
2010,"臺北市","北投區","N_INDI_7_15",17,0.588235294117647,0,0.795206225564457,0,2
2010,"臺北市","北投區","N_INDI_UNDER6",17,0.235294117647059,0,0.562295714538387,0,2
2010,"臺北市","南港區","N_FAMILY",18,4.55555555555556,4.5,1.75640750404382,2,9
2010,"臺北市","南港區","N_INDI",18,3.77777777777778,3.5,2.01627366126828,1,9
2010,"臺北市","南港區","N_INDI_16_54",18,2.38888888888889,2,1.57699971609863,0,6
2010,"臺北市","南港區","N_INDI_55PLUS",18,0.111111111111111,0,0.323380833381777,0,1
2010,"臺北市","南港區","N_INDI_55_64",18,0.111111111111111,0,0.323380833381777,0,1
2010,"臺北市","南港區","N_INDI_65PLUS",18,0,0,0,0,0
2010,"臺北市","南港區","N_INDI_7_15",18,0.944444444444444,1,1.05564155136453,0,3
2010,"臺北市","南港區","N_INDI_UNDER6",18,0.333333333333333,0,0.594088525786005,0,2
2010,"臺北市","士林區","N_FAMILY",12,4.41666666666667,4.5,1.24011240937215,2,7
2010,"臺北市","士林區","N_INDI",12,3.08333333333333,3,1.72986249234563,1,7
2010,"臺北市","士林區","N_INDI_16_54",12,2.08333333333333,1.5,1.62135371797393,0,6
2010,"臺北市","士林區","N_INDI_55PLUS",12,0.416666666666667,0,0.668557923421521,0,2
2010,"臺北市","士林區","N_INDI_55_64",12,0.25,0,0.452267016866645,0,1
2010,"臺北市","士林區","N_INDI_65PLUS",12,0.166666666666667,0,0.389249472080761,0,1
2010,"臺北市","士林區","N_INDI_7_15",12,0.25,0,0.452267016866645,0,1
2010,"臺北市","士林區","N_INDI_UNDER6",12,0.333333333333333,0,0.887625364598595,0,3
2010,"臺北市","大同區","N_FAMILY",10,3.9,4,1.72884033065199,1,7
2010,"臺北市","大同區","N_INDI",10,2.4,2,1.50554530541816,1,5
2010,"臺北市","大同區","N_INDI_16_54",10,2,1.5,1.15470053837925,1,4
2010,"臺北市","大同區","N_INDI_55PLUS",10,0,0,0,0,0
2010,"臺北市","大同區","N_INDI_55_64",10,0,0,0,0,0
2010,"臺北市","大同區","N_INDI_65PLUS",10,0,0,0,0,0
2010,"臺北市","大同區","N_INDI_7_15",10,0.4,0,0.699205898780101,0,2
2010,"臺北市","大同區","N_INDI_UNDER6",10,0,0,0,0,0
2010,"臺北市","大安區","N_FAMILY",9,2.44444444444444,2,1.58989866902824,1,5
2010,"臺北市","大安區","N_INDI",9,1.44444444444444,1,1.0137937550497,1,4
2010,"臺北市","大安區","N_INDI_16_54",9,0.888888888888889,1,0.927960727138337,0,3
2010,"臺北市","大安區","N_INDI_55PLUS",9,0.333333333333333,0,0.5,0,1
2010,"臺北市","大安區","N_INDI_55_64",9,0.333333333333333,0,0.5,0,1
2010,"臺北市","大安區","N_INDI_65PLUS",9,0,0,0,0,0
2010,"臺北市","大安區","N_INDI_7_15",9,0.111111111111111,0,0.333333333333333,0,1
2010,"臺北市","大安區","N_INDI_UNDER6",9,0.111111111111111,0,0.333333333333333,0,1
2010,"臺北市","文山區","N_FAMILY",18,4.16666666666667,4,1.85504082720253,2,8
2010,"臺北市","文山區","N_INDI",18,3,2.5,2.02919862478357,1,8
2010,"臺北市","文山區","N_INDI_16_54",18,1.94444444444444,2,1.10996673093875,0,5
2010,"臺北市","文山區","N_INDI_55PLUS",18,0.222222222222222,0,0.548318880553316,0,2
2010,"臺北市","文山區","N_INDI_55_64",18,0.222222222222222,0,0.548318880553316,0,2
2010,"臺北市","文山區","N_INDI_65PLUS",18,0,0,0,0,0
2010,"臺北市","文山區","N_INDI_7_15",18,0.666666666666667,0,0.90748521297303,0,3
2010,"臺北市","文山區","N_INDI_UNDER6",18,0.166666666666667,0,0.383482494423685,0,1
2010,"臺北市","松山區","N_FAMILY",10,4.1,4,1.59513148186739,2,6
2010,"臺北市","松山區","N_INDI",10,3,2.5,1.82574185835055,1,6
2010,"臺北市","松山區","N_INDI_16_54",10,1.9,2,0.994428926011753,1,4
2010,"臺北市","松山區","N_INDI_55PLUS",10,0.2,0,0.421637021355784,0,1
2010,"臺北市","松山區","N_INDI_55_64",10,0.2,0,0.421637021355784,0,1
2010,"臺北市","松山區","N_INDI_65PLUS",10,0,0,0,0,0
2010,"臺北市","松山區","N_INDI_7_15",10,0.5,0,0.707106781186548,0,2
2010,"臺北市","松山區","N_INDI_UNDER6",10,0.4,0,0.699205898780101,0,2
2010,"臺北市","萬華區","N_FAMILY",14,4.28571428571429,4,2.1989008243131,1,9
2010,"臺北市","萬華區","N_INDI",14,2.14285714285714,2,1.29241234531773,1,5
2010,"臺北市","萬華區","N_INDI_16_54",14,1.57142857142857,1,0.937614461876991,1,4
2010,"臺北市","萬華區","N_INDI_55PLUS",14,0.0714285714285714,0,0.267261241912424,0,1
2010,"臺北市","萬華區","N_INDI_55_64",14,0.0714285714285714,0,0.267261241912424,0,1
2010,"臺北市","萬華區","N_INDI_65PLUS",14,0,0,0,0,0
2010,"臺北市","萬華區","N_INDI_7_15",14,0.285714285714286,0,0.611249845502127,0,2
2010,"臺北市","萬華區","N_INDI_UNDER6",14,0.214285714285714,0,0.42581531362632,0,1
2010,"臺北縣","三峽鎮","N_FAMILY",52,3.15384615384615,3,1.33408726798975,1,5
2010,"臺北縣","三峽鎮","N_INDI",52,2.28846153846154,2,1.30363802358282,1,5
2010,"臺北縣","三峽鎮","N_INDI_16_54",52,1.55769230769231,2,0.978463411971607,0,5
2010,"臺北縣","三峽鎮","N_INDI_55PLUS",52,0.211538461538462,0,0.412383719156125,0,1
2010,"臺北縣","三峽鎮","N_INDI_55_64",52,0.192307692307692,0,0.397958591720272,0,1
2010,"臺北縣","三峽鎮","N_INDI_65PLUS",52,0.0192307692307692,0,0.138675049056307,0,1
2010,"臺北縣","三峽鎮","N_INDI_7_15",52,0.230769230769231,0,0.546481961217982,0,2
2010,"臺北縣","三峽鎮","N_INDI_UNDER6",52,0.288461538461538,0,0.636674523969741,0,3
2010,"臺北縣","三重市","N_FAMILY",11,4.81818181818182,5,1.4709304414677,3,7
2010,"臺北縣","三重市","N_INDI",11,2.90909090909091,2,1.64039906452945,1,6
2010,"臺北縣","三重市","N_INDI_16_54",11,1.90909090909091,2,0.943879807448539,1,4
2010,"臺北縣","三重市","N_INDI_55PLUS",11,0,0,0,0,0
2010,"臺北縣","三重市","N_INDI_55_64",11,0,0,0,0,0
2010,"臺北縣","三重市","N_INDI_65PLUS",11,0,0,0,0,0
2010,"臺北縣","三重市","N_INDI_7_15",11,0.727272727272727,0,0.904534033733291,0,2
2010,"臺北縣","三重市","N_INDI_UNDER6",11,0.272727272727273,0,0.467099366496914,0,1
2010,"臺北縣","中和市","N_FAMILY",8,4.125,4,1.45773797371133,2,7
2010,"臺北縣","中和市","N_INDI",8,3,3,2.07019667802706,1,7
2010,"臺北縣","中和市","N_INDI_16_54",8,2,1.5,1.8516401995451,0,6
2010,"臺北縣","中和市","N_INDI_55PLUS",8,0.125,0,0.353553390593274,0,1
2010,"臺北縣","中和市","N_INDI_55_64",8,0.125,0,0.353553390593274,0,1
2010,"臺北縣","中和市","N_INDI_65PLUS",8,0,0,0,0,0
2010,"臺北縣","中和市","N_INDI_7_15",8,0.25,0,0.462910049886276,0,1
2010,"臺北縣","中和市","N_INDI_UNDER6",8,0.625,0.5,0.744023809142845,0,2
2010,"臺北縣","五股鄉","N_FAMILY",2,5.5,5.5,0.707106781186548,5,6
2010,"臺北縣","五股鄉","N_INDI",2,2,2,1.4142135623731,1,3
2010,"臺北縣","五股鄉","N_INDI_16_54",2,2,2,1.4142135623731,1,3
2010,"臺北縣","五股鄉","N_INDI_55PLUS",2,0,0,0,0,0
2010,"臺北縣","五股鄉","N_INDI_55_64",2,0,0,0,0,0
2010,"臺北縣","五股鄉","N_INDI_65PLUS",2,0,0,0,0,0
2010,"臺北縣","五股鄉","N_INDI_7_15",2,0,0,0,0,0
2010,"臺北縣","五股鄉","N_INDI_UNDER6",2,0,0,0,0,0
2010,"臺北縣","土城市","N_FAMILY",80,3.725,4,1.54243765645508,1,11
2010,"臺北縣","土城市","N_INDI",80,2.975,3,1.3868733617454,1,6
2010,"臺北縣","土城市","N_INDI_16_54",80,2.125,2,1.24651412681703,0,5
2010,"臺北縣","土城市","N_INDI_55PLUS",80,0.35,0,0.618286730419357,0,2
2010,"臺北縣","土城市","N_INDI_55_64",80,0.2875,0,0.555610053585759,0,2
2010,"臺北縣","土城市","N_INDI_65PLUS",80,0.0625,0,0.290949993528402,0,2
2010,"臺北縣","土城市","N_INDI_7_15",80,0.2875,0,0.640287712228167,0,3
2010,"臺北縣","土城市","N_INDI_UNDER6",80,0.2125,0,0.544099534825631,0,2
2010,"臺北縣","新店市","N_FAMILY",39,3.48717948717949,3,1.57064845595688,1,8
2010,"臺北縣","新店市","N_INDI",39,2.71794871794872,2,1.60506956643331,1,7
2010,"臺北縣","新店市","N_INDI_16_54",39,2.07692307692308,2,1.24360713428857,0,5
2010,"臺北縣","新店市","N_INDI_55PLUS",39,0.256410256410256,0,0.49831023511298,0,2
2010,"臺北縣","新店市","N_INDI_55_64",39,0.128205128205128,0,0.33868842842937,0,1
2010,"臺北縣","新店市","N_INDI_65PLUS",39,0.128205128205128,0,0.33868842842937,0,1
2010,"臺北縣","新店市","N_INDI_7_15",39,0.256410256410256,0,0.63734435532172,0,2
2010,"臺北縣","新店市","N_INDI_UNDER6",39,0.128205128205128,0,0.409073869245305,0,2
2010,"臺北縣","新莊市","N_FAMILY",19,4.15789473684211,4,0.958190302064658,2,6
2010,"臺北縣","新莊市","N_INDI",19,3.63157894736842,3,1.11607080200484,2,5
2010,"臺北縣","新莊市","N_INDI_16_54",19,2.78947368421053,3,1.35724178507659,1,5
2010,"臺北縣","新莊市","N_INDI_55PLUS",19,0,0,0,0,0
2010,"臺北縣","新莊市","N_INDI_55_64",19,0,0,0,0,0
2010,"臺北縣","新莊市","N_INDI_65PLUS",19,0,0,0,0,0
2010,"臺北縣","新莊市","N_INDI_7_15",19,0.842105263157895,1,0.958190302064658,0,3
2010,"臺北縣","新莊市","N_INDI_UNDER6",19,0,0,0,0,0
2010,"臺北縣","板橋市","N_FAMILY",17,2.88235294117647,3,1.79869233546125,1,6
2010,"臺北縣","板橋市","N_INDI",17,2.58823529411765,1,1.80481382451944,1,5
2010,"臺北縣","板橋市","N_INDI_16_54",17,1.94117647058824,1,1.14403825522216,1,4
2010,"臺北縣","板橋市","N_INDI_55PLUS",17,0.0588235294117647,0,0.242535625036333,0,1
2010,"臺北縣","板橋市","N_INDI_55_64",17,0.0588235294117647,0,0.242535625036333,0,1
2010,"臺北縣","板橋市","N_INDI_65PLUS",17,0,0,0,0,0
2010,"臺北縣","板橋市","N_INDI_7_15",17,0.470588235294118,0,0.717430053979439,0,2
2010,"臺北縣","板橋市","N_INDI_UNDER6",17,0.117647058823529,0,0.485071250072666,0,2
2010,"臺北縣","林口鄉","N_FAMILY",8,3.875,4,1.24642345475822,2,5
2010,"臺北縣","林口鄉","N_INDI",8,3.25,4,1.16496474502144,1,4
2010,"臺北縣","林口鄉","N_INDI_16_54",8,2.375,2.5,0.744023809142845,1,3
2010,"臺北縣","林口鄉","N_INDI_55PLUS",8,0,0,0,0,0
2010,"臺北縣","林口鄉","N_INDI_55_64",8,0,0,0,0,0
2010,"臺北縣","林口鄉","N_INDI_65PLUS",8,0,0,0,0,0
2010,"臺北縣","林口鄉","N_INDI_7_15",8,0.875,1,0.83452296039628,0,2
2010,"臺北縣","林口鄉","N_INDI_UNDER6",8,0,0,0,0,0
2010,"臺北縣","樹林市","N_FAMILY",116,4.08620689655172,4,1.54113998188942,1,10
2010,"臺北縣","樹林市","N_INDI",116,3.44827586206897,3,1.74627468124829,1,10
2010,"臺北縣","樹林市","N_INDI_16_54",116,2.27586206896552,2,1.19844977327816,0,6
2010,"臺北縣","樹林市","N_INDI_55PLUS",116,0.258620689655172,0,0.561375479323427,0,2
2010,"臺北縣","樹林市","N_INDI_55_64",116,0.224137931034483,0,0.512219499425982,0,2
2010,"臺北縣","樹林市","N_INDI_65PLUS",116,0.0344827586206897,0,0.225775359026684,0,2
2010,"臺北縣","樹林市","N_INDI_7_15",116,0.629310344827586,0,0.964862435915027,0,5
2010,"臺北縣","樹林市","N_INDI_UNDER6",116,0.28448275862069,0,0.669925816564901,0,3
2010,"臺北縣","永和市","N_FAMILY",8,2.75,3,1.28173988892331,1,4
2010,"臺北縣","永和市","N_INDI",8,1.75,1,1.16496474502144,1,4
2010,"臺北縣","永和市","N_INDI_16_54",8,1.125,1,1.35620268186054,0,4
2010,"臺北縣","永和市","N_INDI_55PLUS",8,0.5,0.5,0.534522483824849,0,1
2010,"臺北縣","永和市","N_INDI_55_64",8,0.375,0,0.517549169506766,0,1
2010,"臺北縣","永和市","N_INDI_65PLUS",8,0.125,0,0.353553390593274,0,1
2010,"臺北縣","永和市","N_INDI_7_15",8,0.125,0,0.353553390593274,0,1
2010,"臺北縣","永和市","N_INDI_UNDER6",8,0,0,0,0,0
2010,"臺北縣","汐止市","N_FAMILY",40,3.5,4,1.24034734589208,1,6
2010,"臺北縣","汐止市","N_INDI",40,2.85,3,1.54504999504207,1,6
2010,"臺北縣","汐止市","N_INDI_16_54",40,1.95,1,1.44913767461894,0,5
2010,"臺北縣","汐止市","N_INDI_55PLUS",40,0.2,0,0.464095480892257,0,2
2010,"臺北縣","汐止市","N_INDI_55_64",40,0.2,0,0.464095480892257,0,2
2010,"臺北縣","汐止市","N_INDI_65PLUS",40,0,0,0,0,0
2010,"臺北縣","汐止市","N_INDI_7_15",40,0.425,0,0.812955986445414,0,3
2010,"臺北縣","汐止市","N_INDI_UNDER6",40,0.275,0,0.598609499868932,0,2
2010,"臺北縣","泰山鄉","N_FAMILY",18,2.38888888888889,2,1.41997882705379,1,5
2010,"臺北縣","泰山鄉","N_INDI",18,1.77777777777778,1,1.35279908318905,1,5
2010,"臺北縣","泰山鄉","N_INDI_16_54",18,1.27777777777778,1,0.574513149960142,1,3
2010,"臺北縣","泰山鄉","N_INDI_55PLUS",18,0.166666666666667,0,0.514495755427527,0,2
2010,"臺北縣","泰山鄉","N_INDI_55_64",18,0.166666666666667,0,0.514495755427527,0,2
2010,"臺北縣","泰山鄉","N_INDI_65PLUS",18,0,0,0,0,0
2010,"臺北縣","泰山鄉","N_INDI_7_15",18,0.277777777777778,0,0.669113158068688,0,2
2010,"臺北縣","泰山鄉","N_INDI_UNDER6",18,0.0555555555555556,0,0.235702260395516,0,1
2010,"臺北縣","烏來鄉","N_FAMILY",21,3.76190476190476,3,1.37494588638106,2,6
2010,"臺北縣","烏來鄉","N_INDI",21,3.52380952380952,3,1.4359334113756,1,6
2010,"臺北縣","烏來鄉","N_INDI_16_54",21,2.52380952380952,2,1.07791686224159,1,4
2010,"臺北縣","烏來鄉","N_INDI_55PLUS",21,0.0952380952380952,0,0.300792603759119,0,1
2010,"臺北縣","烏來鄉","N_INDI_55_64",21,0.0952380952380952,0,0.300792603759119,0,1
2010,"臺北縣","烏來鄉","N_INDI_65PLUS",21,0,0,0,0,0
2010,"臺北縣","烏來鄉","N_INDI_7_15",21,0.571428571428571,0,0.810643483377778,0,2
2010,"臺北縣","烏來鄉","N_INDI_UNDER6",21,0.333333333333333,0,0.658280588604383,0,2
2010,"臺北縣","蘆洲市","N_FAMILY",52,4.28846153846154,4,1.51251690590504,1,10
2010,"臺北縣","蘆洲市","N_INDI",52,3.01923076923077,3,1.48839148096303,1,6
2010,"臺北縣","蘆洲市","N_INDI_16_54",52,2.26923076923077,2,1.2385219624955,1,5
2010,"臺北縣","蘆洲市","N_INDI_55PLUS",52,0,0,0,0,0
2010,"臺北縣","蘆洲市","N_INDI_55_64",52,0,0,0,0,0
2010,"臺北縣","蘆洲市","N_INDI_65PLUS",52,0,0,0,0,0
2010,"臺北縣","蘆洲市","N_INDI_7_15",52,0.480769230769231,0,0.851535743331979,0,3
2010,"臺北縣","蘆洲市","N_INDI_UNDER6",52,0.269230769230769,0,0.68928450016807,0,3
2010,"臺北縣","鶯歌鎮","N_FAMILY",9,4.11111111111111,4,1.05409255338946,3,6
2010,"臺北縣","鶯歌鎮","N_INDI",9,2.77777777777778,3,1.20185042515466,1,5
2010,"臺北縣","鶯歌鎮","N_INDI_16_54",9,1.33333333333333,1,0.707106781186548,0,2
2010,"臺北縣","鶯歌鎮","N_INDI_55PLUS",9,0.333333333333333,0,0.707106781186548,0,2
2010,"臺北縣","鶯歌鎮","N_INDI_55_64",9,0.222222222222222,0,0.666666666666667,0,2
2010,"臺北縣","鶯歌鎮","N_INDI_65PLUS",9,0.111111111111111,0,0.333333333333333,0,1
2010,"臺北縣","鶯歌鎮","N_INDI_7_15",9,0.888888888888889,1,0.927960727138337,0,2
2010,"臺北縣","鶯歌鎮","N_INDI_UNDER6",9,0.222222222222222,0,0.440958551844098,0,1
2010,"臺南市","中西區","N_FAMILY",1,3,3,,3,3
2010,"臺南市","中西區","N_INDI",1,3,3,,3,3
2010,"臺南市","中西區","N_INDI_16_54",1,2,2,,2,2
2010,"臺南市","中西區","N_INDI_55PLUS",1,0,0,,0,0
2010,"臺南市","中西區","N_INDI_55_64",1,0,0,,0,0
2010,"臺南市","中西區","N_INDI_65PLUS",1,0,0,,0,0
2010,"臺南市","中西區","N_INDI_7_15",1,1,1,,1,1
2010,"臺南市","中西區","N_INDI_UNDER6",1,0,0,,0,0
2010,"臺南市","北區","N_FAMILY",11,4.27272727272727,4,2.61116483933547,1,9
2010,"臺南市","北區","N_INDI",11,2.09090909090909,2,1.13618180363404,1,4
2010,"臺南市","北區","N_INDI_16_54",11,1.27272727272727,1,1.00904995821903,0,4
2010,"臺南市","北區","N_INDI_55PLUS",11,0.272727272727273,0,0.646669790682863,0,2
2010,"臺南市","北區","N_INDI_55_64",11,0.272727272727273,0,0.646669790682863,0,2
2010,"臺南市","北區","N_INDI_65PLUS",11,0,0,0,0,0
