domain,concept_id,concept_label,harmonized_year,source_dataset,source_question_ids,source_question_texts,base_question_ids_103,base_question_texts_103,source_option_code,source_option_text,source_min_value,source_max_value,base_option_code_103,base_option_text_103,base_min_value_103,base_max_value_103,comparison_level,mapping_relation,total_construction_rule,note
expenditure,EXP_MEDICAL,醫療保健支出,91,91_2,23-3,請問每個月家庭平均支出中，醫療保健費用是多少?(包括看病的掛號費或藥費及個人買的,J4,請問您全家每個月用在支付「看病就醫、繳醫療保險費、購買醫療用品/設備等」的費用是多少？,1,"未滿1,000元",0,999,1,499 元及以下,0,499,option,source_bin_spans_multiple_base_bins,source_question,以 103 年 J4 為基準。
expenditure,EXP_MEDICAL,醫療保健支出,91,91_2,23-3,請問每個月家庭平均支出中，醫療保健費用是多少?(包括看病的掛號費或藥費及個人買的,J4,請問您全家每個月用在支付「看病就醫、繳醫療保險費、購買醫療用品/設備等」的費用是多少？,1,"未滿1,000元",0,999,2,500-999 元,500,999,option,source_bin_spans_multiple_base_bins,source_question,以 103 年 J4 為基準。
expenditure,EXP_MEDICAL,醫療保健支出,91,91_2,23-3,請問每個月家庭平均支出中，醫療保健費用是多少?(包括看病的掛號費或藥費及個人買的,J4,請問您全家每個月用在支付「看病就醫、繳醫療保險費、購買醫療用品/設備等」的費用是多少？,2,"1,000元至未滿3,000元",1000,2999,3,"1,000-1,999 元",1000,1999,option,source_bin_spans_multiple_base_bins,source_question,以 103 年 J4 為基準。
expenditure,EXP_MEDICAL,醫療保健支出,91,91_2,23-3,請問每個月家庭平均支出中，醫療保健費用是多少?(包括看病的掛號費或藥費及個人買的,J4,請問您全家每個月用在支付「看病就醫、繳醫療保險費、購買醫療用品/設備等」的費用是多少？,2,"1,000元至未滿3,000元",1000,2999,4,"2,000-2,999 元",2000,2999,option,source_bin_spans_multiple_base_bins,source_question,以 103 年 J4 為基準。
expenditure,EXP_MEDICAL,醫療保健支出,91,91_2,23-3,請問每個月家庭平均支出中，醫療保健費用是多少?(包括看病的掛號費或藥費及個人買的,J4,請問您全家每個月用在支付「看病就醫、繳醫療保險費、購買醫療用品/設備等」的費用是多少？,3,"3,000元至未滿5,000元",3000,4999,5,"3,000-3,999 元",3000,3999,option,source_bin_spans_multiple_base_bins,source_question,以 103 年 J4 為基準。
expenditure,EXP_MEDICAL,醫療保健支出,91,91_2,23-3,請問每個月家庭平均支出中，醫療保健費用是多少?(包括看病的掛號費或藥費及個人買的,J4,請問您全家每個月用在支付「看病就醫、繳醫療保險費、購買醫療用品/設備等」的費用是多少？,3,"3,000元至未滿5,000元",3000,4999,6,"4,000-4,999 元",4000,4999,option,source_bin_spans_multiple_base_bins,source_question,以 103 年 J4 為基準。
expenditure,EXP_MEDICAL,醫療保健支出,91,91_2,23-3,請問每個月家庭平均支出中，醫療保健費用是多少?(包括看病的掛號費或藥費及個人買的,J4,請問您全家每個月用在支付「看病就醫、繳醫療保險費、購買醫療用品/設備等」的費用是多少？,4,"5,000元至未滿7,000元",5000,6999,7,"5,000-6,999 元",5000,6999,option,exact_range,source_question,以 103 年 J4 為基準。
expenditure,EXP_MEDICAL,醫療保健支出,91,91_2,23-3,請問每個月家庭平均支出中，醫療保健費用是多少?(包括看病的掛號費或藥費及個人買的,J4,請問您全家每個月用在支付「看病就醫、繳醫療保險費、購買醫療用品/設備等」的費用是多少？,5,"7,000元至未滿1萬元",7000,9999,8,"7,000-9,999 元",7000,9999,option,exact_range,source_question,以 103 年 J4 為基準。
expenditure,EXP_MEDICAL,醫療保健支出,91,91_2,23-3,請問每個月家庭平均支出中，醫療保健費用是多少?(包括看病的掛號費或藥費及個人買的,J4,請問您全家每個月用在支付「看病就醫、繳醫療保險費、購買醫療用品/設備等」的費用是多少？,6,1萬元以上（請記錄金額）,10000,,9,"10,000-14,999 元",10000,14999,option,source_bin_spans_multiple_base_bins,source_question,以 103 年 J4 為基準。
expenditure,EXP_MEDICAL,醫療保健支出,91,91_2,23-3,請問每個月家庭平均支出中，醫療保健費用是多少?(包括看病的掛號費或藥費及個人買的,J4,請問您全家每個月用在支付「看病就醫、繳醫療保險費、購買醫療用品/設備等」的費用是多少？,6,1萬元以上（請記錄金額）,10000,,10,"15,000-19,999 元",15000,19999,option,source_bin_spans_multiple_base_bins,source_question,以 103 年 J4 為基準。
expenditure,EXP_MEDICAL,醫療保健支出,91,91_2,23-3,請問每個月家庭平均支出中，醫療保健費用是多少?(包括看病的掛號費或藥費及個人買的,J4,請問您全家每個月用在支付「看病就醫、繳醫療保險費、購買醫療用品/設備等」的費用是多少？,6,1萬元以上（請記錄金額）,10000,,11,"20,000-29,999 元",20000,29999,option,source_bin_spans_multiple_base_bins,source_question,以 103 年 J4 為基準。
expenditure,EXP_MEDICAL,醫療保健支出,91,91_2,23-3,請問每個月家庭平均支出中，醫療保健費用是多少?(包括看病的掛號費或藥費及個人買的,J4,請問您全家每個月用在支付「看病就醫、繳醫療保險費、購買醫療用品/設備等」的費用是多少？,6,1萬元以上（請記錄金額）,10000,,12,"30,000 元及以上，請記錄________元",30000,,option,source_bin_spans_multiple_base_bins,source_question,以 103 年 J4 為基準。
expenditure,EXP_MEDICAL,醫療保健支出,91,91_2,23-3,請問每個月家庭平均支出中，醫療保健費用是多少?(包括看病的掛號費或藥費及個人買的,J4,請問您全家每個月用在支付「看病就醫、繳醫療保險費、購買醫療用品/設備等」的費用是多少？,7,無,0,0,13,沒有這項支出,0,0,option,exact_none,source_question,以 103 年 J4 為基準。
expenditure,EXP_MEDICAL,醫療保健支出,95,95,Q12-4,請問您全家每個月用在支付「看病就醫、繳保險費、購買醫療設備等」的,J4,請問您全家每個月用在支付「看病就醫、繳醫療保險費、購買醫療用品/設備等」的費用是多少？,1,999元及以下,0,999,1,499 元及以下,0,499,option,source_bin_spans_multiple_base_bins,source_question,以 103 年 J4 為基準。
expenditure,EXP_MEDICAL,醫療保健支出,95,95,Q12-4,請問您全家每個月用在支付「看病就醫、繳保險費、購買醫療設備等」的,J4,請問您全家每個月用在支付「看病就醫、繳醫療保險費、購買醫療用品/設備等」的費用是多少？,1,999元及以下,0,999,2,500-999 元,500,999,option,source_bin_spans_multiple_base_bins,source_question,以 103 年 J4 為基準。
expenditure,EXP_MEDICAL,醫療保健支出,95,95,Q12-4,請問您全家每個月用在支付「看病就醫、繳保險費、購買醫療設備等」的,J4,請問您全家每個月用在支付「看病就醫、繳醫療保險費、購買醫療用品/設備等」的費用是多少？,2,"1,000-1,999元",1000,1999,3,"1,000-1,999 元",1000,1999,option,exact_range,source_question,以 103 年 J4 為基準。
expenditure,EXP_MEDICAL,醫療保健支出,95,95,Q12-4,請問您全家每個月用在支付「看病就醫、繳保險費、購買醫療設備等」的,J4,請問您全家每個月用在支付「看病就醫、繳醫療保險費、購買醫療用品/設備等」的費用是多少？,3,"2,000-2,999 元",2000,2999,4,"2,000-2,999 元",2000,2999,option,exact_range,source_question,以 103 年 J4 為基準。
expenditure,EXP_MEDICAL,醫療保健支出,95,95,Q12-4,請問您全家每個月用在支付「看病就醫、繳保險費、購買醫療設備等」的,J4,請問您全家每個月用在支付「看病就醫、繳醫療保險費、購買醫療用品/設備等」的費用是多少？,4,"3,000-3,999元",3000,3999,5,"3,000-3,999 元",3000,3999,option,exact_range,source_question,以 103 年 J4 為基準。
expenditure,EXP_MEDICAL,醫療保健支出,95,95,Q12-4,請問您全家每個月用在支付「看病就醫、繳保險費、購買醫療設備等」的,J4,請問您全家每個月用在支付「看病就醫、繳醫療保險費、購買醫療用品/設備等」的費用是多少？,5,"4,000-4,999 元",4000,4999,6,"4,000-4,999 元",4000,4999,option,exact_range,source_question,以 103 年 J4 為基準。
expenditure,EXP_MEDICAL,醫療保健支出,95,95,Q12-4,請問您全家每個月用在支付「看病就醫、繳保險費、購買醫療設備等」的,J4,請問您全家每個月用在支付「看病就醫、繳醫療保險費、購買醫療用品/設備等」的費用是多少？,6,"5,000-6,999元",5000,6999,7,"5,000-6,999 元",5000,6999,option,exact_range,source_question,以 103 年 J4 為基準。
expenditure,EXP_MEDICAL,醫療保健支出,95,95,Q12-4,請問您全家每個月用在支付「看病就醫、繳保險費、購買醫療設備等」的,J4,請問您全家每個月用在支付「看病就醫、繳醫療保險費、購買醫療用品/設備等」的費用是多少？,7,"7,000-9,999 元",7000,9999,8,"7,000-9,999 元",7000,9999,option,exact_range,source_question,以 103 年 J4 為基準。
expenditure,EXP_MEDICAL,醫療保健支出,95,95,Q12-4,請問您全家每個月用在支付「看病就醫、繳保險費、購買醫療設備等」的,J4,請問您全家每個月用在支付「看病就醫、繳醫療保險費、購買醫療用品/設備等」的費用是多少？,8,"10,000-14,999元",10000,14999,9,"10,000-14,999 元",10000,14999,option,exact_range,source_question,以 103 年 J4 為基準。
expenditure,EXP_MEDICAL,醫療保健支出,95,95,Q12-4,請問您全家每個月用在支付「看病就醫、繳保險費、購買醫療設備等」的,J4,請問您全家每個月用在支付「看病就醫、繳醫療保險費、購買醫療用品/設備等」的費用是多少？,9,"15,000-19,999 元",15000,19999,10,"15,000-19,999 元",15000,19999,option,exact_range,source_question,以 103 年 J4 為基準。
expenditure,EXP_MEDICAL,醫療保健支出,95,95,Q12-4,請問您全家每個月用在支付「看病就醫、繳保險費、購買醫療設備等」的,J4,請問您全家每個月用在支付「看病就醫、繳醫療保險費、購買醫療用品/設備等」的費用是多少？,10,"20,000-29,999元",20000,29999,11,"20,000-29,999 元",20000,29999,option,exact_range,source_question,以 103 年 J4 為基準。
expenditure,EXP_MEDICAL,醫療保健支出,95,95,Q12-4,請問您全家每個月用在支付「看病就醫、繳保險費、購買醫療設備等」的,J4,請問您全家每個月用在支付「看病就醫、繳醫療保險費、購買醫療用品/設備等」的費用是多少？,90,"30,000元及以上，請記錄 元",30000,,12,"30,000 元及以上，請記錄________元",30000,,option,exact_open_upper,source_question,以 103 年 J4 為基準。
expenditure,EXP_MEDICAL,醫療保健支出,95,95,Q12-4,請問您全家每個月用在支付「看病就醫、繳保險費、購買醫療設備等」的,J4,請問您全家每個月用在支付「看病就醫、繳醫療保險費、購買醫療用品/設備等」的費用是多少？,95,沒有這項支出,0,0,13,沒有這項支出,0,0,option,exact_none,source_question,以 103 年 J4 為基準。
expenditure,EXP_MEDICAL,醫療保健支出,99,99,J4,請問您全家每個月用在支付「看病就醫、繳保險費、購買醫療設備等」的費用是多少？【過去,J4,請問您全家每個月用在支付「看病就醫、繳醫療保險費、購買醫療用品/設備等」的費用是多少？,1,999 元及以下,0,999,1,499 元及以下,0,499,option,source_bin_spans_multiple_base_bins,source_question,以 103 年 J4 為基準。
expenditure,EXP_MEDICAL,醫療保健支出,99,99,J4,請問您全家每個月用在支付「看病就醫、繳保險費、購買醫療設備等」的費用是多少？【過去,J4,請問您全家每個月用在支付「看病就醫、繳醫療保險費、購買醫療用品/設備等」的費用是多少？,1,999 元及以下,0,999,2,500-999 元,500,999,option,source_bin_spans_multiple_base_bins,source_question,以 103 年 J4 為基準。
expenditure,EXP_MEDICAL,醫療保健支出,99,99,J4,請問您全家每個月用在支付「看病就醫、繳保險費、購買醫療設備等」的費用是多少？【過去,J4,請問您全家每個月用在支付「看病就醫、繳醫療保險費、購買醫療用品/設備等」的費用是多少？,2,"1,000-1,999 元",1000,1999,3,"1,000-1,999 元",1000,1999,option,exact_range,source_question,以 103 年 J4 為基準。
expenditure,EXP_MEDICAL,醫療保健支出,99,99,J4,請問您全家每個月用在支付「看病就醫、繳保險費、購買醫療設備等」的費用是多少？【過去,J4,請問您全家每個月用在支付「看病就醫、繳醫療保險費、購買醫療用品/設備等」的費用是多少？,3,"2,000-2,999 元",2000,2999,4,"2,000-2,999 元",2000,2999,option,exact_range,source_question,以 103 年 J4 為基準。
expenditure,EXP_MEDICAL,醫療保健支出,99,99,J4,請問您全家每個月用在支付「看病就醫、繳保險費、購買醫療設備等」的費用是多少？【過去,J4,請問您全家每個月用在支付「看病就醫、繳醫療保險費、購買醫療用品/設備等」的費用是多少？,4,"3,000-3,999 元",3000,3999,5,"3,000-3,999 元",3000,3999,option,exact_range,source_question,以 103 年 J4 為基準。
expenditure,EXP_MEDICAL,醫療保健支出,99,99,J4,請問您全家每個月用在支付「看病就醫、繳保險費、購買醫療設備等」的費用是多少？【過去,J4,請問您全家每個月用在支付「看病就醫、繳醫療保險費、購買醫療用品/設備等」的費用是多少？,5,"4,000-4,999 元",4000,4999,6,"4,000-4,999 元",4000,4999,option,exact_range,source_question,以 103 年 J4 為基準。
expenditure,EXP_MEDICAL,醫療保健支出,99,99,J4,請問您全家每個月用在支付「看病就醫、繳保險費、購買醫療設備等」的費用是多少？【過去,J4,請問您全家每個月用在支付「看病就醫、繳醫療保險費、購買醫療用品/設備等」的費用是多少？,6,"5,000-6,999 元",5000,6999,7,"5,000-6,999 元",5000,6999,option,exact_range,source_question,以 103 年 J4 為基準。
expenditure,EXP_MEDICAL,醫療保健支出,99,99,J4,請問您全家每個月用在支付「看病就醫、繳保險費、購買醫療設備等」的費用是多少？【過去,J4,請問您全家每個月用在支付「看病就醫、繳醫療保險費、購買醫療用品/設備等」的費用是多少？,7,"7,000-9,999 元",7000,9999,8,"7,000-9,999 元",7000,9999,option,exact_range,source_question,以 103 年 J4 為基準。
expenditure,EXP_MEDICAL,醫療保健支出,99,99,J4,請問您全家每個月用在支付「看病就醫、繳保險費、購買醫療設備等」的費用是多少？【過去,J4,請問您全家每個月用在支付「看病就醫、繳醫療保險費、購買醫療用品/設備等」的費用是多少？,8,"10,000-14,999 元",10000,14999,9,"10,000-14,999 元",10000,14999,option,exact_range,source_question,以 103 年 J4 為基準。
expenditure,EXP_MEDICAL,醫療保健支出,99,99,J4,請問您全家每個月用在支付「看病就醫、繳保險費、購買醫療設備等」的費用是多少？【過去,J4,請問您全家每個月用在支付「看病就醫、繳醫療保險費、購買醫療用品/設備等」的費用是多少？,9,"15,000-19,999 元",15000,19999,10,"15,000-19,999 元",15000,19999,option,exact_range,source_question,以 103 年 J4 為基準。
expenditure,EXP_MEDICAL,醫療保健支出,99,99,J4,請問您全家每個月用在支付「看病就醫、繳保險費、購買醫療設備等」的費用是多少？【過去,J4,請問您全家每個月用在支付「看病就醫、繳醫療保險費、購買醫療用品/設備等」的費用是多少？,10,"20,000-29,999 元",20000,29999,11,"20,000-29,999 元",20000,29999,option,exact_range,source_question,以 103 年 J4 為基準。
expenditure,EXP_MEDICAL,醫療保健支出,99,99,J4,請問您全家每個月用在支付「看病就醫、繳保險費、購買醫療設備等」的費用是多少？【過去,J4,請問您全家每個月用在支付「看病就醫、繳醫療保險費、購買醫療用品/設備等」的費用是多少？,11,"30,000 元及以上，請記錄 元",30000,,12,"30,000 元及以上，請記錄________元",30000,,option,exact_open_upper,source_question,以 103 年 J4 為基準。
expenditure,EXP_MEDICAL,醫療保健支出,99,99,J4,請問您全家每個月用在支付「看病就醫、繳保險費、購買醫療設備等」的費用是多少？【過去,J4,請問您全家每個月用在支付「看病就醫、繳醫療保險費、購買醫療用品/設備等」的費用是多少？,12,沒有這項支出,0,0,13,沒有這項支出,0,0,option,exact_none,source_question,以 103 年 J4 為基準。
expenditure,EXP_MEDICAL,醫療保健支出,103,103,J4,請問您全家每個月用在支付「看病就醫、繳醫療保險費、購買醫療用品/設備等」的費用是多少？,J4,請問您全家每個月用在支付「看病就醫、繳醫療保險費、購買醫療用品/設備等」的費用是多少？,1,499 元及以下,0,499,1,499 元及以下,0,499,option,exact_range,source_question,以 103 年 J4 為基準。
expenditure,EXP_MEDICAL,醫療保健支出,103,103,J4,請問您全家每個月用在支付「看病就醫、繳醫療保險費、購買醫療用品/設備等」的費用是多少？,J4,請問您全家每個月用在支付「看病就醫、繳醫療保險費、購買醫療用品/設備等」的費用是多少？,2,500-999 元,500,999,2,500-999 元,500,999,option,exact_range,source_question,以 103 年 J4 為基準。
expenditure,EXP_MEDICAL,醫療保健支出,103,103,J4,請問您全家每個月用在支付「看病就醫、繳醫療保險費、購買醫療用品/設備等」的費用是多少？,J4,請問您全家每個月用在支付「看病就醫、繳醫療保險費、購買醫療用品/設備等」的費用是多少？,3,"1,000-1,999 元",1000,1999,3,"1,000-1,999 元",1000,1999,option,exact_range,source_question,以 103 年 J4 為基準。
expenditure,EXP_MEDICAL,醫療保健支出,103,103,J4,請問您全家每個月用在支付「看病就醫、繳醫療保險費、購買醫療用品/設備等」的費用是多少？,J4,請問您全家每個月用在支付「看病就醫、繳醫療保險費、購買醫療用品/設備等」的費用是多少？,4,"2,000-2,999 元",2000,2999,4,"2,000-2,999 元",2000,2999,option,exact_range,source_question,以 103 年 J4 為基準。
expenditure,EXP_MEDICAL,醫療保健支出,103,103,J4,請問您全家每個月用在支付「看病就醫、繳醫療保險費、購買醫療用品/設備等」的費用是多少？,J4,請問您全家每個月用在支付「看病就醫、繳醫療保險費、購買醫療用品/設備等」的費用是多少？,5,"3,000-3,999 元",3000,3999,5,"3,000-3,999 元",3000,3999,option,exact_range,source_question,以 103 年 J4 為基準。
expenditure,EXP_MEDICAL,醫療保健支出,103,103,J4,請問您全家每個月用在支付「看病就醫、繳醫療保險費、購買醫療用品/設備等」的費用是多少？,J4,請問您全家每個月用在支付「看病就醫、繳醫療保險費、購買醫療用品/設備等」的費用是多少？,6,"4,000-4,999 元",4000,4999,6,"4,000-4,999 元",4000,4999,option,exact_range,source_question,以 103 年 J4 為基準。
expenditure,EXP_MEDICAL,醫療保健支出,103,103,J4,請問您全家每個月用在支付「看病就醫、繳醫療保險費、購買醫療用品/設備等」的費用是多少？,J4,請問您全家每個月用在支付「看病就醫、繳醫療保險費、購買醫療用品/設備等」的費用是多少？,7,"5,000-6,999 元",5000,6999,7,"5,000-6,999 元",5000,6999,option,exact_range,source_question,以 103 年 J4 為基準。
expenditure,EXP_MEDICAL,醫療保健支出,103,103,J4,請問您全家每個月用在支付「看病就醫、繳醫療保險費、購買醫療用品/設備等」的費用是多少？,J4,請問您全家每個月用在支付「看病就醫、繳醫療保險費、購買醫療用品/設備等」的費用是多少？,8,"7,000-9,999 元",7000,9999,8,"7,000-9,999 元",7000,9999,option,exact_range,source_question,以 103 年 J4 為基準。
expenditure,EXP_MEDICAL,醫療保健支出,103,103,J4,請問您全家每個月用在支付「看病就醫、繳醫療保險費、購買醫療用品/設備等」的費用是多少？,J4,請問您全家每個月用在支付「看病就醫、繳醫療保險費、購買醫療用品/設備等」的費用是多少？,9,"10,000-14,999 元",10000,14999,9,"10,000-14,999 元",10000,14999,option,exact_range,source_question,以 103 年 J4 為基準。
expenditure,EXP_MEDICAL,醫療保健支出,103,103,J4,請問您全家每個月用在支付「看病就醫、繳醫療保險費、購買醫療用品/設備等」的費用是多少？,J4,請問您全家每個月用在支付「看病就醫、繳醫療保險費、購買醫療用品/設備等」的費用是多少？,10,"15,000-19,999 元",15000,19999,10,"15,000-19,999 元",15000,19999,option,exact_range,source_question,以 103 年 J4 為基準。
expenditure,EXP_MEDICAL,醫療保健支出,103,103,J4,請問您全家每個月用在支付「看病就醫、繳醫療保險費、購買醫療用品/設備等」的費用是多少？,J4,請問您全家每個月用在支付「看病就醫、繳醫療保險費、購買醫療用品/設備等」的費用是多少？,11,"20,000-29,999 元",20000,29999,11,"20,000-29,999 元",20000,29999,option,exact_range,source_question,以 103 年 J4 為基準。
expenditure,EXP_MEDICAL,醫療保健支出,103,103,J4,請問您全家每個月用在支付「看病就醫、繳醫療保險費、購買醫療用品/設備等」的費用是多少？,J4,請問您全家每個月用在支付「看病就醫、繳醫療保險費、購買醫療用品/設備等」的費用是多少？,12,"30,000 元及以上，請記錄________元",30000,,12,"30,000 元及以上，請記錄________元",30000,,option,exact_open_upper,source_question,以 103 年 J4 為基準。
expenditure,EXP_MEDICAL,醫療保健支出,103,103,J4,請問您全家每個月用在支付「看病就醫、繳醫療保險費、購買醫療用品/設備等」的費用是多少？,J4,請問您全家每個月用在支付「看病就醫、繳醫療保險費、購買醫療用品/設備等」的費用是多少？,13,沒有這項支出,0,0,13,沒有這項支出,0,0,option,exact_none,source_question,以 103 年 J4 為基準。
expenditure,EXP_MEDICAL,醫療保健支出,106,106,M4,請問您全家每個月用在支付「看病就醫、繳醫療保險費、購買醫療用品/設備等」的費用是多,J4,請問您全家每個月用在支付「看病就醫、繳醫療保險費、購買醫療用品/設備等」的費用是多少？,1,未滿500元,0,499,1,499 元及以下,0,499,option,exact_range,source_question,以 103 年 J4 為基準。
expenditure,EXP_MEDICAL,醫療保健支出,106,106,M4,請問您全家每個月用在支付「看病就醫、繳醫療保險費、購買醫療用品/設備等」的費用是多,J4,請問您全家每個月用在支付「看病就醫、繳醫療保險費、購買醫療用品/設備等」的費用是多少？,2,"500元-未滿1,000 元",500,999,2,500-999 元,500,999,option,exact_range,source_question,以 103 年 J4 為基準。
expenditure,EXP_MEDICAL,醫療保健支出,106,106,M4,請問您全家每個月用在支付「看病就醫、繳醫療保險費、購買醫療用品/設備等」的費用是多,J4,請問您全家每個月用在支付「看病就醫、繳醫療保險費、購買醫療用品/設備等」的費用是多少？,3,"1,000 元-未滿2,000元",1000,1999,3,"1,000-1,999 元",1000,1999,option,exact_range,source_question,以 103 年 J4 為基準。
expenditure,EXP_MEDICAL,醫療保健支出,106,106,M4,請問您全家每個月用在支付「看病就醫、繳醫療保險費、購買醫療用品/設備等」的費用是多,J4,請問您全家每個月用在支付「看病就醫、繳醫療保險費、購買醫療用品/設備等」的費用是多少？,4,"2,000 元-未滿3,000元",2000,2999,4,"2,000-2,999 元",2000,2999,option,exact_range,source_question,以 103 年 J4 為基準。
expenditure,EXP_MEDICAL,醫療保健支出,106,106,M4,請問您全家每個月用在支付「看病就醫、繳醫療保險費、購買醫療用品/設備等」的費用是多,J4,請問您全家每個月用在支付「看病就醫、繳醫療保險費、購買醫療用品/設備等」的費用是多少？,5,"3,000 元-未滿4,000元",3000,3999,5,"3,000-3,999 元",3000,3999,option,exact_range,source_question,以 103 年 J4 為基準。
expenditure,EXP_MEDICAL,醫療保健支出,106,106,M4,請問您全家每個月用在支付「看病就醫、繳醫療保險費、購買醫療用品/設備等」的費用是多,J4,請問您全家每個月用在支付「看病就醫、繳醫療保險費、購買醫療用品/設備等」的費用是多少？,6,"4,000 元-未滿5,000元",4000,4999,6,"4,000-4,999 元",4000,4999,option,exact_range,source_question,以 103 年 J4 為基準。
expenditure,EXP_MEDICAL,醫療保健支出,106,106,M4,請問您全家每個月用在支付「看病就醫、繳醫療保險費、購買醫療用品/設備等」的費用是多,J4,請問您全家每個月用在支付「看病就醫、繳醫療保險費、購買醫療用品/設備等」的費用是多少？,7,"5,000 元-未滿7,000元",5000,6999,7,"5,000-6,999 元",5000,6999,option,exact_range,source_question,以 103 年 J4 為基準。
expenditure,EXP_MEDICAL,醫療保健支出,106,106,M4,請問您全家每個月用在支付「看病就醫、繳醫療保險費、購買醫療用品/設備等」的費用是多,J4,請問您全家每個月用在支付「看病就醫、繳醫療保險費、購買醫療用品/設備等」的費用是多少？,8,"7,000 元-未滿10,000元",7000,9999,8,"7,000-9,999 元",7000,9999,option,exact_range,source_question,以 103 年 J4 為基準。
expenditure,EXP_MEDICAL,醫療保健支出,106,106,M4,請問您全家每個月用在支付「看病就醫、繳醫療保險費、購買醫療用品/設備等」的費用是多,J4,請問您全家每個月用在支付「看病就醫、繳醫療保險費、購買醫療用品/設備等」的費用是多少？,9,"10,000元-未滿15,000元",10000,14999,9,"10,000-14,999 元",10000,14999,option,exact_range,source_question,以 103 年 J4 為基準。
expenditure,EXP_MEDICAL,醫療保健支出,106,106,M4,請問您全家每個月用在支付「看病就醫、繳醫療保險費、購買醫療用品/設備等」的費用是多,J4,請問您全家每個月用在支付「看病就醫、繳醫療保險費、購買醫療用品/設備等」的費用是多少？,10,"15,000元-未滿20,000元",15000,19999,10,"15,000-19,999 元",15000,19999,option,exact_range,source_question,以 103 年 J4 為基準。
expenditure,EXP_MEDICAL,醫療保健支出,106,106,M4,請問您全家每個月用在支付「看病就醫、繳醫療保險費、購買醫療用品/設備等」的費用是多,J4,請問您全家每個月用在支付「看病就醫、繳醫療保險費、購買醫療用品/設備等」的費用是多少？,11,"20,000 元-未滿30,000元",20000,29999,11,"20,000-29,999 元",20000,29999,option,exact_range,source_question,以 103 年 J4 為基準。
expenditure,EXP_MEDICAL,醫療保健支出,106,106,M4,請問您全家每個月用在支付「看病就醫、繳醫療保險費、購買醫療用品/設備等」的費用是多,J4,請問您全家每個月用在支付「看病就醫、繳醫療保險費、購買醫療用品/設備等」的費用是多少？,12,"30,000 元以上，請記錄________元",30000,,12,"30,000 元及以上，請記錄________元",30000,,option,exact_open_upper,source_question,以 103 年 J4 為基準。
expenditure,EXP_MEDICAL,醫療保健支出,106,106,M4,請問您全家每個月用在支付「看病就醫、繳醫療保險費、購買醫療用品/設備等」的費用是多,J4,請問您全家每個月用在支付「看病就醫、繳醫療保險費、購買醫療用品/設備等」的費用是多少？,13,沒有這項支出,0,0,13,沒有這項支出,0,0,option,exact_none,source_question,以 103 年 J4 為基準。
expenditure,EXP_MEDICAL,醫療保健支出,110,110,H4,請問您全家每個月用在支付「看病就醫、繳醫療保險費、購買醫療用品/設備等」的費用是多,J4,請問您全家每個月用在支付「看病就醫、繳醫療保險費、購買醫療用品/設備等」的費用是多少？,1,未滿500元,0,499,1,499 元及以下,0,499,option,exact_range,source_question,以 103 年 J4 為基準。
expenditure,EXP_MEDICAL,醫療保健支出,110,110,H4,請問您全家每個月用在支付「看病就醫、繳醫療保險費、購買醫療用品/設備等」的費用是多,J4,請問您全家每個月用在支付「看病就醫、繳醫療保險費、購買醫療用品/設備等」的費用是多少？,2,"500元-未滿1,000 元",500,999,2,500-999 元,500,999,option,exact_range,source_question,以 103 年 J4 為基準。
expenditure,EXP_MEDICAL,醫療保健支出,110,110,H4,請問您全家每個月用在支付「看病就醫、繳醫療保險費、購買醫療用品/設備等」的費用是多,J4,請問您全家每個月用在支付「看病就醫、繳醫療保險費、購買醫療用品/設備等」的費用是多少？,3,"1,000 元-未滿2,000元",1000,1999,3,"1,000-1,999 元",1000,1999,option,exact_range,source_question,以 103 年 J4 為基準。
expenditure,EXP_MEDICAL,醫療保健支出,110,110,H4,請問您全家每個月用在支付「看病就醫、繳醫療保險費、購買醫療用品/設備等」的費用是多,J4,請問您全家每個月用在支付「看病就醫、繳醫療保險費、購買醫療用品/設備等」的費用是多少？,4,"2,000 元-未滿3,000元",2000,2999,4,"2,000-2,999 元",2000,2999,option,exact_range,source_question,以 103 年 J4 為基準。
expenditure,EXP_MEDICAL,醫療保健支出,110,110,H4,請問您全家每個月用在支付「看病就醫、繳醫療保險費、購買醫療用品/設備等」的費用是多,J4,請問您全家每個月用在支付「看病就醫、繳醫療保險費、購買醫療用品/設備等」的費用是多少？,5,"3,000 元-未滿4,000元",3000,3999,5,"3,000-3,999 元",3000,3999,option,exact_range,source_question,以 103 年 J4 為基準。
expenditure,EXP_MEDICAL,醫療保健支出,110,110,H4,請問您全家每個月用在支付「看病就醫、繳醫療保險費、購買醫療用品/設備等」的費用是多,J4,請問您全家每個月用在支付「看病就醫、繳醫療保險費、購買醫療用品/設備等」的費用是多少？,6,"4,000 元-未滿5,000元",4000,4999,6,"4,000-4,999 元",4000,4999,option,exact_range,source_question,以 103 年 J4 為基準。
expenditure,EXP_MEDICAL,醫療保健支出,110,110,H4,請問您全家每個月用在支付「看病就醫、繳醫療保險費、購買醫療用品/設備等」的費用是多,J4,請問您全家每個月用在支付「看病就醫、繳醫療保險費、購買醫療用品/設備等」的費用是多少？,7,"5,000 元-未滿7,000元",5000,6999,7,"5,000-6,999 元",5000,6999,option,exact_range,source_question,以 103 年 J4 為基準。
