domain,concept_id,concept_label,harmonized_year,source_dataset,source_question_ids,source_question_texts,base_question_ids_103,base_question_texts_103,source_option_code,source_option_text,source_min_value,source_max_value,base_option_code_103,base_option_text_103,base_min_value_103,base_max_value_103,comparison_level,mapping_relation,total_construction_rule,note
income,INC_PERS_GOV,個人政府津貼補助/保險收入,103,103,H2,請問您個人每個月接受「政府津貼補助、各種社會保險、私人保險」收入總共是多少？,H2,請問您個人每個月接受「政府津貼補助、各種社會保險、私人保險」收入總共是多少？,6.0,"5,000-5,999 元",5000,5999,6.0,"5,000-5,999 元",5000,5999,option,exact_range,source_question,95+ 同概念；106/110 對象為經濟戶長。106/110 原始 question_options 有抽取錯位，已在建表時修補。
income,INC_PERS_GOV,個人政府津貼補助/保險收入,103,103,H2,請問您個人每個月接受「政府津貼補助、各種社會保險、私人保險」收入總共是多少？,H2,請問您個人每個月接受「政府津貼補助、各種社會保險、私人保險」收入總共是多少？,7.0,"6,000-7,999 元",6000,7999,7.0,"6,000-7,999 元",6000,7999,option,exact_range,source_question,95+ 同概念；106/110 對象為經濟戶長。106/110 原始 question_options 有抽取錯位，已在建表時修補。
income,INC_PERS_GOV,個人政府津貼補助/保險收入,103,103,H2,請問您個人每個月接受「政府津貼補助、各種社會保險、私人保險」收入總共是多少？,H2,請問您個人每個月接受「政府津貼補助、各種社會保險、私人保險」收入總共是多少？,8.0,"8,000-9,999 元",8000,9999,8.0,"8,000-9,999 元",8000,9999,option,exact_range,source_question,95+ 同概念；106/110 對象為經濟戶長。106/110 原始 question_options 有抽取錯位，已在建表時修補。
income,INC_PERS_GOV,個人政府津貼補助/保險收入,103,103,H2,請問您個人每個月接受「政府津貼補助、各種社會保險、私人保險」收入總共是多少？,H2,請問您個人每個月接受「政府津貼補助、各種社會保險、私人保險」收入總共是多少？,9.0,"10,000-14,999 元",10000,14999,9.0,"10,000-14,999 元",10000,14999,option,exact_range,source_question,95+ 同概念；106/110 對象為經濟戶長。106/110 原始 question_options 有抽取錯位，已在建表時修補。
income,INC_PERS_GOV,個人政府津貼補助/保險收入,103,103,H2,請問您個人每個月接受「政府津貼補助、各種社會保險、私人保險」收入總共是多少？,H2,請問您個人每個月接受「政府津貼補助、各種社會保險、私人保險」收入總共是多少？,10.0,"15,000-19,999 元",15000,19999,10.0,"15,000-19,999 元",15000,19999,option,exact_range,source_question,95+ 同概念；106/110 對象為經濟戶長。106/110 原始 question_options 有抽取錯位，已在建表時修補。
income,INC_PERS_GOV,個人政府津貼補助/保險收入,103,103,H2,請問您個人每個月接受「政府津貼補助、各種社會保險、私人保險」收入總共是多少？,H2,請問您個人每個月接受「政府津貼補助、各種社會保險、私人保險」收入總共是多少？,11.0,沒有這項收入,0,0,11.0,沒有這項收入,0,0,option,exact_none,source_question,95+ 同概念；106/110 對象為經濟戶長。106/110 原始 question_options 有抽取錯位，已在建表時修補。
income,INC_PERS_GOV,個人政府津貼補助/保險收入,106,106,J2,請問經濟戶長個人每個月接受「政府津貼補助、各種社會保險、私人保險受益」收入總共是多少？【106年平均每個月的金額】,H2,請問您個人每個月接受「政府津貼補助、各種社會保險、私人保險」收入總共是多少？,1.0,"未滿1,000元",0,999,1.0,999 元及以下,0,999,option,exact_range,source_question,95+ 同概念；106/110 對象為經濟戶長。106/110 原始 question_options 有抽取錯位，已在建表時修補。
income,INC_PERS_GOV,個人政府津貼補助/保險收入,106,106,J2,請問經濟戶長個人每個月接受「政府津貼補助、各種社會保險、私人保險受益」收入總共是多少？【106年平均每個月的金額】,H2,請問您個人每個月接受「政府津貼補助、各種社會保險、私人保險」收入總共是多少？,2.0,"1,000 元-未滿2,000元",1000,1999,2.0,"1,000-1,999 元",1000,1999,option,exact_range,source_question,95+ 同概念；106/110 對象為經濟戶長。106/110 原始 question_options 有抽取錯位，已在建表時修補。
income,INC_PERS_GOV,個人政府津貼補助/保險收入,106,106,J2,請問經濟戶長個人每個月接受「政府津貼補助、各種社會保險、私人保險受益」收入總共是多少？【106年平均每個月的金額】,H2,請問您個人每個月接受「政府津貼補助、各種社會保險、私人保險」收入總共是多少？,3.0,"2,000 元-未滿3,000元",2000,2999,3.0,"2,000-2,999 元",2000,2999,option,exact_range,source_question,95+ 同概念；106/110 對象為經濟戶長。106/110 原始 question_options 有抽取錯位，已在建表時修補。
income,INC_PERS_GOV,個人政府津貼補助/保險收入,106,106,J2,請問經濟戶長個人每個月接受「政府津貼補助、各種社會保險、私人保險受益」收入總共是多少？【106年平均每個月的金額】,H2,請問您個人每個月接受「政府津貼補助、各種社會保險、私人保險」收入總共是多少？,4.0,"3,000 元-未滿4,000元",3000,3999,4.0,"3,000-3,999 元",3000,3999,option,exact_range,source_question,95+ 同概念；106/110 對象為經濟戶長。106/110 原始 question_options 有抽取錯位，已在建表時修補。
income,INC_PERS_GOV,個人政府津貼補助/保險收入,106,106,J2,請問經濟戶長個人每個月接受「政府津貼補助、各種社會保險、私人保險受益」收入總共是多少？【106年平均每個月的金額】,H2,請問您個人每個月接受「政府津貼補助、各種社會保險、私人保險」收入總共是多少？,5.0,"4,000 元-未滿5,000元",4000,4999,5.0,"4,000-4,999 元",4000,4999,option,exact_range,source_question,95+ 同概念；106/110 對象為經濟戶長。106/110 原始 question_options 有抽取錯位，已在建表時修補。
income,INC_PERS_GOV,個人政府津貼補助/保險收入,106,106,J2,請問經濟戶長個人每個月接受「政府津貼補助、各種社會保險、私人保險受益」收入總共是多少？【106年平均每個月的金額】,H2,請問您個人每個月接受「政府津貼補助、各種社會保險、私人保險」收入總共是多少？,6.0,"5,000 元-未滿6,000元",5000,5999,6.0,"5,000-5,999 元",5000,5999,option,exact_range,source_question,95+ 同概念；106/110 對象為經濟戶長。106/110 原始 question_options 有抽取錯位，已在建表時修補。
income,INC_PERS_GOV,個人政府津貼補助/保險收入,106,106,J2,請問經濟戶長個人每個月接受「政府津貼補助、各種社會保險、私人保險受益」收入總共是多少？【106年平均每個月的金額】,H2,請問您個人每個月接受「政府津貼補助、各種社會保險、私人保險」收入總共是多少？,7.0,"6,000 元-未滿8,000元",6000,7999,7.0,"6,000-7,999 元",6000,7999,option,exact_range,source_question,95+ 同概念；106/110 對象為經濟戶長。106/110 原始 question_options 有抽取錯位，已在建表時修補。
income,INC_PERS_GOV,個人政府津貼補助/保險收入,106,106,J2,請問經濟戶長個人每個月接受「政府津貼補助、各種社會保險、私人保險受益」收入總共是多少？【106年平均每個月的金額】,H2,請問您個人每個月接受「政府津貼補助、各種社會保險、私人保險」收入總共是多少？,8.0,"8,000 元-未滿10,000元",8000,9999,8.0,"8,000-9,999 元",8000,9999,option,exact_range,source_question,95+ 同概念；106/110 對象為經濟戶長。106/110 原始 question_options 有抽取錯位，已在建表時修補。
income,INC_PERS_GOV,個人政府津貼補助/保險收入,106,106,J2,請問經濟戶長個人每個月接受「政府津貼補助、各種社會保險、私人保險受益」收入總共是多少？【106年平均每個月的金額】,H2,請問您個人每個月接受「政府津貼補助、各種社會保險、私人保險」收入總共是多少？,9.0,"10,000元-未滿15,000元",10000,14999,9.0,"10,000-14,999 元",10000,14999,option,exact_range,source_question,95+ 同概念；106/110 對象為經濟戶長。106/110 原始 question_options 有抽取錯位，已在建表時修補。
income,INC_PERS_GOV,個人政府津貼補助/保險收入,106,106,J2,請問經濟戶長個人每個月接受「政府津貼補助、各種社會保險、私人保險受益」收入總共是多少？【106年平均每個月的金額】,H2,請問您個人每個月接受「政府津貼補助、各種社會保險、私人保險」收入總共是多少？,10.0,"15,000元-未滿20,000元",15000,19999,10.0,"15,000-19,999 元",15000,19999,option,exact_range,source_question,95+ 同概念；106/110 對象為經濟戶長。106/110 原始 question_options 有抽取錯位，已在建表時修補。
income,INC_PERS_GOV,個人政府津貼補助/保險收入,106,106,J2,請問經濟戶長個人每個月接受「政府津貼補助、各種社會保險、私人保險受益」收入總共是多少？【106年平均每個月的金額】,H2,請問您個人每個月接受「政府津貼補助、各種社會保險、私人保險」收入總共是多少？,11.0,"20,000元-未滿30,000元",20000,29999,,,,,option,no_matching_103_option_bin,source_question,95+ 同概念；106/110 對象為經濟戶長。106/110 原始 question_options 有抽取錯位，已在建表時修補。
income,INC_PERS_GOV,個人政府津貼補助/保險收入,106,106,J2,請問經濟戶長個人每個月接受「政府津貼補助、各種社會保險、私人保險受益」收入總共是多少？【106年平均每個月的金額】,H2,請問您個人每個月接受「政府津貼補助、各種社會保險、私人保險」收入總共是多少？,12.0,"30,000元以上，請記錄________元",30000,,,,,,option,no_matching_103_option_bin,source_question,95+ 同概念；106/110 對象為經濟戶長。106/110 原始 question_options 有抽取錯位，已在建表時修補。
income,INC_PERS_GOV,個人政府津貼補助/保險收入,106,106,J2,請問經濟戶長個人每個月接受「政府津貼補助、各種社會保險、私人保險受益」收入總共是多少？【106年平均每個月的金額】,H2,請問您個人每個月接受「政府津貼補助、各種社會保險、私人保險」收入總共是多少？,13.0,沒有這項收入,0,0,11.0,沒有這項收入,0,0,option,exact_none,source_question,95+ 同概念；106/110 對象為經濟戶長。106/110 原始 question_options 有抽取錯位，已在建表時修補。
income,INC_PERS_GOV,個人政府津貼補助/保險收入,110,110,E2,請問經濟戶長個人每個月接受「政府津貼補助、各種社會保險、私人保險受益」收入總共是多少？【110年平均每個月的金額】,H2,請問您個人每個月接受「政府津貼補助、各種社會保險、私人保險」收入總共是多少？,1.0,"未滿1,000元",0,999,1.0,999 元及以下,0,999,option,exact_range,source_question,95+ 同概念；106/110 對象為經濟戶長。106/110 原始 question_options 有抽取錯位，已在建表時修補。
income,INC_PERS_GOV,個人政府津貼補助/保險收入,110,110,E2,請問經濟戶長個人每個月接受「政府津貼補助、各種社會保險、私人保險受益」收入總共是多少？【110年平均每個月的金額】,H2,請問您個人每個月接受「政府津貼補助、各種社會保險、私人保險」收入總共是多少？,2.0,"1,000 元-未滿2,000元",1000,1999,2.0,"1,000-1,999 元",1000,1999,option,exact_range,source_question,95+ 同概念；106/110 對象為經濟戶長。106/110 原始 question_options 有抽取錯位，已在建表時修補。
income,INC_PERS_GOV,個人政府津貼補助/保險收入,110,110,E2,請問經濟戶長個人每個月接受「政府津貼補助、各種社會保險、私人保險受益」收入總共是多少？【110年平均每個月的金額】,H2,請問您個人每個月接受「政府津貼補助、各種社會保險、私人保險」收入總共是多少？,3.0,"2,000 元-未滿3,000元",2000,2999,3.0,"2,000-2,999 元",2000,2999,option,exact_range,source_question,95+ 同概念；106/110 對象為經濟戶長。106/110 原始 question_options 有抽取錯位，已在建表時修補。
income,INC_PERS_GOV,個人政府津貼補助/保險收入,110,110,E2,請問經濟戶長個人每個月接受「政府津貼補助、各種社會保險、私人保險受益」收入總共是多少？【110年平均每個月的金額】,H2,請問您個人每個月接受「政府津貼補助、各種社會保險、私人保險」收入總共是多少？,4.0,"3,000 元-未滿4,000元",3000,3999,4.0,"3,000-3,999 元",3000,3999,option,exact_range,source_question,95+ 同概念；106/110 對象為經濟戶長。106/110 原始 question_options 有抽取錯位，已在建表時修補。
income,INC_PERS_GOV,個人政府津貼補助/保險收入,110,110,E2,請問經濟戶長個人每個月接受「政府津貼補助、各種社會保險、私人保險受益」收入總共是多少？【110年平均每個月的金額】,H2,請問您個人每個月接受「政府津貼補助、各種社會保險、私人保險」收入總共是多少？,5.0,"4,000 元-未滿5,000元",4000,4999,5.0,"4,000-4,999 元",4000,4999,option,exact_range,source_question,95+ 同概念；106/110 對象為經濟戶長。106/110 原始 question_options 有抽取錯位，已在建表時修補。
income,INC_PERS_GOV,個人政府津貼補助/保險收入,110,110,E2,請問經濟戶長個人每個月接受「政府津貼補助、各種社會保險、私人保險受益」收入總共是多少？【110年平均每個月的金額】,H2,請問您個人每個月接受「政府津貼補助、各種社會保險、私人保險」收入總共是多少？,6.0,"5,000 元-未滿6,000元",5000,5999,6.0,"5,000-5,999 元",5000,5999,option,exact_range,source_question,95+ 同概念；106/110 對象為經濟戶長。106/110 原始 question_options 有抽取錯位，已在建表時修補。
income,INC_PERS_GOV,個人政府津貼補助/保險收入,110,110,E2,請問經濟戶長個人每個月接受「政府津貼補助、各種社會保險、私人保險受益」收入總共是多少？【110年平均每個月的金額】,H2,請問您個人每個月接受「政府津貼補助、各種社會保險、私人保險」收入總共是多少？,7.0,"6,000 元-未滿8,000元",6000,7999,7.0,"6,000-7,999 元",6000,7999,option,exact_range,source_question,95+ 同概念；106/110 對象為經濟戶長。106/110 原始 question_options 有抽取錯位，已在建表時修補。
income,INC_PERS_GOV,個人政府津貼補助/保險收入,110,110,E2,請問經濟戶長個人每個月接受「政府津貼補助、各種社會保險、私人保險受益」收入總共是多少？【110年平均每個月的金額】,H2,請問您個人每個月接受「政府津貼補助、各種社會保險、私人保險」收入總共是多少？,8.0,"8,000 元-未滿10,000元",8000,9999,8.0,"8,000-9,999 元",8000,9999,option,exact_range,source_question,95+ 同概念；106/110 對象為經濟戶長。106/110 原始 question_options 有抽取錯位，已在建表時修補。
income,INC_PERS_GOV,個人政府津貼補助/保險收入,110,110,E2,請問經濟戶長個人每個月接受「政府津貼補助、各種社會保險、私人保險受益」收入總共是多少？【110年平均每個月的金額】,H2,請問您個人每個月接受「政府津貼補助、各種社會保險、私人保險」收入總共是多少？,9.0,"10,000元-未滿15,000元",10000,14999,9.0,"10,000-14,999 元",10000,14999,option,exact_range,source_question,95+ 同概念；106/110 對象為經濟戶長。106/110 原始 question_options 有抽取錯位，已在建表時修補。
income,INC_PERS_GOV,個人政府津貼補助/保險收入,110,110,E2,請問經濟戶長個人每個月接受「政府津貼補助、各種社會保險、私人保險受益」收入總共是多少？【110年平均每個月的金額】,H2,請問您個人每個月接受「政府津貼補助、各種社會保險、私人保險」收入總共是多少？,10.0,"15,000元-未滿20,000元",15000,19999,10.0,"15,000-19,999 元",15000,19999,option,exact_range,source_question,95+ 同概念；106/110 對象為經濟戶長。106/110 原始 question_options 有抽取錯位，已在建表時修補。
income,INC_PERS_GOV,個人政府津貼補助/保險收入,110,110,E2,請問經濟戶長個人每個月接受「政府津貼補助、各種社會保險、私人保險受益」收入總共是多少？【110年平均每個月的金額】,H2,請問您個人每個月接受「政府津貼補助、各種社會保險、私人保險」收入總共是多少？,11.0,"20,000元-未滿30,000元",20000,29999,,,,,option,no_matching_103_option_bin,source_question,95+ 同概念；106/110 對象為經濟戶長。106/110 原始 question_options 有抽取錯位，已在建表時修補。
income,INC_PERS_GOV,個人政府津貼補助/保險收入,110,110,E2,請問經濟戶長個人每個月接受「政府津貼補助、各種社會保險、私人保險受益」收入總共是多少？【110年平均每個月的金額】,H2,請問您個人每個月接受「政府津貼補助、各種社會保險、私人保險」收入總共是多少？,12.0,"30,000元以上，請記錄________元",30000,,,,,,option,no_matching_103_option_bin,source_question,95+ 同概念；106/110 對象為經濟戶長。106/110 原始 question_options 有抽取錯位，已在建表時修補。
income,INC_PERS_GOV,個人政府津貼補助/保險收入,110,110,E2,請問經濟戶長個人每個月接受「政府津貼補助、各種社會保險、私人保險受益」收入總共是多少？【110年平均每個月的金額】,H2,請問您個人每個月接受「政府津貼補助、各種社會保險、私人保險」收入總共是多少？,13.0,沒有這項收入,0,0,11.0,沒有這項收入,0,0,option,exact_none,source_question,95+ 同概念；106/110 對象為經濟戶長。106/110 原始 question_options 有抽取錯位，已在建表時修補。
income,INC_PERS_TRANSFER,個人私人移轉/紅白包/救濟慰問收入,91,91_1,,,H3,請問您個人每個月「紅白包禮金、私人發給救濟金/慰問金、向私人借住房屋省下的房租」收入總,,,,,,,,,option,not_available_in_source_dataset,source_question,103+ 更明確；95 將其他收入拆成利息、租金、其他，未見此獨立項。106/110 對象為經濟戶長。
income,INC_PERS_TRANSFER,個人私人移轉/紅白包/救濟慰問收入,91,91_2,,,H3,請問您個人每個月「紅白包禮金、私人發給救濟金/慰問金、向私人借住房屋省下的房租」收入總,,,,,,,,,option,not_available_in_source_dataset,source_question,103+ 更明確；95 將其他收入拆成利息、租金、其他，未見此獨立項。106/110 對象為經濟戶長。
income,INC_PERS_TRANSFER,個人私人移轉/紅白包/救濟慰問收入,95,95,,,H3,請問您個人每個月「紅白包禮金、私人發給救濟金/慰問金、向私人借住房屋省下的房租」收入總,,,,,,,,,option,not_available_in_source_dataset,source_question,103+ 更明確；95 將其他收入拆成利息、租金、其他，未見此獨立項。106/110 對象為經濟戶長。
income,INC_PERS_TRANSFER,個人私人移轉/紅白包/救濟慰問收入,99,99,,,H3,請問您個人每個月「紅白包禮金、私人發給救濟金/慰問金、向私人借住房屋省下的房租」收入總,,,,,,,,,option,not_available_in_source_dataset,source_question,103+ 更明確；95 將其他收入拆成利息、租金、其他，未見此獨立項。106/110 對象為經濟戶長。
income,INC_PERS_TRANSFER,個人私人移轉/紅白包/救濟慰問收入,103,103,H3,請問您個人每個月「紅白包禮金、私人發給救濟金/慰問金、向私人借住房屋省下的房租」收入總,H3,請問您個人每個月「紅白包禮金、私人發給救濟金/慰問金、向私人借住房屋省下的房租」收入總,1.0,999 元及以下,0,999,1.0,999 元及以下,0,999,option,exact_range,source_question,103+ 更明確；95 將其他收入拆成利息、租金、其他，未見此獨立項。106/110 對象為經濟戶長。
income,INC_PERS_TRANSFER,個人私人移轉/紅白包/救濟慰問收入,103,103,H3,請問您個人每個月「紅白包禮金、私人發給救濟金/慰問金、向私人借住房屋省下的房租」收入總,H3,請問您個人每個月「紅白包禮金、私人發給救濟金/慰問金、向私人借住房屋省下的房租」收入總,2.0,"1,000-1,999 元",1000,1999,2.0,"1,000-1,999 元",1000,1999,option,exact_range,source_question,103+ 更明確；95 將其他收入拆成利息、租金、其他，未見此獨立項。106/110 對象為經濟戶長。
income,INC_PERS_TRANSFER,個人私人移轉/紅白包/救濟慰問收入,103,103,H3,請問您個人每個月「紅白包禮金、私人發給救濟金/慰問金、向私人借住房屋省下的房租」收入總,H3,請問您個人每個月「紅白包禮金、私人發給救濟金/慰問金、向私人借住房屋省下的房租」收入總,3.0,"2,000-2,999 元",2000,2999,3.0,"2,000-2,999 元",2000,2999,option,exact_range,source_question,103+ 更明確；95 將其他收入拆成利息、租金、其他，未見此獨立項。106/110 對象為經濟戶長。
income,INC_PERS_TRANSFER,個人私人移轉/紅白包/救濟慰問收入,103,103,H3,請問您個人每個月「紅白包禮金、私人發給救濟金/慰問金、向私人借住房屋省下的房租」收入總,H3,請問您個人每個月「紅白包禮金、私人發給救濟金/慰問金、向私人借住房屋省下的房租」收入總,4.0,"3,000-3,999 元",3000,3999,4.0,"3,000-3,999 元",3000,3999,option,exact_range,source_question,103+ 更明確；95 將其他收入拆成利息、租金、其他，未見此獨立項。106/110 對象為經濟戶長。
income,INC_PERS_TRANSFER,個人私人移轉/紅白包/救濟慰問收入,103,103,H3,請問您個人每個月「紅白包禮金、私人發給救濟金/慰問金、向私人借住房屋省下的房租」收入總,H3,請問您個人每個月「紅白包禮金、私人發給救濟金/慰問金、向私人借住房屋省下的房租」收入總,5.0,"4,000-4,999 元",4000,4999,5.0,"4,000-4,999 元",4000,4999,option,exact_range,source_question,103+ 更明確；95 將其他收入拆成利息、租金、其他，未見此獨立項。106/110 對象為經濟戶長。
income,INC_PERS_TRANSFER,個人私人移轉/紅白包/救濟慰問收入,103,103,H3,請問您個人每個月「紅白包禮金、私人發給救濟金/慰問金、向私人借住房屋省下的房租」收入總,H3,請問您個人每個月「紅白包禮金、私人發給救濟金/慰問金、向私人借住房屋省下的房租」收入總,6.0,"5,000-5,999 元",5000,5999,6.0,"5,000-5,999 元",5000,5999,option,exact_range,source_question,103+ 更明確；95 將其他收入拆成利息、租金、其他，未見此獨立項。106/110 對象為經濟戶長。
income,INC_PERS_TRANSFER,個人私人移轉/紅白包/救濟慰問收入,103,103,H3,請問您個人每個月「紅白包禮金、私人發給救濟金/慰問金、向私人借住房屋省下的房租」收入總,H3,請問您個人每個月「紅白包禮金、私人發給救濟金/慰問金、向私人借住房屋省下的房租」收入總,7.0,"6,000-7,999 元",6000,7999,7.0,"6,000-7,999 元",6000,7999,option,exact_range,source_question,103+ 更明確；95 將其他收入拆成利息、租金、其他，未見此獨立項。106/110 對象為經濟戶長。
income,INC_PERS_TRANSFER,個人私人移轉/紅白包/救濟慰問收入,103,103,H3,請問您個人每個月「紅白包禮金、私人發給救濟金/慰問金、向私人借住房屋省下的房租」收入總,H3,請問您個人每個月「紅白包禮金、私人發給救濟金/慰問金、向私人借住房屋省下的房租」收入總,8.0,"8,000-9,999 元",8000,9999,8.0,"8,000-9,999 元",8000,9999,option,exact_range,source_question,103+ 更明確；95 將其他收入拆成利息、租金、其他，未見此獨立項。106/110 對象為經濟戶長。
income,INC_PERS_TRANSFER,個人私人移轉/紅白包/救濟慰問收入,103,103,H3,請問您個人每個月「紅白包禮金、私人發給救濟金/慰問金、向私人借住房屋省下的房租」收入總,H3,請問您個人每個月「紅白包禮金、私人發給救濟金/慰問金、向私人借住房屋省下的房租」收入總,9.0,"10,000-14,999 元",10000,14999,9.0,"10,000-14,999 元",10000,14999,option,exact_range,source_question,103+ 更明確；95 將其他收入拆成利息、租金、其他，未見此獨立項。106/110 對象為經濟戶長。
income,INC_PERS_TRANSFER,個人私人移轉/紅白包/救濟慰問收入,103,103,H3,請問您個人每個月「紅白包禮金、私人發給救濟金/慰問金、向私人借住房屋省下的房租」收入總,H3,請問您個人每個月「紅白包禮金、私人發給救濟金/慰問金、向私人借住房屋省下的房租」收入總,10.0,"15,000-19,999 元",15000,19999,10.0,"15,000-19,999 元",15000,19999,option,exact_range,source_question,103+ 更明確；95 將其他收入拆成利息、租金、其他，未見此獨立項。106/110 對象為經濟戶長。
income,INC_PERS_TRANSFER,個人私人移轉/紅白包/救濟慰問收入,103,103,H3,請問您個人每個月「紅白包禮金、私人發給救濟金/慰問金、向私人借住房屋省下的房租」收入總,H3,請問您個人每個月「紅白包禮金、私人發給救濟金/慰問金、向私人借住房屋省下的房租」收入總,11.0,沒有這項收入,0,0,11.0,沒有這項收入,0,0,option,exact_none,source_question,103+ 更明確；95 將其他收入拆成利息、租金、其他，未見此獨立項。106/110 對象為經濟戶長。
income,INC_PERS_TRANSFER,個人私人移轉/紅白包/救濟慰問收入,106,106,J3,請問經濟戶長個人每個月「紅白包禮金、私人發給救濟金/慰問金/獎助學金、向私人借住房屋省,H3,請問您個人每個月「紅白包禮金、私人發給救濟金/慰問金、向私人借住房屋省下的房租」收入總,1.0,"未滿1,000元",0,999,1.0,999 元及以下,0,999,option,exact_range,source_question,103+ 更明確；95 將其他收入拆成利息、租金、其他，未見此獨立項。106/110 對象為經濟戶長。
income,INC_PERS_TRANSFER,個人私人移轉/紅白包/救濟慰問收入,106,106,J3,請問經濟戶長個人每個月「紅白包禮金、私人發給救濟金/慰問金/獎助學金、向私人借住房屋省,H3,請問您個人每個月「紅白包禮金、私人發給救濟金/慰問金、向私人借住房屋省下的房租」收入總,2.0,"1,000 元-未滿2,000元",1000,1999,2.0,"1,000-1,999 元",1000,1999,option,exact_range,source_question,103+ 更明確；95 將其他收入拆成利息、租金、其他，未見此獨立項。106/110 對象為經濟戶長。
income,INC_PERS_TRANSFER,個人私人移轉/紅白包/救濟慰問收入,106,106,J3,請問經濟戶長個人每個月「紅白包禮金、私人發給救濟金/慰問金/獎助學金、向私人借住房屋省,H3,請問您個人每個月「紅白包禮金、私人發給救濟金/慰問金、向私人借住房屋省下的房租」收入總,3.0,"2,000 元-未滿3,000元",2000,2999,3.0,"2,000-2,999 元",2000,2999,option,exact_range,source_question,103+ 更明確；95 將其他收入拆成利息、租金、其他，未見此獨立項。106/110 對象為經濟戶長。
income,INC_PERS_TRANSFER,個人私人移轉/紅白包/救濟慰問收入,106,106,J3,請問經濟戶長個人每個月「紅白包禮金、私人發給救濟金/慰問金/獎助學金、向私人借住房屋省,H3,請問您個人每個月「紅白包禮金、私人發給救濟金/慰問金、向私人借住房屋省下的房租」收入總,4.0,"3,000 元-未滿4,000元",3000,3999,4.0,"3,000-3,999 元",3000,3999,option,exact_range,source_question,103+ 更明確；95 將其他收入拆成利息、租金、其他，未見此獨立項。106/110 對象為經濟戶長。
income,INC_PERS_TRANSFER,個人私人移轉/紅白包/救濟慰問收入,106,106,J3,請問經濟戶長個人每個月「紅白包禮金、私人發給救濟金/慰問金/獎助學金、向私人借住房屋省,H3,請問您個人每個月「紅白包禮金、私人發給救濟金/慰問金、向私人借住房屋省下的房租」收入總,5.0,"4,000 元-未滿5,000元",4000,4999,5.0,"4,000-4,999 元",4000,4999,option,exact_range,source_question,103+ 更明確；95 將其他收入拆成利息、租金、其他，未見此獨立項。106/110 對象為經濟戶長。
income,INC_PERS_TRANSFER,個人私人移轉/紅白包/救濟慰問收入,106,106,J3,請問經濟戶長個人每個月「紅白包禮金、私人發給救濟金/慰問金/獎助學金、向私人借住房屋省,H3,請問您個人每個月「紅白包禮金、私人發給救濟金/慰問金、向私人借住房屋省下的房租」收入總,6.0,"5,000 元-未滿6,000元",5000,5999,6.0,"5,000-5,999 元",5000,5999,option,exact_range,source_question,103+ 更明確；95 將其他收入拆成利息、租金、其他，未見此獨立項。106/110 對象為經濟戶長。
income,INC_PERS_TRANSFER,個人私人移轉/紅白包/救濟慰問收入,106,106,J3,請問經濟戶長個人每個月「紅白包禮金、私人發給救濟金/慰問金/獎助學金、向私人借住房屋省,H3,請問您個人每個月「紅白包禮金、私人發給救濟金/慰問金、向私人借住房屋省下的房租」收入總,7.0,"6,000 元-未滿8,000元",6000,7999,7.0,"6,000-7,999 元",6000,7999,option,exact_range,source_question,103+ 更明確；95 將其他收入拆成利息、租金、其他，未見此獨立項。106/110 對象為經濟戶長。
income,INC_PERS_TRANSFER,個人私人移轉/紅白包/救濟慰問收入,106,106,J3,請問經濟戶長個人每個月「紅白包禮金、私人發給救濟金/慰問金/獎助學金、向私人借住房屋省,H3,請問您個人每個月「紅白包禮金、私人發給救濟金/慰問金、向私人借住房屋省下的房租」收入總,8.0,"8,000 元-未滿10,000元",8000,9999,8.0,"8,000-9,999 元",8000,9999,option,exact_range,source_question,103+ 更明確；95 將其他收入拆成利息、租金、其他，未見此獨立項。106/110 對象為經濟戶長。
income,INC_PERS_TRANSFER,個人私人移轉/紅白包/救濟慰問收入,106,106,J3,請問經濟戶長個人每個月「紅白包禮金、私人發給救濟金/慰問金/獎助學金、向私人借住房屋省,H3,請問您個人每個月「紅白包禮金、私人發給救濟金/慰問金、向私人借住房屋省下的房租」收入總,9.0,"10,000 元-未滿15,000元",10000,14999,9.0,"10,000-14,999 元",10000,14999,option,exact_range,source_question,103+ 更明確；95 將其他收入拆成利息、租金、其他，未見此獨立項。106/110 對象為經濟戶長。
income,INC_PERS_TRANSFER,個人私人移轉/紅白包/救濟慰問收入,106,106,J3,請問經濟戶長個人每個月「紅白包禮金、私人發給救濟金/慰問金/獎助學金、向私人借住房屋省,H3,請問您個人每個月「紅白包禮金、私人發給救濟金/慰問金、向私人借住房屋省下的房租」收入總,10.0,"15,000 元-未滿20,000元",15000,19999,10.0,"15,000-19,999 元",15000,19999,option,exact_range,source_question,103+ 更明確；95 將其他收入拆成利息、租金、其他，未見此獨立項。106/110 對象為經濟戶長。
income,INC_PERS_TRANSFER,個人私人移轉/紅白包/救濟慰問收入,106,106,J3,請問經濟戶長個人每個月「紅白包禮金、私人發給救濟金/慰問金/獎助學金、向私人借住房屋省,H3,請問您個人每個月「紅白包禮金、私人發給救濟金/慰問金、向私人借住房屋省下的房租」收入總,11.0,"20,000元-未滿30,000元",20000,29999,,,,,option,no_matching_103_option_bin,source_question,103+ 更明確；95 將其他收入拆成利息、租金、其他，未見此獨立項。106/110 對象為經濟戶長。
