sample_definition,Survey Year,County,Sample N
indigenous_analysis_sample,2002,泰武鄉,91
indigenous_analysis_sample,2002,海端鄉,97
indigenous_analysis_sample,2002,淡水鎮,52
indigenous_analysis_sample,2002,清水鎮沙鹿鎮,53
indigenous_analysis_sample,2002,湖口鄉,49
indigenous_analysis_sample,2002,滿州鄉,70
indigenous_analysis_sample,2002,潭子鄉,51
indigenous_analysis_sample,2002,潮州鎮,52
indigenous_analysis_sample,2002,烏來鄉,60
indigenous_analysis_sample,2002,烏日鄉霧峰鄉,40
indigenous_analysis_sample,2002,牡丹鄉,155
indigenous_analysis_sample,2002,獅子鄉,128
indigenous_analysis_sample,2002,獅潭鄉,5
indigenous_analysis_sample,2002,玉里鎮,237
indigenous_analysis_sample,2002,瑞穗鄉,145
indigenous_analysis_sample,2002,瑞芳鎮,52
indigenous_analysis_sample,2002,瑪家鄉,164
indigenous_analysis_sample,2002,神岡鄉,51
indigenous_analysis_sample,2002,秀林鄉,353
indigenous_analysis_sample,2002,竹北市新豐鄉,57
indigenous_analysis_sample,2002,竹南鎮後龍鎮造橋鄉,52
indigenous_analysis_sample,2002,竹東鎮,52
indigenous_analysis_sample,2002,羅東鎮,51
indigenous_analysis_sample,2002,臺東市,542
indigenous_analysis_sample,2002,花蓮市,271
indigenous_analysis_sample,2002,苗栗市,53
indigenous_analysis_sample,2002,茂林鄉,46
indigenous_analysis_sample,2002,萬巒鄉,60
indigenous_analysis_sample,2002,萬榮鄉,190
indigenous_analysis_sample,2002,蘆洲市,52
indigenous_analysis_sample,2002,蘆竹鄉,52
indigenous_analysis_sample,2002,蘇澳鎮,52
indigenous_analysis_sample,2002,蘭嶼鄉,83
indigenous_analysis_sample,2002,西屯區,52
indigenous_analysis_sample,2002,觀音鄉,51
indigenous_analysis_sample,2002,豐原市,52
indigenous_analysis_sample,2002,豐濱鄉,131
indigenous_analysis_sample,2002,達仁鄉,124
indigenous_analysis_sample,2002,金峰鄉,82
indigenous_analysis_sample,2002,長濱鄉,153
indigenous_analysis_sample,2002,關山鎮,69
indigenous_analysis_sample,2002,關西鎮,26
indigenous_analysis_sample,2002,阿里山,105
indigenous_analysis_sample,2002,霧臺鄉,79
indigenous_analysis_sample,2002,頭份鎮,52
indigenous_analysis_sample,2002,頭城礁溪員山鄉,44
indigenous_analysis_sample,2002,魚池鄉,18
indigenous_analysis_sample,2002,鳳山市,53
indigenous_analysis_sample,2002,鳳林鎮,65
indigenous_analysis_sample,2002,鶯歌鎮,53
indigenous_analysis_sample,2002,鹿野鄉,78
indigenous_analysis_sample,2002,龍井鄉,26
indigenous_analysis_sample,2002,龍潭鄉,55
indigenous_analysis_sample,2002,龜山鄉,52
indigenous_analysis_sample,2006,七堵區,4
indigenous_analysis_sample,2006,三地門鄉,83
indigenous_analysis_sample,2006,三峽鎮,8
indigenous_analysis_sample,2006,三星鄉,5
indigenous_analysis_sample,2006,三民區,7
indigenous_analysis_sample,2006,三民鄉,69
indigenous_analysis_sample,2006,三義鄉,2
indigenous_analysis_sample,2006,三芝鄉,2
indigenous_analysis_sample,2006,三重市,34
indigenous_analysis_sample,2006,中區,1
indigenous_analysis_sample,2006,中和市,18
indigenous_analysis_sample,2006,中埔鄉,2
indigenous_analysis_sample,2006,中壢市,16
indigenous_analysis_sample,2006,中寮鄉,1
indigenous_analysis_sample,2006,中山區,25
indigenous_analysis_sample,2006,中正區,13
indigenous_analysis_sample,2006,九如鄉,1
indigenous_analysis_sample,2006,二水鄉,1
indigenous_analysis_sample,2006,五峰鄉,34
indigenous_analysis_sample,2006,五結鄉,3
indigenous_analysis_sample,2006,五股鄉,6
indigenous_analysis_sample,2006,仁德鄉,10
indigenous_analysis_sample,2006,仁愛鄉,171
indigenous_analysis_sample,2006,來義鄉,57
indigenous_analysis_sample,2006,信義區,11
indigenous_analysis_sample,2006,信義鄉,145
indigenous_analysis_sample,2006,光復鄉,76
indigenous_analysis_sample,2006,內埔鄉,8
indigenous_analysis_sample,2006,內湖區,15
indigenous_analysis_sample,2006,八德市,14
indigenous_analysis_sample,2006,公館鄉,1
indigenous_analysis_sample,2006,六龜鄉,2
indigenous_analysis_sample,2006,冬山鄉,2
indigenous_analysis_sample,2006,前鎮區,26
indigenous_analysis_sample,2006,北區,27
indigenous_analysis_sample,2006,北屯區,23
indigenous_analysis_sample,2006,北投區,10
indigenous_analysis_sample,2006,北斗鎮,1
indigenous_analysis_sample,2006,卑南鄉,116
indigenous_analysis_sample,2006,卓溪鄉,191
indigenous_analysis_sample,2006,南區,9
indigenous_analysis_sample,2006,南屯區,2
indigenous_analysis_sample,2006,南庄鄉,50
indigenous_analysis_sample,2006,南投市,5
indigenous_analysis_sample,2006,南港區,8
indigenous_analysis_sample,2006,南澳鄉,92
indigenous_analysis_sample,2006,南竿鄉,1
indigenous_analysis_sample,2006,吉安鄉,192
indigenous_analysis_sample,2006,和平鄉,41
indigenous_analysis_sample,2006,和美鎮,3
indigenous_analysis_sample,2006,員山鄉,4
indigenous_analysis_sample,2006,員林鎮,6
indigenous_analysis_sample,2006,國姓鄉,2
indigenous_analysis_sample,2006,土城市,21
indigenous_analysis_sample,2006,埔里鎮,35
indigenous_analysis_sample,2006,埔鹽鄉,1
indigenous_analysis_sample,2006,士林區,23
indigenous_analysis_sample,2006,壯圍鄉,3
indigenous_analysis_sample,2006,壽豐鄉,75
indigenous_analysis_sample,2006,外埔鄉,1
indigenous_analysis_sample,2006,大同區,21
indigenous_analysis_sample,2006,大同鄉,128
indigenous_analysis_sample,2006,大園鄉,12
indigenous_analysis_sample,2006,大埔鄉,1
indigenous_analysis_sample,2006,大安區,8
indigenous_analysis_sample,2006,大寮鄉,3
indigenous_analysis_sample,2006,大樹鄉,4
indigenous_analysis_sample,2006,大武鄉,35
indigenous_analysis_sample,2006,大湖鄉,4
indigenous_analysis_sample,2006,大溪鎮,31
indigenous_analysis_sample,2006,大肚鄉,4
indigenous_analysis_sample,2006,大里市,18
indigenous_analysis_sample,2006,大雅鄉,106
indigenous_analysis_sample,2006,太平鄉,6
indigenous_analysis_sample,2006,太麻里,108
indigenous_analysis_sample,2006,學甲鎮,1
indigenous_analysis_sample,2006,安南區,3
indigenous_analysis_sample,2006,安平區,5
indigenous_analysis_sample,2006,安樂區,1
indigenous_analysis_sample,2006,官田鄉,1
indigenous_analysis_sample,2006,宜蘭市,16
indigenous_analysis_sample,2006,富里鄉,39
indigenous_analysis_sample,2006,小港區,23
indigenous_analysis_sample,2006,尖石鄉,54
indigenous_analysis_sample,2006,屏東市,12
indigenous_analysis_sample,2006,岡山鎮,11
indigenous_analysis_sample,2006,左營區,38
indigenous_analysis_sample,2006,左鎮鄉,1
indigenous_analysis_sample,2006,布袋鎮,1
indigenous_analysis_sample,2006,平鎮市,7
indigenous_analysis_sample,2006,延平鄉,111
indigenous_analysis_sample,2006,彰化市,2
indigenous_analysis_sample,2006,後龍鎮,1
indigenous_analysis_sample,2006,復興鄉,157
indigenous_analysis_sample,2006,恆春鎮,2
indigenous_analysis_sample,2006,成功鎮,176
indigenous_analysis_sample,2006,文山區,14
indigenous_analysis_sample,2006,斗六市,1
indigenous_analysis_sample,2006,斗南鎮,1
indigenous_analysis_sample,2006,新化鎮,2
indigenous_analysis_sample,2006,新園鄉,2
indigenous_analysis_sample,2006,新城鄉,42
indigenous_analysis_sample,2006,新埔鎮,1
indigenous_analysis_sample,2006,新屋鄉,5
indigenous_analysis_sample,2006,新店市,15
indigenous_analysis_sample,2006,新港鄉,11
indigenous_analysis_sample,2006,新興區,3
indigenous_analysis_sample,2006,新莊市,11
indigenous_analysis_sample,2006,新豐鄉,3
indigenous_analysis_sample,2006,春日鄉,113
indigenous_analysis_sample,2006,暖暖區,1
indigenous_analysis_sample,2006,望安鄉,1
indigenous_analysis_sample,2006,未知地區,7
indigenous_analysis_sample,2006,朴子市,1
indigenous_analysis_sample,2006,杉林鄉,3
indigenous_analysis_sample,2006,東勢鎮,2
indigenous_analysis_sample,2006,東區,23
indigenous_analysis_sample,2006,東河鄉,38
indigenous_analysis_sample,2006,東石鄉,1
indigenous_analysis_sample,2006,松山區,18
indigenous_analysis_sample,2006,板橋市,30
indigenous_analysis_sample,2006,枋寮鄉,3
indigenous_analysis_sample,2006,枋山鄉,2
indigenous_analysis_sample,2006,林口鄉,2
indigenous_analysis_sample,2006,林園鄉,2
indigenous_analysis_sample,2006,桃園市,16
indigenous_analysis_sample,2006,桃源鄉,47
indigenous_analysis_sample,2006,梓官鄉,11
indigenous_analysis_sample,2006,梧棲鎮,5
indigenous_analysis_sample,2006,楊梅鎮,13
indigenous_analysis_sample,2006,楠梓區,18
indigenous_analysis_sample,2006,樹林鎮,44
indigenous_analysis_sample,2006,橫山鄉,1
indigenous_analysis_sample,2006,歸仁鄉,3
indigenous_analysis_sample,2006,民雄鄉,2
indigenous_analysis_sample,2006,水里鄉,4
indigenous_analysis_sample,2006,永和市,15
indigenous_analysis_sample,2006,永安鄉,1
indigenous_analysis_sample,2006,永康市,5
indigenous_analysis_sample,2006,汐止鎮,2
indigenous_analysis_sample,2006,池上鄉,56
indigenous_analysis_sample,2006,沙鹿鎮,7
indigenous_analysis_sample,2006,泰安鄉,92
indigenous_analysis_sample,2006,泰山鄉,1
indigenous_analysis_sample,2006,泰武鄉,74
indigenous_analysis_sample,2006,海端鄉,63
indigenous_analysis_sample,2006,淡水鎮,1
indigenous_analysis_sample,2006,深坑鄉,12
indigenous_analysis_sample,2006,清水鎮,7
indigenous_analysis_sample,2006,湖口鄉,31
indigenous_analysis_sample,2006,滿州鄉,44
indigenous_analysis_sample,2006,潮州鎮,3
indigenous_analysis_sample,2006,烏來鄉,20
indigenous_analysis_sample,2006,烏日鄉,8
indigenous_analysis_sample,2006,燕巢鄉,1
indigenous_analysis_sample,2006,牡丹鄉,138
indigenous_analysis_sample,2006,獅子鄉,55
indigenous_analysis_sample,2006,獅潭鄉,3
indigenous_analysis_sample,2006,玉里鎮,152
indigenous_analysis_sample,2006,瑞穗鄉,94
indigenous_analysis_sample,2006,瑞芳鎮,1
indigenous_analysis_sample,2006,瑪家鄉,112
indigenous_analysis_sample,2006,甲仙鄉,3
indigenous_analysis_sample,2006,白沙鄉,1
indigenous_analysis_sample,2006,白河鎮,1
indigenous_analysis_sample,2006,石岡鄉,1
indigenous_analysis_sample,2006,礁溪鄉,2
indigenous_analysis_sample,2006,神岡鄉,3
indigenous_analysis_sample,2006,福興鄉,1
indigenous_analysis_sample,2006,秀林鄉,140
indigenous_analysis_sample,2006,竹北市,1
indigenous_analysis_sample,2006,竹南鎮,2
indigenous_analysis_sample,2006,竹東鎮,31
indigenous_analysis_sample,2006,綠島鄉,2
indigenous_analysis_sample,2006,羅東鎮,8
indigenous_analysis_sample,2006,臺東市,251
indigenous_analysis_sample,2006,芎林鄉,2
indigenous_analysis_sample,2006,花壇鄉,30
indigenous_analysis_sample,2006,花蓮市,63
indigenous_analysis_sample,2006,苑裡鎮,3
indigenous_analysis_sample,2006,苓雅區,9
indigenous_analysis_sample,2006,苗栗市,6
indigenous_analysis_sample,2006,茂林鄉,47
indigenous_analysis_sample,2006,草屯鎮,5
indigenous_analysis_sample,2006,莒光鄉,1
indigenous_analysis_sample,2006,萬丹鄉,3
indigenous_analysis_sample,2006,萬巒鄉,5
indigenous_analysis_sample,2006,萬榮鄉,66
indigenous_analysis_sample,2006,萬華區,24
indigenous_analysis_sample,2006,蘆洲鄉,11
indigenous_analysis_sample,2006,蘆竹鄉,11
indigenous_analysis_sample,2006,蘇澳鎮,8
indigenous_analysis_sample,2006,蘭嶼鄉,49
indigenous_analysis_sample,2006,虎尾鎮,1
indigenous_analysis_sample,2006,褒忠鄉,1
indigenous_analysis_sample,2006,西區,2
indigenous_analysis_sample,2006,西屯區,3
indigenous_analysis_sample,2006,觀音鄉,6
indigenous_analysis_sample,2006,豐原市,3
indigenous_analysis_sample,2006,豐濱鄉,67
indigenous_analysis_sample,2006,貢寮鄉,1
indigenous_analysis_sample,2006,車城鄉,4
indigenous_analysis_sample,2006,通霄鎮,2
indigenous_analysis_sample,2006,造橋鄉,1
indigenous_analysis_sample,2006,達仁鄉,92
indigenous_analysis_sample,2006,金寧鎮,1
indigenous_analysis_sample,2006,金峰鄉,113
indigenous_analysis_sample,2006,金沙鎮,1
indigenous_analysis_sample,2006,金湖鎮,1
indigenous_analysis_sample,2006,銅鑼鄉,1
indigenous_analysis_sample,2006,長治鄉,4
indigenous_analysis_sample,2006,長濱鄉,112
indigenous_analysis_sample,2006,關山鎮,55
indigenous_analysis_sample,2006,關西鎮,2
indigenous_analysis_sample,2006,阿里山,30
indigenous_analysis_sample,2006,集集鎮,1
indigenous_analysis_sample,2006,霧峰鄉,1
indigenous_analysis_sample,2006,霧臺鄉,29
indigenous_analysis_sample,2006,頭份鎮,7
indigenous_analysis_sample,2006,香山區,1
indigenous_analysis_sample,2006,馬公市,1
indigenous_analysis_sample,2006,魚池鄉,9
indigenous_analysis_sample,2006,鳳山市,40
indigenous_analysis_sample,2006,鳳林鎮,31
indigenous_analysis_sample,2006,鶯歌鎮,7
indigenous_analysis_sample,2006,鹽埔鄉,1
indigenous_analysis_sample,2006,鹽埕區,4
indigenous_analysis_sample,2006,鹽水鎮,1
indigenous_analysis_sample,2006,鹿港鎮,1
indigenous_analysis_sample,2006,鹿野鄉,52
indigenous_analysis_sample,2006,麥寮鄉,16
indigenous_analysis_sample,2006,鼓山區,3
indigenous_analysis_sample,2006,龍井鄉,6
indigenous_analysis_sample,2006,龍潭鄉,9
indigenous_analysis_sample,2006,龜山鄉,14
indigenous_analysis_sample,2010,七堵區,18
indigenous_analysis_sample,2010,三地門鄉,58
indigenous_analysis_sample,2010,三峽鎮,52
indigenous_analysis_sample,2010,三民區,17
indigenous_analysis_sample,2010,三重市,11
indigenous_analysis_sample,2010,中區,1
indigenous_analysis_sample,2010,中和市,8
indigenous_analysis_sample,2010,中埔鄉,10
indigenous_analysis_sample,2010,中壢市,95
indigenous_analysis_sample,2010,中山區,20
indigenous_analysis_sample,2010,中正區,55
indigenous_analysis_sample,2010,中西區,1
indigenous_analysis_sample,2010,五峰鄉,39
indigenous_analysis_sample,2010,五結鄉,26
indigenous_analysis_sample,2010,五股鄉,2
indigenous_analysis_sample,2010,仁德鄉,14
indigenous_analysis_sample,2010,仁愛區,2
indigenous_analysis_sample,2010,仁愛鄉,107
indigenous_analysis_sample,2010,來義鄉,46
indigenous_analysis_sample,2010,信義區,13
indigenous_analysis_sample,2010,信義鄉,63
indigenous_analysis_sample,2010,光復鄉,64
indigenous_analysis_sample,2010,內埔鄉,24
indigenous_analysis_sample,2010,內湖區,21
indigenous_analysis_sample,2010,八德市,54
indigenous_analysis_sample,2010,公館鄉,16
indigenous_analysis_sample,2010,六龜鄉,7
indigenous_analysis_sample,2010,前金區,3
indigenous_analysis_sample,2010,前鎮區,19
indigenous_analysis_sample,2010,北區,44
indigenous_analysis_sample,2010,北屯區,22
indigenous_analysis_sample,2010,北投區,17
indigenous_analysis_sample,2010,卑南鄉,61
indigenous_analysis_sample,2010,卓溪鄉,43
indigenous_analysis_sample,2010,南區,15
indigenous_analysis_sample,2010,南屯區,6
indigenous_analysis_sample,2010,南庄鄉,32
indigenous_analysis_sample,2010,南投市,4
indigenous_analysis_sample,2010,南港區,18
indigenous_analysis_sample,2010,南澳鄉,43
indigenous_analysis_sample,2010,吉安鄉,152
indigenous_analysis_sample,2010,和平鄉,41
indigenous_analysis_sample,2010,和美鎮,26
indigenous_analysis_sample,2010,土城市,80
indigenous_analysis_sample,2010,埔里鎮,41
indigenous_analysis_sample,2010,士林區,12
indigenous_analysis_sample,2010,壽豐鄉,54
indigenous_analysis_sample,2010,大同區,10
indigenous_analysis_sample,2010,大同鄉,34
indigenous_analysis_sample,2010,大園鄉,10
indigenous_analysis_sample,2010,大安區,9
indigenous_analysis_sample,2010,大寮鄉,3
indigenous_analysis_sample,2010,大林鎮,5
indigenous_analysis_sample,2010,大武鄉,44
indigenous_analysis_sample,2010,大溪鎮,62
indigenous_analysis_sample,2010,大肚鄉,12
indigenous_analysis_sample,2010,大里市,17
indigenous_analysis_sample,2010,大雅鄉,13
indigenous_analysis_sample,2010,太麻里鄉,52
indigenous_analysis_sample,2010,安南區,12
indigenous_analysis_sample,2010,安平區,2
indigenous_analysis_sample,2010,安樂區,10
indigenous_analysis_sample,2010,宜蘭市,8
indigenous_analysis_sample,2010,富里鄉,20
indigenous_analysis_sample,2010,小港區,27
indigenous_analysis_sample,2010,尖石鄉,53
indigenous_analysis_sample,2010,屏東市,63
indigenous_analysis_sample,2010,岡山鎮,73
indigenous_analysis_sample,2010,左營區,22
indigenous_analysis_sample,2010,平鎮市,67
indigenous_analysis_sample,2010,延平鄉,20
indigenous_analysis_sample,2010,彰化市,17
indigenous_analysis_sample,2010,復興鄉,64
indigenous_analysis_sample,2010,恆春鎮,8
indigenous_analysis_sample,2010,成功鎮,85
indigenous_analysis_sample,2010,文山區,18
indigenous_analysis_sample,2010,斗六市,10
indigenous_analysis_sample,2010,新城鄉,66
indigenous_analysis_sample,2010,新店市,39
indigenous_analysis_sample,2010,新營市,5
indigenous_analysis_sample,2010,新興區,2
indigenous_analysis_sample,2010,新莊市,19
indigenous_analysis_sample,2010,旗津區,4
indigenous_analysis_sample,2010,春日鄉,35
indigenous_analysis_sample,2010,暖暖區,3
indigenous_analysis_sample,2010,東勢鎮,24
indigenous_analysis_sample,2010,東區,100
indigenous_analysis_sample,2010,東河鄉,46
indigenous_analysis_sample,2010,松山區,10
indigenous_analysis_sample,2010,板橋市,17
indigenous_analysis_sample,2010,枋寮鄉,20
indigenous_analysis_sample,2010,林口鄉,8
indigenous_analysis_sample,2010,桃園市,82
indigenous_analysis_sample,2010,桃源鄉,32
indigenous_analysis_sample,2010,楊梅鎮,12
indigenous_analysis_sample,2010,楠梓區,18
indigenous_analysis_sample,2010,樹林市,116
indigenous_analysis_sample,2010,歸仁鄉,25
indigenous_analysis_sample,2010,民雄鄉,3
indigenous_analysis_sample,2010,永和市,8
indigenous_analysis_sample,2010,永康市,8
indigenous_analysis_sample,2010,汐止市,40
indigenous_analysis_sample,2010,池上鄉,21
indigenous_analysis_sample,2010,泰安鄉,34
indigenous_analysis_sample,2010,泰山鄉,18
indigenous_analysis_sample,2010,泰武鄉,33
indigenous_analysis_sample,2010,海端鄉,30
indigenous_analysis_sample,2010,湖口鄉,5
indigenous_analysis_sample,2010,滿州鄉,39
indigenous_analysis_sample,2010,潭子鄉,52
indigenous_analysis_sample,2010,烏來鄉,21
indigenous_analysis_sample,2010,烏日鄉,6
indigenous_analysis_sample,2010,牡丹鄉,46
indigenous_analysis_sample,2010,獅子鄉,31
indigenous_analysis_sample,2010,獅潭鄉,14
indigenous_analysis_sample,2010,玉里鎮,67
indigenous_analysis_sample,2010,瑞穗鄉,38
indigenous_analysis_sample,2010,瑪家鄉,41
indigenous_analysis_sample,2010,神岡鄉,20
indigenous_analysis_sample,2010,秀林鄉,101
indigenous_analysis_sample,2010,竹北市,50
indigenous_analysis_sample,2010,竹南鎮,1
indigenous_analysis_sample,2010,竹東鎮,17
indigenous_analysis_sample,2010,羅東鎮,5
indigenous_analysis_sample,2010,臺東市,189
indigenous_analysis_sample,2010,花蓮市,115
indigenous_analysis_sample,2010,芳苑鄉,3
indigenous_analysis_sample,2010,苓雅區,7
indigenous_analysis_sample,2010,茂林鄉,13
indigenous_analysis_sample,2010,草屯鎮,14
indigenous_analysis_sample,2010,莿桐鄉,12
indigenous_analysis_sample,2010,萬巒鄉,9
indigenous_analysis_sample,2010,萬榮鄉,62
indigenous_analysis_sample,2010,萬華區,14
indigenous_analysis_sample,2010,蘆洲市,52
indigenous_analysis_sample,2010,蘆竹鄉,44
indigenous_analysis_sample,2010,蘇澳鎮,15
indigenous_analysis_sample,2010,蘭嶼鄉,24
indigenous_analysis_sample,2010,虎尾鎮,13
indigenous_analysis_sample,2010,西區,21
indigenous_analysis_sample,2010,西屯區,11
indigenous_analysis_sample,2010,西螺鎮,16
indigenous_analysis_sample,2010,豐原市,13
indigenous_analysis_sample,2010,豐濱鄉,41
indigenous_analysis_sample,2010,達仁鄉,34
indigenous_analysis_sample,2010,那瑪夏鄉,18
indigenous_analysis_sample,2010,金峰鄉,28
indigenous_analysis_sample,2010,長治鄉,13
indigenous_analysis_sample,2010,長濱鄉,55
indigenous_analysis_sample,2010,關山鎮,21
indigenous_analysis_sample,2010,關西鎮,42
indigenous_analysis_sample,2010,阿里山鄉,34
indigenous_analysis_sample,2010,霧臺鄉,24
indigenous_analysis_sample,2010,頭份鎮,22
indigenous_analysis_sample,2010,香山區,9
indigenous_analysis_sample,2010,魚池鄉,11
indigenous_analysis_sample,2010,鳳山市,16
indigenous_analysis_sample,2010,鳳林鎮,22
indigenous_analysis_sample,2010,鶯歌鎮,9
indigenous_analysis_sample,2010,鹽埕區,2
indigenous_analysis_sample,2010,鹿港鎮,13
indigenous_analysis_sample,2010,鹿野鄉,22
indigenous_analysis_sample,2010,麥寮鄉,2
indigenous_analysis_sample,2010,鼓山區,12
indigenous_analysis_sample,2010,龜山鄉,71
indigenous_analysis_sample,2014,七堵區,8
indigenous_analysis_sample,2014,三地門鄉,61
indigenous_analysis_sample,2014,三峽區,24
indigenous_analysis_sample,2014,三重區,27
indigenous_analysis_sample,2014,中和區,23
indigenous_analysis_sample,2014,中壢市,25
indigenous_analysis_sample,2014,中山區,8
indigenous_analysis_sample,2014,中正區,44
indigenous_analysis_sample,2014,中西區,13
indigenous_analysis_sample,2014,五峰鄉,41
indigenous_analysis_sample,2014,五股區,3
indigenous_analysis_sample,2014,仁愛鄉,100
indigenous_analysis_sample,2014,來義鄉,72
indigenous_analysis_sample,2014,信義區,21
indigenous_analysis_sample,2014,信義鄉,69
indigenous_analysis_sample,2014,光復鄉,64
indigenous_analysis_sample,2014,內埔鄉,39
indigenous_analysis_sample,2014,內湖區,15
indigenous_analysis_sample,2014,八德市,28
indigenous_analysis_sample,2014,八里區,26
indigenous_analysis_sample,2014,前鎮區,25
indigenous_analysis_sample,2014,北區,28
indigenous_analysis_sample,2014,北屯區,45
indigenous_analysis_sample,2014,北投區,4
indigenous_analysis_sample,2014,卑南鄉,64
indigenous_analysis_sample,2014,卓溪鄉,40
indigenous_analysis_sample,2014,南區,53
indigenous_analysis_sample,2014,南屯區,40
indigenous_analysis_sample,2014,南庄鄉,9
indigenous_analysis_sample,2014,南投市,45
indigenous_analysis_sample,2014,南澳鄉,5
indigenous_analysis_sample,2014,吉安鄉,147
indigenous_analysis_sample,2014,和平區,33
indigenous_analysis_sample,2014,土城區,38
indigenous_analysis_sample,2014,埔里鎮,24
indigenous_analysis_sample,2014,士林區,37
indigenous_analysis_sample,2014,壽豐鄉,60
indigenous_analysis_sample,2014,大同區,33
indigenous_analysis_sample,2014,大同鄉,9
indigenous_analysis_sample,2014,大寮區,40
indigenous_analysis_sample,2014,大樹區,12
indigenous_analysis_sample,2014,大武鄉,40
indigenous_analysis_sample,2014,大溪鎮,31
indigenous_analysis_sample,2014,大里區,2
indigenous_analysis_sample,2014,大雅區,52
indigenous_analysis_sample,2014,太平區,43
indigenous_analysis_sample,2014,太麻里鄉,54
indigenous_analysis_sample,2014,安定區,2
indigenous_analysis_sample,2014,安樂區,34
indigenous_analysis_sample,2014,宜蘭市,3
indigenous_analysis_sample,2014,富里鄉,18
indigenous_analysis_sample,2014,小港區,59
indigenous_analysis_sample,2014,尖石鄉,53
indigenous_analysis_sample,2014,屏東市,71
indigenous_analysis_sample,2014,岡山區,30
indigenous_analysis_sample,2014,左營區,32
indigenous_analysis_sample,2014,平鎮市,62
indigenous_analysis_sample,2014,延平鄉,27
indigenous_analysis_sample,2014,彰化市,58
indigenous_analysis_sample,2014,復興鄉,46
indigenous_analysis_sample,2014,成功鎮,73
indigenous_analysis_sample,2014,文山區,22
indigenous_analysis_sample,2014,斗六市,40
indigenous_analysis_sample,2014,新城鄉,56
indigenous_analysis_sample,2014,新店區,66
indigenous_analysis_sample,2014,新營區,3
indigenous_analysis_sample,2014,新莊區,87
indigenous_analysis_sample,2014,春日鄉,28
indigenous_analysis_sample,2014,東區,92
indigenous_analysis_sample,2014,東河鄉,39
indigenous_analysis_sample,2014,松山區,16
indigenous_analysis_sample,2014,板橋區,9
indigenous_analysis_sample,2014,枋寮鄉,2
indigenous_analysis_sample,2014,林口區,37
indigenous_analysis_sample,2014,桃園市,34
indigenous_analysis_sample,2014,桃源區,28
indigenous_analysis_sample,2014,梧棲區,8
indigenous_analysis_sample,2014,楊梅鎮,62
indigenous_analysis_sample,2014,楠梓區,12
indigenous_analysis_sample,2014,樹林區,70
indigenous_analysis_sample,2014,橫山鄉,2
indigenous_analysis_sample,2014,民雄鄉,25
indigenous_analysis_sample,2014,水上鄉,1
indigenous_analysis_sample,2014,永和區,15
indigenous_analysis_sample,2014,永康區,31
indigenous_analysis_sample,2014,汐止區,72
indigenous_analysis_sample,2014,池上鄉,33
indigenous_analysis_sample,2014,沙鹿區,2
indigenous_analysis_sample,2014,泰安鄉,53
indigenous_analysis_sample,2014,泰山區,2
indigenous_analysis_sample,2014,泰武鄉,35
indigenous_analysis_sample,2014,海端鄉,30
indigenous_analysis_sample,2014,淡水區,3
indigenous_analysis_sample,2014,湖口鄉,6
indigenous_analysis_sample,2014,滿州鄉,29
indigenous_analysis_sample,2014,潭子區,14
indigenous_analysis_sample,2014,潮州鎮,19
indigenous_analysis_sample,2014,烏來區,30
indigenous_analysis_sample,2014,牡丹鄉,49
indigenous_analysis_sample,2014,獅子鄉,34
indigenous_analysis_sample,2014,獅潭鄉,1
indigenous_analysis_sample,2014,玉里鎮,57
indigenous_analysis_sample,2014,瑞穗鄉,49
indigenous_analysis_sample,2014,瑞芳區,23
indigenous_analysis_sample,2014,瑪家鄉,65
indigenous_analysis_sample,2014,番路鄉,2
indigenous_analysis_sample,2014,秀林鄉,113
indigenous_analysis_sample,2014,竹北市,15
indigenous_analysis_sample,2014,竹南鎮,19
indigenous_analysis_sample,2014,竹東鎮,31
indigenous_analysis_sample,2014,綠島鄉,4
indigenous_analysis_sample,2014,羅東鎮,8
indigenous_analysis_sample,2014,臺東市,162
indigenous_analysis_sample,2014,花壇鄉,8
indigenous_analysis_sample,2014,花蓮市,122
indigenous_analysis_sample,2014,苓雅區,29
indigenous_analysis_sample,2014,苗栗市,5
indigenous_analysis_sample,2014,茂林區,17
indigenous_analysis_sample,2014,萬丹鄉,2
indigenous_analysis_sample,2014,萬巒鄉,19
indigenous_analysis_sample,2014,萬榮鄉,43
indigenous_analysis_sample,2014,萬華區,43
indigenous_analysis_sample,2014,蘆洲區,55
indigenous_analysis_sample,2014,蘆竹鄉,36
indigenous_analysis_sample,2014,蘭嶼鄉,11
indigenous_analysis_sample,2014,虎尾鎮,11
indigenous_analysis_sample,2014,西區,40
indigenous_analysis_sample,2014,西屯區,13
indigenous_analysis_sample,2014,觀音鄉,15
indigenous_analysis_sample,2014,豐原區,7
indigenous_analysis_sample,2014,豐濱鄉,36
indigenous_analysis_sample,2014,通霄鎮,8
indigenous_analysis_sample,2014,達仁鄉,52
indigenous_analysis_sample,2014,那瑪夏區,19
indigenous_analysis_sample,2014,金峰鄉,28
indigenous_analysis_sample,2014,長濱鄉,38
indigenous_analysis_sample,2014,關山鎮,26
indigenous_analysis_sample,2014,關西鎮,8
indigenous_analysis_sample,2014,阿里山鄉,31
indigenous_analysis_sample,2014,霧臺鄉,22
indigenous_analysis_sample,2014,頭份鎮,24
indigenous_analysis_sample,2014,馬公市,50
indigenous_analysis_sample,2014,魚池鄉,25
indigenous_analysis_sample,2014,鳳山區,58
indigenous_analysis_sample,2014,鳳林鎮,22
