ID,SOURCE_ID,SURVEY_TAG,DATA_Y
110::4378838,4378838,110,2021
110::4380365,4380365,110,2021
110::4381229,4381229,110,2021
110::4386142,4386142,110,2021
110::4386236,4386236,110,2021
110::4386307,4386307,110,2021
110::4386369,4386369,110,2021
110::4386437,4386437,110,2021
110::4386465,4386465,110,2021
110::4386635,4386635,110,2021
110::4386735,4386735,110,2021
110::4388586,4388586,110,2021
110::4388751,4388751,110,2021
110::4388754,4388754,110,2021
110::4388909,4388909,110,2021
110::4389117,4389117,110,2021
110::4389133,4389133,110,2021
110::4389142,4389142,110,2021
110::4396060,4396060,110,2021
110::4396449,4396449,110,2021
110::4397015,4397015,110,2021
110::4397070,4397070,110,2021
110::4397319,4397319,110,2021
110::4397350,4397350,110,2021
110::4398453,4398453,110,2021
110::4399332,4399332,110,2021
110::4399374,4399374,110,2021
110::4400059,4400059,110,2021
110::4401380,4401380,110,2021
110::4401509,4401509,110,2021
110::4401757,4401757,110,2021
110::4402310,4402310,110,2021
110::4402356,4402356,110,2021
110::1403695,1403695,110,2021
110::1403700,1403700,110,2021
110::1403701,1403701,110,2021
110::1403715,1403715,110,2021
110::1403719,1403719,110,2021
110::1403725,1403725,110,2021
110::1403734,1403734,110,2021
110::1403739,1403739,110,2021
110::1403761,1403761,110,2021
110::1403764,1403764,110,2021
110::1403768,1403768,110,2021
110::1403777,1403777,110,2021
110::1403778,1403778,110,2021
110::1403783,1403783,110,2021
110::1403788,1403788,110,2021
110::1403791,1403791,110,2021
110::1403794,1403794,110,2021
110::1403796,1403796,110,2021
110::1403813,1403813,110,2021
110::1405173,1405173,110,2021
110::1405192,1405192,110,2021
110::1405232,1405232,110,2021
110::1405243,1405243,110,2021
110::1405273,1405273,110,2021
110::1405275,1405275,110,2021
110::1405320,1405320,110,2021
110::1405356,1405356,110,2021
110::1405360,1405360,110,2021
110::1405382,1405382,110,2021
110::1405385,1405385,110,2021
110::1405521,1405521,110,2021
110::1405566,1405566,110,2021
110::1405644,1405644,110,2021
110::1405761,1405761,110,2021
110::1405821,1405821,110,2021
110::1406120,1406120,110,2021
110::1406188,1406188,110,2021
110::1406644,1406644,110,2021
110::1406653,1406653,110,2021
110::1406866,1406866,110,2021
110::1406901,1406901,110,2021
110::1407046,1407046,110,2021
110::1407065,1407065,110,2021
110::1408641,1408641,110,2021
110::1408653,1408653,110,2021
110::1408757,1408757,110,2021
110::1408773,1408773,110,2021
110::1408826,1408826,110,2021
110::1408836,1408836,110,2021
110::1408913,1408913,110,2021
110::1409023,1409023,110,2021
110::1409060,1409060,110,2021
110::2403686,2403686,110,2021
110::2403687,2403687,110,2021
110::2403689,2403689,110,2021
110::2403693,2403693,110,2021
110::2403694,2403694,110,2021
110::2403699,2403699,110,2021
110::2403702,2403702,110,2021
110::2403738,2403738,110,2021
110::2403756,2403756,110,2021
110::2403757,2403757,110,2021
110::2403770,2403770,110,2021
110::2403787,2403787,110,2021
110::2403801,2403801,110,2021
110::2403806,2403806,110,2021
110::2403811,2403811,110,2021
110::2405158,2405158,110,2021
110::2405201,2405201,110,2021
110::2405207,2405207,110,2021
110::2405239,2405239,110,2021
110::2405242,2405242,110,2021
110::2405250,2405250,110,2021
110::2405252,2405252,110,2021
110::2405292,2405292,110,2021
110::2405308,2405308,110,2021
110::2405322,2405322,110,2021
110::2405334,2405334,110,2021
110::2405343,2405343,110,2021
110::2405346,2405346,110,2021
110::2405369,2405369,110,2021
110::2405555,2405555,110,2021
110::2405817,2405817,110,2021
110::2406173,2406173,110,2021
110::2406222,2406222,110,2021
110::2406256,2406256,110,2021
110::2406331,2406331,110,2021
110::2406523,2406523,110,2021
110::2406630,2406630,110,2021
110::2406985,2406985,110,2021
110::2408784,2408784,110,2021
110::2408798,2408798,110,2021
110::2408858,2408858,110,2021
110::2408891,2408891,110,2021
110::2408912,2408912,110,2021
110::2409061,2409061,110,2021
110::3405277,3405277,110,2021
110::3405290,3405290,110,2021
110::3405301,3405301,110,2021
110::3405312,3405312,110,2021
110::3405339,3405339,110,2021
110::3405712,3405712,110,2021
110::3405850,3405850,110,2021
110::3406067,3406067,110,2021
110::3406192,3406192,110,2021
110::3406629,3406629,110,2021
110::3406652,3406652,110,2021
110::3406780,3406780,110,2021
110::3407000,3407000,110,2021
110::3408663,3408663,110,2021
110::3408696,3408696,110,2021
110::3408860,3408860,110,2021
110::3408875,3408875,110,2021
110::3408888,3408888,110,2021
110::3409063,3409063,110,2021
110::4405128,4405128,110,2021
110::4405143,4405143,110,2021
110::4405198,4405198,110,2021
110::4405203,4405203,110,2021
110::4405209,4405209,110,2021
110::4405237,4405237,110,2021
110::4405244,4405244,110,2021
110::4405268,4405268,110,2021
110::4405276,4405276,110,2021
110::4405341,4405341,110,2021
110::4405377,4405377,110,2021
110::4405579,4405579,110,2021
110::4405705,4405705,110,2021
110::4406007,4406007,110,2021
110::4406694,4406694,110,2021
110::4407013,4407013,110,2021
110::4408676,4408676,110,2021
110::4408900,4408900,110,2021
110::4408917,4408917,110,2021
110::4408935,4408935,110,2021
110::4409028,4409028,110,2021
110::5408893,5408893,110,2021
110::6408620,6408620,110,2021
110::6408905,6408905,110,2021
110::7408868,7408868,110,2021
110::8408657,8408657,110,2021
110::8408932,8408932,110,2021
110::9408533,9408533,110,2021
110::9408753,9408753,110,2021
110::9408788,9408788,110,2021
110::1303545,1303545,110,2021
110::1303793,1303793,110,2021
110::1303930,1303930,110,2021
110::1304264,1304264,110,2021
110::1304313,1304313,110,2021
110::1304606,1304606,110,2021
110::1304607,1304607,110,2021
110::1304785,1304785,110,2021
110::1307116,1307116,110,2021
110::1307148,1307148,110,2021
110::1307180,1307180,110,2021
110::1307362,1307362,110,2021
110::1307424,1307424,110,2021
110::1307600,1307600,110,2021
110::1307692,1307692,110,2021
110::1307845,1307845,110,2021
110::1307952,1307952,110,2021
110::1308040,1308040,110,2021
110::1308137,1308137,110,2021
110::1308158,1308158,110,2021
110::1308575,1308575,110,2021
110::1309580,1309580,110,2021
110::1309777,1309777,110,2021
110::1310006,1310006,110,2021
110::1310208,1310208,110,2021
110::1310276,1310276,110,2021
110::1310277,1310277,110,2021
110::1310418,1310418,110,2021
110::1310687,1310687,110,2021
110::1310860,1310860,110,2021
110::1310972,1310972,110,2021
110::1310999,1310999,110,2021
110::1311057,1311057,110,2021
110::1311120,1311120,110,2021
110::1311221,1311221,110,2021
110::1311364,1311364,110,2021
110::1311446,1311446,110,2021
110::1312274,1312274,110,2021
110::1312365,1312365,110,2021
110::1312366,1312366,110,2021
110::1312720,1312720,110,2021
110::1313006,1313006,110,2021
110::1313152,1313152,110,2021
110::1313163,1313163,110,2021
110::1313202,1313202,110,2021
110::1313600,1313600,110,2021
110::1313635,1313635,110,2021
110::1313941,1313941,110,2021
110::1314228,1314228,110,2021
110::1314264,1314264,110,2021
110::1315385,1315385,110,2021
110::1315496,1315496,110,2021
110::1315673,1315673,110,2021
110::1315759,1315759,110,2021
110::1315830,1315830,110,2021
110::1316064,1316064,110,2021
110::1316378,1316378,110,2021
110::1316396,1316396,110,2021
110::1316606,1316606,110,2021
110::1316712,1316712,110,2021
110::1316722,1316722,110,2021
110::1316762,1316762,110,2021
110::1316852,1316852,110,2021
110::1316855,1316855,110,2021
110::1316867,1316867,110,2021
110::1316885,1316885,110,2021
110::1316929,1316929,110,2021
110::1318420,1318420,110,2021
110::1318482,1318482,110,2021
110::1318555,1318555,110,2021
110::1318581,1318581,110,2021
110::1318728,1318728,110,2021
110::1318734,1318734,110,2021
110::1318842,1318842,110,2021
110::1318985,1318985,110,2021
110::1319554,1319554,110,2021
110::1319557,1319557,110,2021
110::1319573,1319573,110,2021
110::1319583,1319583,110,2021
110::1319621,1319621,110,2021
110::1319636,1319636,110,2021
110::1319638,1319638,110,2021
110::1319640,1319640,110,2021
110::1319663,1319663,110,2021
110::1319666,1319666,110,2021
110::1319685,1319685,110,2021
110::1319689,1319689,110,2021
110::1322325,1322325,110,2021
110::1322332,1322332,110,2021
110::1322366,1322366,110,2021
110::1322386,1322386,110,2021
110::1323922,1323922,110,2021
110::1323927,1323927,110,2021
110::1325677,1325677,110,2021
110::1326828,1326828,110,2021
110::1326895,1326895,110,2021
110::1327031,1327031,110,2021
110::1327036,1327036,110,2021
110::1327111,1327111,110,2021
110::1327156,1327156,110,2021
110::1327178,1327178,110,2021
110::1327218,1327218,110,2021
110::1328033,1328033,110,2021
110::1328055,1328055,110,2021
110::1328180,1328180,110,2021
110::1328386,1328386,110,2021
110::2303016,2303016,110,2021
110::2303324,2303324,110,2021
110::2303345,2303345,110,2021
110::2303520,2303520,110,2021
110::2303525,2303525,110,2021
110::2304629,2304629,110,2021
110::2307122,2307122,110,2021
110::2307602,2307602,110,2021
110::2307639,2307639,110,2021
110::2307665,2307665,110,2021
110::2307836,2307836,110,2021
110::2307967,2307967,110,2021
110::2308366,2308366,110,2021
110::2308569,2308569,110,2021
110::2308724,2308724,110,2021
110::2308746,2308746,110,2021
110::2308790,2308790,110,2021
110::2309385,2309385,110,2021
110::2309756,2309756,110,2021
110::2310417,2310417,110,2021
110::2310423,2310423,110,2021
110::2310458,2310458,110,2021
110::2310865,2310865,110,2021
110::2311410,2311410,110,2021
110::2311414,2311414,110,2021
110::2311735,2311735,110,2021
110::2311740,2311740,110,2021
110::2312023,2312023,110,2021
110::2312075,2312075,110,2021
110::2312220,2312220,110,2021
110::2312377,2312377,110,2021
110::2312416,2312416,110,2021
110::2312654,2312654,110,2021
110::2312821,2312821,110,2021
110::2313059,2313059,110,2021
110::2313102,2313102,110,2021
110::2313293,2313293,110,2021
110::2313338,2313338,110,2021
110::2313638,2313638,110,2021
110::2313825,2313825,110,2021
110::2314124,2314124,110,2021
110::2314177,2314177,110,2021
110::2314402,2314402,110,2021
110::2315387,2315387,110,2021
110::2315754,2315754,110,2021
110::2315809,2315809,110,2021
110::2316009,2316009,110,2021
110::2316235,2316235,110,2021
110::2316431,2316431,110,2021
110::2316561,2316561,110,2021
110::2316570,2316570,110,2021
110::2316655,2316655,110,2021
110::2316711,2316711,110,2021
110::2316750,2316750,110,2021
110::2316786,2316786,110,2021
110::2316794,2316794,110,2021
110::2316804,2316804,110,2021
110::2316839,2316839,110,2021
110::2316848,2316848,110,2021
110::2316884,2316884,110,2021
110::2316940,2316940,110,2021
110::2317013,2317013,110,2021
110::2317016,2317016,110,2021
110::2317021,2317021,110,2021
110::2317044,2317044,110,2021
110::2317049,2317049,110,2021
110::2319564,2319564,110,2021
110::2319565,2319565,110,2021
110::2319568,2319568,110,2021
110::2319613,2319613,110,2021
110::2319614,2319614,110,2021
110::2319639,2319639,110,2021
110::2319646,2319646,110,2021
110::2319648,2319648,110,2021
110::2319654,2319654,110,2021
110::2319660,2319660,110,2021
110::2319662,2319662,110,2021
110::2319665,2319665,110,2021
110::2319674,2319674,110,2021
110::2319687,2319687,110,2021
110::2321914,2321914,110,2021
110::2323002,2323002,110,2021
110::2323009,2323009,110,2021
110::2323687,2323687,110,2021
110::2323821,2323821,110,2021
110::2324012,2324012,110,2021
110::2324496,2324496,110,2021
110::2325212,2325212,110,2021
110::2325302,2325302,110,2021
110::2325375,2325375,110,2021
110::2326680,2326680,110,2021
110::2326962,2326962,110,2021
110::2327067,2327067,110,2021
110::2327165,2327165,110,2021
110::2327760,2327760,110,2021
110::2328275,2328275,110,2021
110::2328952,2328952,110,2021
110::3302979,3302979,110,2021
110::3303014,3303014,110,2021
110::3303045,3303045,110,2021
110::3303397,3303397,110,2021
110::3303417,3303417,110,2021
110::3303550,3303550,110,2021
110::3303766,3303766,110,2021
110::3304057,3304057,110,2021
110::3304071,3304071,110,2021
110::3304326,3304326,110,2021
110::3307984,3307984,110,2021
110::3308574,3308574,110,2021
110::3308666,3308666,110,2021
110::3311166,3311166,110,2021
110::3313417,3313417,110,2021
110::3313724,3313724,110,2021
110::3315547,3315547,110,2021
110::3315556,3315556,110,2021
110::3315717,3315717,110,2021
110::3315820,3315820,110,2021
110::3315924,3315924,110,2021
110::3315929,3315929,110,2021
110::3316308,3316308,110,2021
110::3316381,3316381,110,2021
110::3316457,3316457,110,2021
110::3316467,3316467,110,2021
110::3316665,3316665,110,2021
110::3316723,3316723,110,2021
110::3316791,3316791,110,2021
110::3316985,3316985,110,2021
110::3319561,3319561,110,2021
110::3319577,3319577,110,2021
110::3319612,3319612,110,2021
110::3319625,3319625,110,2021
110::3319631,3319631,110,2021
110::3322473,3322473,110,2021
110::3322943,3322943,110,2021
110::3322946,3322946,110,2021
110::3322997,3322997,110,2021
110::3323035,3323035,110,2021
110::3323049,3323049,110,2021
110::3323061,3323061,110,2021
110::3323090,3323090,110,2021
110::3323339,3323339,110,2021
110::3327144,3327144,110,2021
110::3327242,3327242,110,2021
110::3327507,3327507,110,2021
110::3327851,3327851,110,2021
110::3328050,3328050,110,2021
110::3328137,3328137,110,2021
110::4302771,4302771,110,2021
110::4303672,4303672,110,2021
110::4303774,4303774,110,2021
110::4303909,4303909,110,2021
110::4303947,4303947,110,2021
110::4304081,4304081,110,2021
110::4304094,4304094,110,2021
110::4307539,4307539,110,2021
110::4307702,4307702,110,2021
110::4307835,4307835,110,2021
110::4308576,4308576,110,2021
110::4309012,4309012,110,2021
110::4309844,4309844,110,2021
110::4310179,4310179,110,2021
110::4310600,4310600,110,2021
110::4311345,4311345,110,2021
110::4313793,4313793,110,2021
110::4315259,4315259,110,2021
110::4315531,4315531,110,2021
110::4315845,4315845,110,2021
110::4316082,4316082,110,2021
110::4316600,4316600,110,2021
110::4316646,4316646,110,2021
110::4316847,4316847,110,2021
110::4316934,4316934,110,2021
110::4322417,4322417,110,2021
110::4322975,4322975,110,2021
110::4323170,4323170,110,2021
110::4326857,4326857,110,2021
110::4326878,4326878,110,2021
110::4327463,4327463,110,2021
110::4328125,4328125,110,2021
110::4328224,4328224,110,2021
110::4328295,4328295,110,2021
110::5318540,5318540,110,2021
110::5318568,5318568,110,2021
110::5318582,5318582,110,2021
110::5318709,5318709,110,2021
110::5318712,5318712,110,2021
110::5318855,5318855,110,2021
110::5318952,5318952,110,2021
110::5319088,5319088,110,2021
110::5322035,5322035,110,2021
110::5322253,5322253,110,2021
110::5322886,5322886,110,2021
110::5323213,5323213,110,2021
110::5323446,5323446,110,2021
110::5323602,5323602,110,2021
110::5323697,5323697,110,2021
110::5323902,5323902,110,2021
110::5323941,5323941,110,2021
110::5325272,5325272,110,2021
110::6318549,6318549,110,2021
110::6318701,6318701,110,2021
110::6318788,6318788,110,2021
110::6319028,6319028,110,2021
110::6321911,6321911,110,2021
110::6322225,6322225,110,2021
110::6322625,6322625,110,2021
110::6322673,6322673,110,2021
110::6324128,6324128,110,2021
110::6324669,6324669,110,2021
110::6325251,6325251,110,2021
110::6325323,6325323,110,2021
110::7318390,7318390,110,2021
110::7318556,7318556,110,2021
110::7318751,7318751,110,2021
110::7318967,7318967,110,2021
110::7319024,7319024,110,2021
110::7321918,7321918,110,2021
110::7322378,7322378,110,2021
110::7322611,7322611,110,2021
110::7322931,7322931,110,2021
110::7323709,7323709,110,2021
110::7323925,7323925,110,2021
110::7324756,7324756,110,2021
110::8318346,8318346,110,2021
110::8318703,8318703,110,2021
110::8318797,8318797,110,2021
110::8318906,8318906,110,2021
110::8318916,8318916,110,2021
110::8318931,8318931,110,2021
110::8322228,8322228,110,2021
110::8322608,8322608,110,2021
110::8323931,8323931,110,2021
110::8324384,8324384,110,2021
110::8325224,8325224,110,2021
110::8325951,8325951,110,2021
110::9318404,9318404,110,2021
110::9318559,9318559,110,2021
110::9318678,9318678,110,2021
110::9318813,9318813,110,2021
110::9318877,9318877,110,2021
110::9318921,9318921,110,2021
110::9318928,9318928,110,2021
110::9318950,9318950,110,2021
110::9322209,9322209,110,2021
110::9322341,9322341,110,2021
110::9322623,9322623,110,2021
110::9322922,9322922,110,2021
110::9323390,9323390,110,2021
110::9323974,9323974,110,2021
110::9324244,9324244,110,2021
110::9324485,9324485,110,2021
110::1001449,1001449,110,2021
110::1001532,1001532,110,2021
110::1001573,1001573,110,2021
110::1001587,1001587,110,2021
110::1001606,1001606,110,2021
110::1001661,1001661,110,2021
110::1001721,1001721,110,2021
110::1001925,1001925,110,2021
110::1002134,1002134,110,2021
110::1002139,1002139,110,2021
110::1006205,1006205,110,2021
110::1006268,1006268,110,2021
110::1006323,1006323,110,2021
110::1006563,1006563,110,2021
110::1006572,1006572,110,2021
110::1006595,1006595,110,2021
110::1006759,1006759,110,2021
110::1007160,1007160,110,2021
110::1007409,1007409,110,2021
110::1007507,1007507,110,2021
110::1007989,1007989,110,2021
110::1008513,1008513,110,2021
110::1009336,1009336,110,2021
110::1009357,1009357,110,2021
110::1009489,1009489,110,2021
110::1009592,1009592,110,2021
110::1010401,1010401,110,2021
110::1010705,1010705,110,2021
110::1011325,1011325,110,2021
110::1011360,1011360,110,2021
110::1011783,1011783,110,2021
110::2001586,2001586,110,2021
110::2001679,2001679,110,2021
110::2001703,2001703,110,2021
110::2001722,2001722,110,2021
110::2001739,2001739,110,2021
110::2001841,2001841,110,2021
110::2002085,2002085,110,2021
110::2002111,2002111,110,2021
110::2002143,2002143,110,2021
110::2002147,2002147,110,2021
110::2002217,2002217,110,2021
110::2002227,2002227,110,2021
110::2006239,2006239,110,2021
110::2006240,2006240,110,2021
110::2006350,2006350,110,2021
110::2006385,2006385,110,2021
110::2006393,2006393,110,2021
110::2006494,2006494,110,2021
110::2006526,2006526,110,2021
110::2006533,2006533,110,2021
110::2006566,2006566,110,2021
110::2006584,2006584,110,2021
110::2007577,2007577,110,2021
110::2008027,2008027,110,2021
110::2009187,2009187,110,2021
110::2009207,2009207,110,2021
110::2011241,2011241,110,2021
110::3001391,3001391,110,2021
110::3001650,3001650,110,2021
110::3001793,3001793,110,2021
110::3001960,3001960,110,2021
110::3001986,3001986,110,2021
110::3006219,3006219,110,2021
110::3006228,3006228,110,2021
110::3006253,3006253,110,2021
110::3006301,3006301,110,2021
110::3006347,3006347,110,2021
110::3006367,3006367,110,2021
110::3008873,3008873,110,2021
110::3009275,3009275,110,2021
110::3011198,3011198,110,2021
110::3011697,3011697,110,2021
110::3011777,3011777,110,2021
110::4001353,4001353,110,2021
110::4001387,4001387,110,2021
110::4001639,4001639,110,2021
110::4001910,4001910,110,2021
110::4001963,4001963,110,2021
110::4002009,4002009,110,2021
110::4002022,4002022,110,2021
110::4002123,4002123,110,2021
110::4006218,4006218,110,2021
110::4006227,4006227,110,2021
110::4006251,4006251,110,2021
110::4006342,4006342,110,2021
110::4006360,4006360,110,2021
110::4006362,4006362,110,2021
110::4006377,4006377,110,2021
110::4006380,4006380,110,2021
110::4006388,4006388,110,2021
110::4006467,4006467,110,2021
110::4006489,4006489,110,2021
110::4006497,4006497,110,2021
110::4006508,4006508,110,2021
110::4006802,4006802,110,2021
110::4007325,4007325,110,2021
110::4008906,4008906,110,2021
110::4009928,4009928,110,2021
110::4010404,4010404,110,2021
110::4010437,4010437,110,2021
110::4010967,4010967,110,2021
110::4011112,4011112,110,2021
110::4011351,4011351,110,2021
110::4011371,4011371,110,2021
110::4011762,4011762,110,2021
110::4012057,4012057,110,2021
110::5007251,5007251,110,2021
110::5007553,5007553,110,2021
110::5011006,5011006,110,2021
110::5011327,5011327,110,2021
110::5011344,5011344,110,2021
110::5011693,5011693,110,2021
110::5011836,5011836,110,2021
110::5013232,5013232,110,2021
110::6007222,6007222,110,2021
110::6008924,6008924,110,2021
110::6010391,6010391,110,2021
110::6011716,6011716,110,2021
110::6012157,6012157,110,2021
110::6012975,6012975,110,2021
110::6013076,6013076,110,2021
110::6013363,6013363,110,2021
110::6014870,6014870,110,2021
110::6015042,6015042,110,2021
110::7006785,7006785,110,2021
110::7007197,7007197,110,2021
110::7007234,7007234,110,2021
110::7007722,7007722,110,2021
110::7008872,7008872,110,2021
110::7010963,7010963,110,2021
110::7012116,7012116,110,2021
110::7013208,7013208,110,2021
110::8011181,8011181,110,2021
110::8011348,8011348,110,2021
110::8011707,8011707,110,2021
110::8011944,8011944,110,2021
110::8013177,8013177,110,2021
110::9011005,9011005,110,2021
110::9011105,9011105,110,2021
110::9012274,9012274,110,2021
110::9013393,9013393,110,2021
110::1016346,1016346,110,2021
110::1016417,1016417,110,2021
110::1016514,1016514,110,2021
110::1016629,1016629,110,2021
110::1016757,1016757,110,2021
110::1016820,1016820,110,2021
110::1017481,1017481,110,2021
110::1017516,1017516,110,2021
110::1017698,1017698,110,2021
110::1017761,1017761,110,2021
110::1017793,1017793,110,2021
110::1017879,1017879,110,2021
110::1018044,1018044,110,2021
110::1018093,1018093,110,2021
110::1018188,1018188,110,2021
110::1018796,1018796,110,2021
110::1019312,1019312,110,2021
110::1019344,1019344,110,2021
110::1019618,1019618,110,2021
110::1019748,1019748,110,2021
110::1019814,1019814,110,2021
110::1019919,1019919,110,2021
110::1019959,1019959,110,2021
110::1020006,1020006,110,2021
110::1020701,1020701,110,2021
110::1023048,1023048,110,2021
110::1023049,1023049,110,2021
110::1023238,1023238,110,2021
110::1023245,1023245,110,2021
110::1023262,1023262,110,2021
110::1023335,1023335,110,2021
110::1023784,1023784,110,2021
110::1024324,1024324,110,2021
110::1025208,1025208,110,2021
110::1026743,1026743,110,2021
110::1026846,1026846,110,2021
110::1027151,1027151,110,2021
110::1027168,1027168,110,2021
110::1029161,1029161,110,2021
110::1029708,1029708,110,2021
110::1029815,1029815,110,2021
110::1029918,1029918,110,2021
110::1031041,1031041,110,2021
110::2016604,2016604,110,2021
110::2016618,2016618,110,2021
110::2016744,2016744,110,2021
110::2016859,2016859,110,2021
110::2016933,2016933,110,2021
110::2017181,2017181,110,2021
110::2017450,2017450,110,2021
110::2017529,2017529,110,2021
110::2017589,2017589,110,2021
110::2017734,2017734,110,2021
110::2018218,2018218,110,2021
110::2018657,2018657,110,2021
110::2018736,2018736,110,2021
110::2018826,2018826,110,2021
110::2018973,2018973,110,2021
110::2019008,2019008,110,2021
110::2019190,2019190,110,2021
110::2019213,2019213,110,2021
110::2019328,2019328,110,2021
110::2019694,2019694,110,2021
110::2019708,2019708,110,2021
110::2019816,2019816,110,2021
110::2019831,2019831,110,2021
110::2019839,2019839,110,2021
110::2019921,2019921,110,2021
110::2019955,2019955,110,2021
110::2019971,2019971,110,2021
110::2019984,2019984,110,2021
110::2019988,2019988,110,2021
110::2020895,2020895,110,2021
110::2022800,2022800,110,2021
110::2024216,2024216,110,2021
110::2024254,2024254,110,2021
110::2024368,2024368,110,2021
110::2026397,2026397,110,2021
110::2026468,2026468,110,2021
110::2026814,2026814,110,2021
110::2026986,2026986,110,2021
110::2028702,2028702,110,2021
110::2029721,2029721,110,2021
110::2031363,2031363,110,2021
110::2032451,2032451,110,2021
110::2032497,2032497,110,2021
110::3019616,3019616,110,2021
110::3019646,3019646,110,2021
110::3019670,3019670,110,2021
110::3019690,3019690,110,2021
110::3019711,3019711,110,2021
110::3019737,3019737,110,2021
110::3019841,3019841,110,2021
110::3019878,3019878,110,2021
110::3019997,3019997,110,2021
110::3020011,3020011,110,2021
110::3020896,3020896,110,2021
110::3021075,3021075,110,2021
110::3023653,3023653,110,2021
110::3023970,3023970,110,2021
110::3029877,3029877,110,2021
110::3029886,3029886,110,2021
110::3030437,3030437,110,2021
110::3031017,3031017,110,2021
110::3031478,3031478,110,2021
110::3031615,3031615,110,2021
110::4019644,4019644,110,2021
110::4019674,4019674,110,2021
110::4019677,4019677,110,2021
110::4019800,4019800,110,2021
110::4020128,4020128,110,2021
110::4020222,4020222,110,2021
110::4020366,4020366,110,2021
110::4020626,4020626,110,2021
110::4022364,4022364,110,2021
110::4022999,4022999,110,2021
110::4023007,4023007,110,2021
110::4024137,4024137,110,2021
110::4024321,4024321,110,2021
110::4024511,4024511,110,2021
110::4026881,4026881,110,2021
110::4029436,4029436,110,2021
110::4029705,4029705,110,2021
110::5016515,5016515,110,2021
110::5016758,5016758,110,2021
110::5017383,5017383,110,2021
110::5017446,5017446,110,2021
110::5017501,5017501,110,2021
110::5019388,5019388,110,2021
110::5020711,5020711,110,2021
110::5020880,5020880,110,2021
110::5020890,5020890,110,2021
110::5022766,5022766,110,2021
110::5029020,5029020,110,2021
110::5029202,5029202,110,2021
110::5029351,5029351,110,2021
110::5029759,5029759,110,2021
110::5030096,5030096,110,2021
110::5030352,5030352,110,2021
110::5032485,5032485,110,2021
110::5032560,5032560,110,2021
110::6016883,6016883,110,2021
110::6016970,6016970,110,2021
110::6018332,6018332,110,2021
110::6018989,6018989,110,2021
110::6020034,6020034,110,2021
110::6020060,6020060,110,2021
110::6020300,6020300,110,2021
110::6020489,6020489,110,2021
110::6020541,6020541,110,2021
110::6022865,6022865,110,2021
110::6023631,6023631,110,2021
110::6024188,6024188,110,2021
110::6029289,6029289,110,2021
110::7018015,7018015,110,2021
110::7020118,7020118,110,2021
110::7020566,7020566,110,2021
110::7023186,7023186,110,2021
110::7028010,7028010,110,2021
110::7029603,7029603,110,2021
110::7031781,7031781,110,2021
110::7032487,7032487,110,2021
110::8016561,8016561,110,2021
110::8016674,8016674,110,2021
110::8017471,8017471,110,2021
110::8017515,8017515,110,2021
110::8018196,8018196,110,2021
110::8018255,8018255,110,2021
110::8018832,8018832,110,2021
110::8020177,8020177,110,2021
110::8020580,8020580,110,2021
110::8021057,8021057,110,2021
110::8022739,8022739,110,2021
110::8022967,8022967,110,2021
110::8025086,8025086,110,2021
110::8031676,8031676,110,2021
110::9016969,9016969,110,2021
110::9016977,9016977,110,2021
110::9017461,9017461,110,2021
110::9018861,9018861,110,2021
110::9019257,9019257,110,2021
110::9020298,9020298,110,2021
110::9020712,9020712,110,2021
110::9020813,9020813,110,2021
110::9022328,9022328,110,2021
110::9023927,9023927,110,2021
110::9024881,9024881,110,2021
110::9028883,9028883,110,2021
110::9029853,9029853,110,2021
110::9029902,9029902,110,2021
110::1034187,1034187,110,2021
110::1034205,1034205,110,2021
110::1034424,1034424,110,2021
110::1034700,1034700,110,2021
110::1034724,1034724,110,2021
110::1034946,1034946,110,2021
110::1034985,1034985,110,2021
110::1035115,1035115,110,2021
110::1035293,1035293,110,2021
110::1038028,1038028,110,2021
110::1038029,1038029,110,2021
110::1038038,1038038,110,2021
110::1038054,1038054,110,2021
110::1038060,1038060,110,2021
110::1038063,1038063,110,2021
110::1038088,1038088,110,2021
110::1038105,1038105,110,2021
110::1038106,1038106,110,2021
110::1038107,1038107,110,2021
110::1038117,1038117,110,2021
110::1038118,1038118,110,2021
110::1038141,1038141,110,2021
110::1038143,1038143,110,2021
110::1038144,1038144,110,2021
110::1038150,1038150,110,2021
110::1038381,1038381,110,2021
110::1038907,1038907,110,2021
110::1038994,1038994,110,2021
110::1039592,1039592,110,2021
110::1039615,1039615,110,2021
110::1040217,1040217,110,2021
110::1040550,1040550,110,2021
110::1040732,1040732,110,2021
110::1041057,1041057,110,2021
110::2034222,2034222,110,2021
110::2034610,2034610,110,2021
110::2034644,2034644,110,2021
110::2034974,2034974,110,2021
110::2035024,2035024,110,2021
110::2035039,2035039,110,2021
110::2035180,2035180,110,2021
110::2038035,2038035,110,2021
110::2038046,2038046,110,2021
110::2038057,2038057,110,2021
110::2038163,2038163,110,2021
110::2038881,2038881,110,2021
110::2038938,2038938,110,2021
110::2039032,2039032,110,2021
110::2040043,2040043,110,2021
110::2040594,2040594,110,2021
110::2040891,2040891,110,2021
110::2041774,2041774,110,2021
110::2041776,2041776,110,2021
110::3034314,3034314,110,2021
110::3034530,3034530,110,2021
110::3034612,3034612,110,2021
110::3034643,3034643,110,2021
110::3034687,3034687,110,2021
110::3035276,3035276,110,2021
110::3038034,3038034,110,2021
110::3038036,3038036,110,2021
110::3038040,3038040,110,2021
110::3038104,3038104,110,2021
110::3038108,3038108,110,2021
