year,source_pdf,question_id,question_text,option_code,option_text
99,ques99.pdf,K2,"請問您個人每個月可以儲蓄（存錢）的金額是多少？,",10,"000-14,999 元"
99,ques99.pdf,K2,"請問您個人每個月可以儲蓄（存錢）的金額是多少？,",15,"000-19,999 元"
99,ques99.pdf,K2,"請問您個人每個月可以儲蓄（存錢）的金額是多少？,",20,"000-29,999 元"
99,ques99.pdf,K2,"請問您個人每個月可以儲蓄（存錢）的金額是多少？,",30,"000-39,999 元"
99,ques99.pdf,K2,"請問您個人每個月可以儲蓄（存錢）的金額是多少？,",40,"000-49,999 元"
99,ques99.pdf,K2,"請問您個人每個月可以儲蓄（存錢）的金額是多少？,",50,"000-59,999 元"
99,ques99.pdf,K2,"請問您個人每個月可以儲蓄（存錢）的金額是多少？,",60,"000-69,999 元"
99,ques99.pdf,K2,"請問您個人每個月可以儲蓄（存錢）的金額是多少？,",70,"000-79,999 元"
99,ques99.pdf,K2,"請問您個人每個月可以儲蓄（存錢）的金額是多少？,",80,"000-89,999 元"
99,ques99.pdf,K2,"請問您個人每個月可以儲蓄（存錢）的金額是多少？,",90,"000-99,999 元"
99,ques99.pdf,K2,"請問您個人每個月可以儲蓄（存錢）的金額是多少？,",100,000 元及以上，請記錄 元
99,ques99.pdf,K2,請問您個人每個月可以儲蓄（存錢）的金額是多少？,,沒有儲蓄
99,ques99.pdf,L1,請問您或您的家人最需要政府提供什麼幫忙？(單選),,提供職業訓練、輔導就業或轉業
99,ques99.pdf,L1,請問您或您的家人最需要政府提供什麼幫忙？(單選),,提供短期低利貸款來協助自行創業
99,ques99.pdf,L2,請問您知不知道「原住民綜合發展基金貸款」？,,知道
99,ques99.pdf,L2,請問您知不知道「原住民綜合發展基金貸款」？,,不知道 跳答 L2-3
99,ques99.pdf,L2-1,請問您個人或您的家人有沒有申請「原住民綜合發展基金貸款」？,,有 跳答 L2-3
99,ques99.pdf,L2-1,請問您個人或您的家人有沒有申請「原住民綜合發展基金貸款」？,,沒有
99,ques99.pdf,L2-2,請問您或您的家人沒有申請「原住民綜合發展基金貸款」的原因有哪些？(可複選),,沒有需要
99,ques99.pdf,L2-2,請問您或您的家人沒有申請「原住民綜合發展基金貸款」的原因有哪些？(可複選),,不知道怎麼申請
99,ques99.pdf,L2-2,請問您或您的家人沒有申請「原住民綜合發展基金貸款」的原因有哪些？(可複選),,有申請，但是條件不通過
99,ques99.pdf,L2-2,請問您或您的家人沒有申請「原住民綜合發展基金貸款」的原因有哪些？(可複選),,申請手續太麻煩
99,ques99.pdf,L2-2,請問您或您的家人沒有申請「原住民綜合發展基金貸款」的原因有哪些？(可複選),,貸款條件沒有比一般貸款好
99,ques99.pdf,L2-2,請問您或您的家人沒有申請「原住民綜合發展基金貸款」的原因有哪些？(可複選),,貸款額度太低
99,ques99.pdf,L2-2,請問您或您的家人沒有申請「原住民綜合發展基金貸款」的原因有哪些？(可複選),,擔心還不出貸款
99,ques99.pdf,L2-2,請問您或您的家人沒有申請「原住民綜合發展基金貸款」的原因有哪些？(可複選),,其他，請說明
99,ques99.pdf,L2-2,請問您或您的家人沒有申請「原住民綜合發展基金貸款」的原因有哪些？(可複選),,不知道
99,ques99.pdf,L2-3,請問您希望透過哪一種媒體看到或聽到有關「原住民綜合發展基金貸款」的相關資訊？(可複選),,電視
99,ques99.pdf,L2-3,請問您希望透過哪一種媒體看到或聽到有關「原住民綜合發展基金貸款」的相關資訊？(可複選),,報紙
99,ques99.pdf,L2-3,請問您希望透過哪一種媒體看到或聽到有關「原住民綜合發展基金貸款」的相關資訊？(可複選),,雜誌
99,ques99.pdf,L2-3,請問您希望透過哪一種媒體看到或聽到有關「原住民綜合發展基金貸款」的相關資訊？(可複選),,廣播
99,ques99.pdf,L2-3,請問您希望透過哪一種媒體看到或聽到有關「原住民綜合發展基金貸款」的相關資訊？(可複選),,網路
99,ques99.pdf,L2-3,請問您希望透過哪一種媒體看到或聽到有關「原住民綜合發展基金貸款」的相關資訊？(可複選),,宣傳單
99,ques99.pdf,L2-3,請問您希望透過哪一種媒體看到或聽到有關「原住民綜合發展基金貸款」的相關資訊？(可複選),,街頭海報
99,ques99.pdf,L2-3,請問您希望透過哪一種媒體看到或聽到有關「原住民綜合發展基金貸款」的相關資訊？(可複選),,廣告看板(含燈箱)
99,ques99.pdf,L2-3,請問您希望透過哪一種媒體看到或聽到有關「原住民綜合發展基金貸款」的相關資訊？(可複選),,車廂(內)廣告
99,ques99.pdf,L2-3,請問您希望透過哪一種媒體看到或聽到有關「原住民綜合發展基金貸款」的相關資訊？(可複選),,車體(外)廣告
99,ques99.pdf,L2-3,請問您希望透過哪一種媒體看到或聽到有關「原住民綜合發展基金貸款」的相關資訊？(可複選),,人員宣導（村里長、社工員、親友）
99,ques99.pdf,L2-3,請問您希望透過哪一種媒體看到或聽到有關「原住民綜合發展基金貸款」的相關資訊？(可複選),,其他，請說明
99,ques99.pdf,L2-3,請問您希望透過哪一種媒體看到或聽到有關「原住民綜合發展基金貸款」的相關資訊？(可複選),,不知道
99,ques99.pdf,L3,請問您或您的家人有沒有需要信用貸款、汽車貸款、信用卡、現金卡貸款？房屋貸款？創業貸款？(可複選),,消費貸款（信用貸款、車貸、信用卡、現金卡）
99,ques99.pdf,L3,請問您或您的家人有沒有需要信用貸款、汽車貸款、信用卡、現金卡貸款？房屋貸款？創業貸款？(可複選),,房屋貸款
99,ques99.pdf,L3,請問您或您的家人有沒有需要信用貸款、汽車貸款、信用卡、現金卡貸款？房屋貸款？創業貸款？(可複選),,創業貸款
99,ques99.pdf,L3,請問您或您的家人有沒有需要信用貸款、汽車貸款、信用卡、現金卡貸款？房屋貸款？創業貸款？(可複選),,其他貸款，請說明
99,ques99.pdf,L3,請問您或您的家人有沒有需要信用貸款、汽車貸款、信用卡、現金卡貸款？房屋貸款？創業貸款？(可複選),,都不需要
99,ques99.pdf,L3,請問您或您的家人有沒有需要信用貸款、汽車貸款、信用卡、現金卡貸款？房屋貸款？創業貸款？(可複選),,不知道
99,ques99.pdf,L4,如果您需要貸款，請問您最希望從農會、儲蓄互助社，還是ㄧ般銀行取得資金？【單選】,,農會
99,ques99.pdf,L4,如果您需要貸款，請問您最希望從農會、儲蓄互助社，還是ㄧ般銀行取得資金？【單選】,,儲蓄互助社
99,ques99.pdf,L4,如果您需要貸款，請問您最希望從農會、儲蓄互助社，還是ㄧ般銀行取得資金？【單選】,,一般銀行
99,ques99.pdf,L4,如果您需要貸款，請問您最希望從農會、儲蓄互助社，還是ㄧ般銀行取得資金？【單選】,,其他，請說明
99,ques99.pdf,L4,如果您需要貸款，請問您最希望從農會、儲蓄互助社，還是ㄧ般銀行取得資金？【單選】,,不知道
99,ques99.pdf,M1,請問您需不需要負責家計？,,需要，是主要家計負責人
99,ques99.pdf,M1,請問您需不需要負責家計？,,需要，是次要(輔助)家計負責人
99,ques99.pdf,M1,請問您需不需要負責家計？,,不需要負責家計
99,ques99.pdf,M2,請問您所屬的族別？,,阿美族
99,ques99.pdf,M2,請問您所屬的族別？,,泰雅族
99,ques99.pdf,M2,請問您所屬的族別？,,排灣族
99,ques99.pdf,M2,請問您所屬的族別？,,魯凱族
99,ques99.pdf,M2,請問您所屬的族別？,,布農族
99,ques99.pdf,M2,請問您所屬的族別？,,賽夏族
99,ques99.pdf,M2,請問您所屬的族別？,,雅美族(達悟)
99,ques99.pdf,M2,請問您所屬的族別？,,卑南族
99,ques99.pdf,M2,請問您所屬的族別？,,鄒族
99,ques99.pdf,M2,請問您所屬的族別？,,邵族
99,ques99.pdf,M2,請問您所屬的族別？,,葛瑪蘭族
99,ques99.pdf,M2,請問您所屬的族別？,,太魯閣族
99,ques99.pdf,M2,請問您所屬的族別？,,撒奇萊雅族
99,ques99.pdf,M2,請問您所屬的族別？,,賽德克族
99,ques99.pdf,M2,請問您所屬的族別？,,其他
99,ques99.pdf,M3,請問您今年幾歲？,,15~19 歲
99,ques99.pdf,M3,請問您今年幾歲？,,20~24 歲
99,ques99.pdf,M3,請問您今年幾歲？,,25~29 歲
99,ques99.pdf,M3,請問您今年幾歲？,,30~34 歲
99,ques99.pdf,M3,請問您今年幾歲？,,35~39 歲
99,ques99.pdf,M3,請問您今年幾歲？,,40~44 歲
99,ques99.pdf,M3,請問您今年幾歲？,,45~49 歲
99,ques99.pdf,M3,請問您今年幾歲？,,50~54 歲
99,ques99.pdf,M3,請問您今年幾歲？,,55~59 歲
99,ques99.pdf,M3,請問您今年幾歲？,,60~64 歲
99,ques99.pdf,M3,請問您今年幾歲？,,65 歲以上
99,ques99.pdf,M4,請問您的教育程度？,,不識字
99,ques99.pdf,M4,請問您的教育程度？,,自修
99,ques99.pdf,M4,請問您的教育程度？,,國小
99,ques99.pdf,M4,請問您的教育程度？,,國(初)中
99,ques99.pdf,M4,請問您的教育程度？,,高中
99,ques99.pdf,M4,請問您的教育程度？,,高職(含五專前三年)
99,ques99.pdf,M4,請問您的教育程度？,,專科
99,ques99.pdf,M4,請問您的教育程度？,,大學
99,ques99.pdf,M4,請問您的教育程度？,,研究所及以上
