year,source_pdf,question_id,question_text,option_code,option_text
106,ques106.pdf,I2-3,請問經濟戶長每個月要繳納的創業貸款總共是多少？【106平均每個月的金額】,6.0,"12,000 元-未滿15,000元"
106,ques106.pdf,I2-3,請問經濟戶長每個月要繳納的創業貸款總共是多少？【106平均每個月的金額】,7.0,"15,000 元-未滿20,000元"
106,ques106.pdf,I2-3,請問經濟戶長每個月要繳納的創業貸款總共是多少？【106平均每個月的金額】,8.0,"20,000 元-未滿25,000元"
106,ques106.pdf,I2-3,請問經濟戶長每個月要繳納的創業貸款總共是多少？【106平均每個月的金額】,9.0,"25,000 元-未滿30,000元"
106,ques106.pdf,I2-3,請問經濟戶長每個月要繳納的創業貸款總共是多少？【106平均每個月的金額】,10.0,"30,000 元-未滿40,000元"
106,ques106.pdf,I2-3,請問經濟戶長每個月要繳納的創業貸款總共是多少？【106平均每個月的金額】,11.0,"40,000元-未滿50,000元"
106,ques106.pdf,I2-3,請問經濟戶長每個月要繳納的創業貸款總共是多少？【106平均每個月的金額】,12.0,"50,000元-未滿60,000元"
106,ques106.pdf,I2-3,請問經濟戶長每個月要繳納的創業貸款總共是多少？【106平均每個月的金額】,13.0,"60,000 元-未滿70,000元"
106,ques106.pdf,I2-3,請問經濟戶長每個月要繳納的創業貸款總共是多少？【106平均每個月的金額】,14.0,"70,000元以上，請記錄______________元 5"
106,ques106.pdf,I3,請問經濟戶長有沒有向親友、雇主、店家等借錢、預支薪水或賒帳等情形？,1.0,有
106,ques106.pdf,I3,請問經濟戶長有沒有向親友、雇主、店家等借錢、預支薪水或賒帳等情形？,2.0,沒有跳答I4
106,ques106.pdf,I3-1,請問經濟戶長向親友、雇主、店家等借錢、預支薪水、賒帳的金額大約多少？,1.0,"未滿1,000元"
106,ques106.pdf,I3-1,請問經濟戶長向親友、雇主、店家等借錢、預支薪水、賒帳的金額大約多少？,2.0,"1,000 元-未滿3,000元"
106,ques106.pdf,I3-1,請問經濟戶長向親友、雇主、店家等借錢、預支薪水、賒帳的金額大約多少？,3.0,"3,000 元-未滿5,000元"
106,ques106.pdf,I3-1,請問經濟戶長向親友、雇主、店家等借錢、預支薪水、賒帳的金額大約多少？,4.0,"5,000 元-未滿7,000元"
106,ques106.pdf,I3-1,請問經濟戶長向親友、雇主、店家等借錢、預支薪水、賒帳的金額大約多少？,5.0,"7,000 元-未滿10,000元"
106,ques106.pdf,I3-1,請問經濟戶長向親友、雇主、店家等借錢、預支薪水、賒帳的金額大約多少？,6.0,"10,000 元-未滿15,000元"
106,ques106.pdf,I3-1,請問經濟戶長向親友、雇主、店家等借錢、預支薪水、賒帳的金額大約多少？,7.0,"15,000 元-未滿20,000元"
106,ques106.pdf,I3-1,請問經濟戶長向親友、雇主、店家等借錢、預支薪水、賒帳的金額大約多少？,8.0,"20,000 元-未滿30,000元"
106,ques106.pdf,I3-1,請問經濟戶長向親友、雇主、店家等借錢、預支薪水、賒帳的金額大約多少？,9.0,"30,000 元-未滿40,000元"
106,ques106.pdf,I3-1,請問經濟戶長向親友、雇主、店家等借錢、預支薪水、賒帳的金額大約多少？,10.0,"40,000 元-未滿50,000元"
106,ques106.pdf,I3-1,請問經濟戶長向親友、雇主、店家等借錢、預支薪水、賒帳的金額大約多少？,11.0,"50,000元-未滿60,000元"
106,ques106.pdf,I3-1,請問經濟戶長向親友、雇主、店家等借錢、預支薪水、賒帳的金額大約多少？,12.0,"60,000元-未滿70,000元"
106,ques106.pdf,I3-1,請問經濟戶長向親友、雇主、店家等借錢、預支薪水、賒帳的金額大約多少？,13.0,"70,000 元-未滿80,000元"
106,ques106.pdf,I3-1,請問經濟戶長向親友、雇主、店家等借錢、預支薪水、賒帳的金額大約多少？,14.0,"80,000元-未滿90,000元"
106,ques106.pdf,I3-1,請問經濟戶長向親友、雇主、店家等借錢、預支薪水、賒帳的金額大約多少？,15.0,"90,000元-未滿100,000元"
106,ques106.pdf,I3-1,請問經濟戶長向親友、雇主、店家等借錢、預支薪水、賒帳的金額大約多少？,16.0,"100,000元以上，請記錄______________元"
106,ques106.pdf,I3-2,請問經濟戶長每個月要還款的金額，總共是多少？(私人借貸，例如向親友借錢買房買車),1.0,"未滿3,000元"
106,ques106.pdf,I3-2,請問經濟戶長每個月要還款的金額，總共是多少？(私人借貸，例如向親友借錢買房買車),2.0,"3,000 元-未滿5,000元"
106,ques106.pdf,I3-2,請問經濟戶長每個月要還款的金額，總共是多少？(私人借貸，例如向親友借錢買房買車),3.0,"5,000 元-未滿7,000元"
106,ques106.pdf,I3-2,請問經濟戶長每個月要還款的金額，總共是多少？(私人借貸，例如向親友借錢買房買車),4.0,"7,000 元-未滿10,000元"
106,ques106.pdf,I3-2,請問經濟戶長每個月要還款的金額，總共是多少？(私人借貸，例如向親友借錢買房買車),5.0,"10,000 元-未滿12,000元"
106,ques106.pdf,I3-2,請問經濟戶長每個月要還款的金額，總共是多少？(私人借貸，例如向親友借錢買房買車),6.0,"12,000 元-未滿15,000元"
106,ques106.pdf,I3-2,請問經濟戶長每個月要還款的金額，總共是多少？(私人借貸，例如向親友借錢買房買車),7.0,"15,000 元-未滿20,000元"
106,ques106.pdf,I3-2,請問經濟戶長每個月要還款的金額，總共是多少？(私人借貸，例如向親友借錢買房買車),8.0,"20,000 元-未滿25,000元"
106,ques106.pdf,I3-2,請問經濟戶長每個月要還款的金額，總共是多少？(私人借貸，例如向親友借錢買房買車),9.0,"25,000 元-未滿30,000元"
106,ques106.pdf,I3-2,請問經濟戶長每個月要還款的金額，總共是多少？(私人借貸，例如向親友借錢買房買車),10.0,"30,000 元-未滿40,000元"
106,ques106.pdf,I3-2,請問經濟戶長每個月要還款的金額，總共是多少？(私人借貸，例如向親友借錢買房買車),11.0,"40,000元-未滿50,000元"
106,ques106.pdf,I3-2,請問經濟戶長每個月要還款的金額，總共是多少？(私人借貸，例如向親友借錢買房買車),12.0,"50,000元-未滿60,000元"
106,ques106.pdf,I3-2,請問經濟戶長每個月要還款的金額，總共是多少？(私人借貸，例如向親友借錢買房買車),13.0,"60,000 元-未滿70,000元"
106,ques106.pdf,I3-2,請問經濟戶長每個月要還款的金額，總共是多少？(私人借貸，例如向親友借錢買房買車),14.0,"70,000元以上，請記錄______________元"
106,ques106.pdf,I3-2,請問經濟戶長每個月要還款的金額，總共是多少？(私人借貸，例如向親友借錢買房買車),15.0,勞務清償
106,ques106.pdf,I3-2,請問經濟戶長每個月要還款的金額，總共是多少？(私人借貸，例如向親友借錢買房買車),16.0,以物易物
106,ques106.pdf,I4,除了消費性貸款、創業貸款、私人借貸，請問經濟戶長有沒有其他貸款？,1.0,有，請說明______________
106,ques106.pdf,I4,除了消費性貸款、創業貸款、私人借貸，請問經濟戶長有沒有其他貸款？,2.0,沒有跳答J 部分
106,ques106.pdf,I4-1,請問經濟戶長向哪些單位借貸？(可複選),1.0,銀行
106,ques106.pdf,I4-1,請問經濟戶長向哪些單位借貸？(可複選),2.0,信用合作社
106,ques106.pdf,I4-1,請問經濟戶長向哪些單位借貸？(可複選),3.0,儲蓄互助社
106,ques106.pdf,I4-1,請問經濟戶長向哪些單位借貸？(可複選),4.0,其他(請說明)__________
106,ques106.pdf,I4-2,請問經濟戶長的其他貸款總共借了多少錢？,1.0,未滿50萬元
106,ques106.pdf,I4-2,請問經濟戶長的其他貸款總共借了多少錢？,2.0,50萬元-未滿100萬元
106,ques106.pdf,I4-2,請問經濟戶長的其他貸款總共借了多少錢？,3.0,100萬元-未滿150萬元
106,ques106.pdf,I4-2,請問經濟戶長的其他貸款總共借了多少錢？,4.0,150萬元-未滿200萬元
106,ques106.pdf,I4-2,請問經濟戶長的其他貸款總共借了多少錢？,5.0,200萬元-未滿300萬元
106,ques106.pdf,I4-2,請問經濟戶長的其他貸款總共借了多少錢？,6.0,300萬元-未滿400萬元
106,ques106.pdf,I4-2,請問經濟戶長的其他貸款總共借了多少錢？,7.0,400萬元-未滿500萬元
106,ques106.pdf,I4-2,請問經濟戶長的其他貸款總共借了多少錢？,8.0,500萬元-未滿600萬元
106,ques106.pdf,I4-2,請問經濟戶長的其他貸款總共借了多少錢？,9.0,600萬元-未滿700萬元
106,ques106.pdf,I4-2,請問經濟戶長的其他貸款總共借了多少錢？,10.0,700 萬元-未滿800萬元
106,ques106.pdf,I4-2,請問經濟戶長的其他貸款總共借了多少錢？,11.0,800 萬元-未滿900萬元
106,ques106.pdf,I4-2,請問經濟戶長的其他貸款總共借了多少錢？,12.0,"900 萬元-未滿1,000萬元"
106,ques106.pdf,I4-2,請問經濟戶長的其他貸款總共借了多少錢？,13.0,"1,000 萬元以上，請記錄______________萬元"
106,ques106.pdf,I4-3,請問經濟戶長每個月要繳納的其他貸款總共是多少？【106年平均每個月的金額】,1.0,"未滿3,000元"
106,ques106.pdf,I4-3,請問經濟戶長每個月要繳納的其他貸款總共是多少？【106年平均每個月的金額】,2.0,"3,000 元-未滿5,000元"
106,ques106.pdf,I4-3,請問經濟戶長每個月要繳納的其他貸款總共是多少？【106年平均每個月的金額】,3.0,"5,000 元-未滿7,000元"
106,ques106.pdf,I4-3,請問經濟戶長每個月要繳納的其他貸款總共是多少？【106年平均每個月的金額】,4.0,"7,000 元-未滿10,000元"
106,ques106.pdf,I4-3,請問經濟戶長每個月要繳納的其他貸款總共是多少？【106年平均每個月的金額】,5.0,"10,000 元-未滿12,000元"
106,ques106.pdf,I4-3,請問經濟戶長每個月要繳納的其他貸款總共是多少？【106年平均每個月的金額】,6.0,"12,000 元-未滿15,000元"
106,ques106.pdf,I4-3,請問經濟戶長每個月要繳納的其他貸款總共是多少？【106年平均每個月的金額】,7.0,"15,000 元-未滿20,000元"
106,ques106.pdf,I4-3,請問經濟戶長每個月要繳納的其他貸款總共是多少？【106年平均每個月的金額】,8.0,"20,000 元-未滿25,000元"
106,ques106.pdf,I4-3,請問經濟戶長每個月要繳納的其他貸款總共是多少？【106年平均每個月的金額】,9.0,"25,000 元-未滿30,000元"
106,ques106.pdf,I4-3,請問經濟戶長每個月要繳納的其他貸款總共是多少？【106年平均每個月的金額】,10.0,"30,000 元-未滿40,000元"
106,ques106.pdf,I4-3,請問經濟戶長每個月要繳納的其他貸款總共是多少？【106年平均每個月的金額】,11.0,"40,000元-未滿50,000元"
106,ques106.pdf,I4-3,請問經濟戶長每個月要繳納的其他貸款總共是多少？【106年平均每個月的金額】,12.0,"50,000元-未滿60,000元"
106,ques106.pdf,I4-3,請問經濟戶長每個月要繳納的其他貸款總共是多少？【106年平均每個月的金額】,13.0,"60,000 元-未滿70,000元"
106,ques106.pdf,I4-3,請問經濟戶長每個月要繳納的其他貸款總共是多少？【106年平均每個月的金額】,14.0,"70,000元以上，請記錄______________元 6 J 部分：經濟戶長個人收入"
106,ques106.pdf,J1,請問經濟戶長個人每個月「工作薪水、兼差薪水、加班費、退休金、年終獎金，以及從事農林漁,1.0,"未滿10,000元"
106,ques106.pdf,J1,請問經濟戶長個人每個月「工作薪水、兼差薪水、加班費、退休金、年終獎金，以及從事農林漁,2.0,"10,000 元-未滿15,000元"
106,ques106.pdf,J1,請問經濟戶長個人每個月「工作薪水、兼差薪水、加班費、退休金、年終獎金，以及從事農林漁,3.0,"15,000 元-未滿20,000元"
106,ques106.pdf,J1,請問經濟戶長個人每個月「工作薪水、兼差薪水、加班費、退休金、年終獎金，以及從事農林漁,4.0,"20,000 元-未滿25,000元"
106,ques106.pdf,J1,請問經濟戶長個人每個月「工作薪水、兼差薪水、加班費、退休金、年終獎金，以及從事農林漁,5.0,"25,000 元-未滿30,000元"
106,ques106.pdf,J1,請問經濟戶長個人每個月「工作薪水、兼差薪水、加班費、退休金、年終獎金，以及從事農林漁,6.0,"30,000 元-未滿40,000元"
106,ques106.pdf,J1,請問經濟戶長個人每個月「工作薪水、兼差薪水、加班費、退休金、年終獎金，以及從事農林漁,7.0,"40,000 元-未滿50,000元"
106,ques106.pdf,J1,請問經濟戶長個人每個月「工作薪水、兼差薪水、加班費、退休金、年終獎金，以及從事農林漁,8.0,"50,000 元-未滿60,000元"
106,ques106.pdf,J1,請問經濟戶長個人每個月「工作薪水、兼差薪水、加班費、退休金、年終獎金，以及從事農林漁,9.0,"60,000 元-未滿70,000元"
106,ques106.pdf,J1,請問經濟戶長個人每個月「工作薪水、兼差薪水、加班費、退休金、年終獎金，以及從事農林漁,10.0,"70,000 元-未滿80,000元"
106,ques106.pdf,J1,請問經濟戶長個人每個月「工作薪水、兼差薪水、加班費、退休金、年終獎金，以及從事農林漁,11.0,"80,000元-未滿90,000元"
106,ques106.pdf,J1,請問經濟戶長個人每個月「工作薪水、兼差薪水、加班費、退休金、年終獎金，以及從事農林漁,12.0,"90,000元-未滿100,000元"
106,ques106.pdf,J1,請問經濟戶長個人每個月「工作薪水、兼差薪水、加班費、退休金、年終獎金，以及從事農林漁,13.0,"100,000元-未滿130,000元"
106,ques106.pdf,J1,請問經濟戶長個人每個月「工作薪水、兼差薪水、加班費、退休金、年終獎金，以及從事農林漁,14.0,"130,000元-未滿160,000元"
106,ques106.pdf,J1,請問經濟戶長個人每個月「工作薪水、兼差薪水、加班費、退休金、年終獎金，以及從事農林漁,15.0,"160,000元以上，請記錄____________元"
106,ques106.pdf,J1,請問經濟戶長個人每個月「工作薪水、兼差薪水、加班費、退休金、年終獎金，以及從事農林漁,16.0,沒有這項收入 J2請問經濟戶長個人每個月接受「政府津貼補助、各種社會保險、私人保險受益」收入總共是多 少？【106年平均每個月的金額】
106,ques106.pdf,J1,請問經濟戶長個人每個月「工作薪水、兼差薪水、加班費、退休金、年終獎金，以及從事農林漁,1.0,"未滿1,000元"
106,ques106.pdf,J1,請問經濟戶長個人每個月「工作薪水、兼差薪水、加班費、退休金、年終獎金，以及從事農林漁,2.0,"1,000 元-未滿2,000元"
106,ques106.pdf,J1,請問經濟戶長個人每個月「工作薪水、兼差薪水、加班費、退休金、年終獎金，以及從事農林漁,3.0,"2,000 元-未滿3,000元"
106,ques106.pdf,J1,請問經濟戶長個人每個月「工作薪水、兼差薪水、加班費、退休金、年終獎金，以及從事農林漁,4.0,"3,000 元-未滿4,000元"
106,ques106.pdf,J1,請問經濟戶長個人每個月「工作薪水、兼差薪水、加班費、退休金、年終獎金，以及從事農林漁,5.0,"4,000 元-未滿5,000元"
106,ques106.pdf,J1,請問經濟戶長個人每個月「工作薪水、兼差薪水、加班費、退休金、年終獎金，以及從事農林漁,6.0,"5,000 元-未滿6,000元"
106,ques106.pdf,J1,請問經濟戶長個人每個月「工作薪水、兼差薪水、加班費、退休金、年終獎金，以及從事農林漁,7.0,"6,000 元-未滿8,000元"
106,ques106.pdf,J1,請問經濟戶長個人每個月「工作薪水、兼差薪水、加班費、退休金、年終獎金，以及從事農林漁,8.0,"8,000 元-未滿10,000元"
106,ques106.pdf,J1,請問經濟戶長個人每個月「工作薪水、兼差薪水、加班費、退休金、年終獎金，以及從事農林漁,9.0,"10,000元-未滿15,000元"
106,ques106.pdf,J1,請問經濟戶長個人每個月「工作薪水、兼差薪水、加班費、退休金、年終獎金，以及從事農林漁,10.0,"15,000元-未滿20,000元"
106,ques106.pdf,J1,請問經濟戶長個人每個月「工作薪水、兼差薪水、加班費、退休金、年終獎金，以及從事農林漁,11.0,"20,000元-未滿30,000元"
106,ques106.pdf,J1,請問經濟戶長個人每個月「工作薪水、兼差薪水、加班費、退休金、年終獎金，以及從事農林漁,12.0,"30,000元以上，請記錄________元 □(13 沒有這項收入"
106,ques106.pdf,J3,請問經濟戶長個人每個月「紅白包禮金、私人發給救濟金/慰問金/獎助學金、向私人借住房屋省,1.0,"未滿1,000元"
106,ques106.pdf,J3,請問經濟戶長個人每個月「紅白包禮金、私人發給救濟金/慰問金/獎助學金、向私人借住房屋省,2.0,"1,000 元-未滿2,000元"
106,ques106.pdf,J3,請問經濟戶長個人每個月「紅白包禮金、私人發給救濟金/慰問金/獎助學金、向私人借住房屋省,3.0,"2,000 元-未滿3,000元"
106,ques106.pdf,J3,請問經濟戶長個人每個月「紅白包禮金、私人發給救濟金/慰問金/獎助學金、向私人借住房屋省,4.0,"3,000 元-未滿4,000元"
106,ques106.pdf,J3,請問經濟戶長個人每個月「紅白包禮金、私人發給救濟金/慰問金/獎助學金、向私人借住房屋省,5.0,"4,000 元-未滿5,000元"
106,ques106.pdf,J3,請問經濟戶長個人每個月「紅白包禮金、私人發給救濟金/慰問金/獎助學金、向私人借住房屋省,6.0,"5,000 元-未滿6,000元"
106,ques106.pdf,J3,請問經濟戶長個人每個月「紅白包禮金、私人發給救濟金/慰問金/獎助學金、向私人借住房屋省,7.0,"6,000 元-未滿8,000元"
106,ques106.pdf,J3,請問經濟戶長個人每個月「紅白包禮金、私人發給救濟金/慰問金/獎助學金、向私人借住房屋省,8.0,"8,000 元-未滿10,000元"
106,ques106.pdf,J3,請問經濟戶長個人每個月「紅白包禮金、私人發給救濟金/慰問金/獎助學金、向私人借住房屋省,9.0,"10,000 元-未滿15,000元"
106,ques106.pdf,J3,請問經濟戶長個人每個月「紅白包禮金、私人發給救濟金/慰問金/獎助學金、向私人借住房屋省,10.0,"15,000 元-未滿20,000元"
106,ques106.pdf,J3,請問經濟戶長個人每個月「紅白包禮金、私人發給救濟金/慰問金/獎助學金、向私人借住房屋省,11.0,"20,000元-未滿30,000元"
106,ques106.pdf,J3,請問經濟戶長個人每個月「紅白包禮金、私人發給救濟金/慰問金/獎助學金、向私人借住房屋省,12.0,"30,000元以上，請記錄________元"
106,ques106.pdf,J3,請問經濟戶長個人每個月「紅白包禮金、私人發給救濟金/慰問金/獎助學金、向私人借住房屋省,13.0,沒有這項收入
106,ques106.pdf,J4,請問經濟戶長個人每個月的「存款利息、跟會利息、股票利息、各種投資利息」收入總共是多,1.0,"未滿1,000元"
106,ques106.pdf,J4,請問經濟戶長個人每個月的「存款利息、跟會利息、股票利息、各種投資利息」收入總共是多,2.0,"1,000 元-未滿2,000元"
106,ques106.pdf,J4,請問經濟戶長個人每個月的「存款利息、跟會利息、股票利息、各種投資利息」收入總共是多,3.0,"2,000 元-未滿3,000元"
106,ques106.pdf,J4,請問經濟戶長個人每個月的「存款利息、跟會利息、股票利息、各種投資利息」收入總共是多,4.0,"3,000 元-未滿4,000元"
106,ques106.pdf,J4,請問經濟戶長個人每個月的「存款利息、跟會利息、股票利息、各種投資利息」收入總共是多,5.0,"4,000 元-未滿5,000元"
106,ques106.pdf,J4,請問經濟戶長個人每個月的「存款利息、跟會利息、股票利息、各種投資利息」收入總共是多,6.0,"5,000 元-未滿6,000元"
106,ques106.pdf,J4,請問經濟戶長個人每個月的「存款利息、跟會利息、股票利息、各種投資利息」收入總共是多,7.0,"6,000 元-未滿8,000元"
106,ques106.pdf,J4,請問經濟戶長個人每個月的「存款利息、跟會利息、股票利息、各種投資利息」收入總共是多,8.0,"8,000 元-未滿10,000元"
106,ques106.pdf,J4,請問經濟戶長個人每個月的「存款利息、跟會利息、股票利息、各種投資利息」收入總共是多,9.0,"10,000 元-未滿15,000元"
106,ques106.pdf,J4,請問經濟戶長個人每個月的「存款利息、跟會利息、股票利息、各種投資利息」收入總共是多,10.0,"15,000 元-未滿20,000元"
106,ques106.pdf,J4,請問經濟戶長個人每個月的「存款利息、跟會利息、股票利息、各種投資利息」收入總共是多,11.0,"20,000元-未滿30,000元"
106,ques106.pdf,J4,請問經濟戶長個人每個月的「存款利息、跟會利息、股票利息、各種投資利息」收入總共是多,12.0,"30,000元以上，請記錄________元"
106,ques106.pdf,J4,請問經濟戶長個人每個月的「存款利息、跟會利息、股票利息、各種投資利息」收入總共是多,13.0,沒有這項收入
106,ques106.pdf,J5,請問經濟戶長個人每個月的「房屋、土地出租租金」收入總共是多少？【106年平均每個月的金,1.0,"未滿5,000元"
106,ques106.pdf,J5,請問經濟戶長個人每個月的「房屋、土地出租租金」收入總共是多少？【106年平均每個月的金,2.0,"5,000 元-未滿10,000元"
106,ques106.pdf,J5,請問經濟戶長個人每個月的「房屋、土地出租租金」收入總共是多少？【106年平均每個月的金,3.0,"10,000元-未滿15,000元"
106,ques106.pdf,J5,請問經濟戶長個人每個月的「房屋、土地出租租金」收入總共是多少？【106年平均每個月的金,4.0,"15,000元-未滿20,000元"
106,ques106.pdf,J5,請問經濟戶長個人每個月的「房屋、土地出租租金」收入總共是多少？【106年平均每個月的金,5.0,"20,000元-未滿25,000元"
106,ques106.pdf,J5,請問經濟戶長個人每個月的「房屋、土地出租租金」收入總共是多少？【106年平均每個月的金,6.0,"25,000元-未滿30,000元"
106,ques106.pdf,J5,請問經濟戶長個人每個月的「房屋、土地出租租金」收入總共是多少？【106年平均每個月的金,7.0,"30,000元-未滿40,000元"
106,ques106.pdf,J5,請問經濟戶長個人每個月的「房屋、土地出租租金」收入總共是多少？【106年平均每個月的金,8.0,"40,000元-未滿50,000元"
106,ques106.pdf,J5,請問經濟戶長個人每個月的「房屋、土地出租租金」收入總共是多少？【106年平均每個月的金,9.0,"50,000元-未滿60,000元"
106,ques106.pdf,J5,請問經濟戶長個人每個月的「房屋、土地出租租金」收入總共是多少？【106年平均每個月的金,10.0,"60,000元-未滿70,000元"
106,ques106.pdf,J5,請問經濟戶長個人每個月的「房屋、土地出租租金」收入總共是多少？【106年平均每個月的金,11.0,"70,000元-未滿80,000元"
106,ques106.pdf,J5,請問經濟戶長個人每個月的「房屋、土地出租租金」收入總共是多少？【106年平均每個月的金,12.0,"80,000元以上，請記錄_________________元"
106,ques106.pdf,J5,請問經濟戶長個人每個月的「房屋、土地出租租金」收入總共是多少？【106年平均每個月的金,13.0,沒有這項收入 7
106,ques106.pdf,J6,除了以上這些收入以外，請問經濟戶長個人每個月「其他雜項」收入總共是多少？【106年平均,1.0,"未滿5,000元"
106,ques106.pdf,J6,除了以上這些收入以外，請問經濟戶長個人每個月「其他雜項」收入總共是多少？【106年平均,2.0,"5,000 元-未滿10,000元"
106,ques106.pdf,J6,除了以上這些收入以外，請問經濟戶長個人每個月「其他雜項」收入總共是多少？【106年平均,3.0,"10,000元-未滿15,000元"
106,ques106.pdf,J6,除了以上這些收入以外，請問經濟戶長個人每個月「其他雜項」收入總共是多少？【106年平均,4.0,"15,000元-未滿20,000元"
106,ques106.pdf,J6,除了以上這些收入以外，請問經濟戶長個人每個月「其他雜項」收入總共是多少？【106年平均,5.0,"20,000元-未滿25,000元"
106,ques106.pdf,J6,除了以上這些收入以外，請問經濟戶長個人每個月「其他雜項」收入總共是多少？【106年平均,6.0,"25,000元-未滿30,000元"
106,ques106.pdf,J6,除了以上這些收入以外，請問經濟戶長個人每個月「其他雜項」收入總共是多少？【106年平均,7.0,"30,000元-未滿40,000元"
106,ques106.pdf,J6,除了以上這些收入以外，請問經濟戶長個人每個月「其他雜項」收入總共是多少？【106年平均,8.0,"40,000元-未滿50,000元"
106,ques106.pdf,J6,除了以上這些收入以外，請問經濟戶長個人每個月「其他雜項」收入總共是多少？【106年平均,9.0,"50,000元-未滿60,000元"
106,ques106.pdf,J6,除了以上這些收入以外，請問經濟戶長個人每個月「其他雜項」收入總共是多少？【106年平均,10.0,"60,000元-未滿70,000元"
106,ques106.pdf,J6,除了以上這些收入以外，請問經濟戶長個人每個月「其他雜項」收入總共是多少？【106年平均,11.0,"70,000元-未滿80,000元"
106,ques106.pdf,J6,除了以上這些收入以外，請問經濟戶長個人每個月「其他雜項」收入總共是多少？【106年平均,12.0,"80,000元以上，請記錄_________________元"
106,ques106.pdf,J6,除了以上這些收入以外，請問經濟戶長個人每個月「其他雜項」收入總共是多少？【106年平均,13.0,沒有這項收入 K 部分：經濟戶長投資狀況
106,ques106.pdf,K1,請問經濟戶長目前有從事以下哪些投資嗎？(可複選),1.0,銀行定存
106,ques106.pdf,K1,請問經濟戶長目前有從事以下哪些投資嗎？(可複選),2.0,投資股票
106,ques106.pdf,K1,請問經濟戶長目前有從事以下哪些投資嗎？(可複選),3.0,投資基金
106,ques106.pdf,K1,請問經濟戶長目前有從事以下哪些投資嗎？(可複選),4.0,投資債券/期貨
106,ques106.pdf,K1,請問經濟戶長目前有從事以下哪些投資嗎？(可複選),5.0,買黃金
106,ques106.pdf,K1,請問經濟戶長目前有從事以下哪些投資嗎？(可複選),6.0,買儲蓄型或投資型保險
106,ques106.pdf,K1,請問經濟戶長目前有從事以下哪些投資嗎？(可複選),7.0,投資不動產(土地、房屋)
106,ques106.pdf,K1,請問經濟戶長目前有從事以下哪些投資嗎？(可複選),8.0,投資外幣
106,ques106.pdf,K1,請問經濟戶長目前有從事以下哪些投資嗎？(可複選),9.0,投資虛擬貨幣(如比特幣)
106,ques106.pdf,K1,請問經濟戶長目前有從事以下哪些投資嗎？(可複選),10.0,參加民間跟會
106,ques106.pdf,K1,請問經濟戶長目前有從事以下哪些投資嗎？(可複選),11.0,其他，請說明_____________
106,ques106.pdf,K1,請問經濟戶長目前有從事以下哪些投資嗎？(可複選),12.0,都沒有投資跳答K2
106,ques106.pdf,K1-1,請問經濟戶長每個月用於投資的金額是多少？,1.0,"未滿1,000元"
106,ques106.pdf,K1-1,請問經濟戶長每個月用於投資的金額是多少？,2.0,"1,000 元-未滿3,000元"
106,ques106.pdf,K1-1,請問經濟戶長每個月用於投資的金額是多少？,3.0,"3,000 元-未滿5,000元"
106,ques106.pdf,K1-1,請問經濟戶長每個月用於投資的金額是多少？,4.0,"5,000 元-未滿7,000元"
106,ques106.pdf,K1-1,請問經濟戶長每個月用於投資的金額是多少？,5.0,"7,000 元-未滿10,000元"
106,ques106.pdf,K1-1,請問經濟戶長每個月用於投資的金額是多少？,6.0,"10,000 元-未滿15,000元"
106,ques106.pdf,K1-1,請問經濟戶長每個月用於投資的金額是多少？,7.0,"15,000 元-未滿20,000元"
106,ques106.pdf,K1-1,請問經濟戶長每個月用於投資的金額是多少？,8.0,"20,000 元-未滿30,000元"
106,ques106.pdf,K1-1,請問經濟戶長每個月用於投資的金額是多少？,9.0,"30,000 元-未滿40,000元"
106,ques106.pdf,K1-1,請問經濟戶長每個月用於投資的金額是多少？,10.0,"40,000元-未滿50,000元"
106,ques106.pdf,K1-1,請問經濟戶長每個月用於投資的金額是多少？,11.0,"50,000元-未滿60,000元"
106,ques106.pdf,K1-1,請問經濟戶長每個月用於投資的金額是多少？,12.0,"60,000元-未滿70,000元"
106,ques106.pdf,K1-1,請問經濟戶長每個月用於投資的金額是多少？,13.0,"70,000元-未滿80,000元"
106,ques106.pdf,K1-1,請問經濟戶長每個月用於投資的金額是多少？,14.0,"80,000元-未滿 90,000元"
106,ques106.pdf,K1-1,請問經濟戶長每個月用於投資的金額是多少？,15.0,"90,000元-未滿100,000元"
106,ques106.pdf,K1-1,請問經濟戶長每個月用於投資的金額是多少？,16.0,"100,000元以上，請記錄_________________元"
106,ques106.pdf,K2,請問經濟戶長每個月可以儲蓄（存錢）的金額是多少？,1.0,"未滿5,000元"
106,ques106.pdf,K2,請問經濟戶長每個月可以儲蓄（存錢）的金額是多少？,2.0,"5,000 元-未滿10,000元"
106,ques106.pdf,K2,請問經濟戶長每個月可以儲蓄（存錢）的金額是多少？,3.0,"10,000 元-未滿15,000元"
106,ques106.pdf,K2,請問經濟戶長每個月可以儲蓄（存錢）的金額是多少？,4.0,"15,000 元-未滿20,000元"
106,ques106.pdf,K2,請問經濟戶長每個月可以儲蓄（存錢）的金額是多少？,5.0,"20,000 元-未滿30,000元"
106,ques106.pdf,K2,請問經濟戶長每個月可以儲蓄（存錢）的金額是多少？,6.0,"30,000元-未滿40,000元"
106,ques106.pdf,K2,請問經濟戶長每個月可以儲蓄（存錢）的金額是多少？,7.0,"40,000元-未滿50,000元"
106,ques106.pdf,K2,請問經濟戶長每個月可以儲蓄（存錢）的金額是多少？,8.0,"50,000元-未滿60,000元"
