sample_definition,Survey Year,City,County,Sample N
indigenous_analysis_sample,2006,臺北縣,中和市,18
indigenous_analysis_sample,2006,臺北縣,五股鄉,6
indigenous_analysis_sample,2006,臺北縣,土城市,21
indigenous_analysis_sample,2006,臺北縣,新店市,15
indigenous_analysis_sample,2006,臺北縣,新莊市,11
indigenous_analysis_sample,2006,臺北縣,板橋市,30
indigenous_analysis_sample,2006,臺北縣,林口鄉,2
indigenous_analysis_sample,2006,臺北縣,樹林鎮,44
indigenous_analysis_sample,2006,臺北縣,永和市,15
indigenous_analysis_sample,2006,臺北縣,汐止鎮,2
indigenous_analysis_sample,2006,臺北縣,泰山鄉,1
indigenous_analysis_sample,2006,臺北縣,淡水鎮,1
indigenous_analysis_sample,2006,臺北縣,深坑鄉,12
indigenous_analysis_sample,2006,臺北縣,烏來鄉,20
indigenous_analysis_sample,2006,臺北縣,瑞芳鎮,1
indigenous_analysis_sample,2006,臺北縣,蘆洲鄉,11
indigenous_analysis_sample,2006,臺北縣,貢寮鄉,1
indigenous_analysis_sample,2006,臺北縣,鶯歌鎮,7
indigenous_analysis_sample,2006,臺南市,北區,6
indigenous_analysis_sample,2006,臺南市,南區,1
indigenous_analysis_sample,2006,臺南市,安南區,3
indigenous_analysis_sample,2006,臺南市,安平區,5
indigenous_analysis_sample,2006,臺南市,未知地區,2
indigenous_analysis_sample,2006,臺南市,東區,6
indigenous_analysis_sample,2006,臺南縣,仁德鄉,10
indigenous_analysis_sample,2006,臺南縣,學甲鎮,1
indigenous_analysis_sample,2006,臺南縣,官田鄉,1
indigenous_analysis_sample,2006,臺南縣,左鎮鄉,1
indigenous_analysis_sample,2006,臺南縣,新化鎮,2
indigenous_analysis_sample,2006,臺南縣,歸仁鄉,3
indigenous_analysis_sample,2006,臺南縣,永康市,5
indigenous_analysis_sample,2006,臺南縣,白河鎮,1
indigenous_analysis_sample,2006,臺南縣,鹽水鎮,1
indigenous_analysis_sample,2006,臺東縣,卑南鄉,116
indigenous_analysis_sample,2006,臺東縣,大武鄉,35
indigenous_analysis_sample,2006,臺東縣,太麻里,108
indigenous_analysis_sample,2006,臺東縣,延平鄉,111
indigenous_analysis_sample,2006,臺東縣,成功鎮,176
indigenous_analysis_sample,2006,臺東縣,未知地區,1
indigenous_analysis_sample,2006,臺東縣,東河鄉,38
indigenous_analysis_sample,2006,臺東縣,池上鄉,56
indigenous_analysis_sample,2006,臺東縣,海端鄉,63
indigenous_analysis_sample,2006,臺東縣,綠島鄉,2
indigenous_analysis_sample,2006,臺東縣,臺東市,251
indigenous_analysis_sample,2006,臺東縣,蘭嶼鄉,49
indigenous_analysis_sample,2006,臺東縣,達仁鄉,92
indigenous_analysis_sample,2006,臺東縣,金峰鄉,113
indigenous_analysis_sample,2006,臺東縣,長濱鄉,112
indigenous_analysis_sample,2006,臺東縣,關山鎮,55
indigenous_analysis_sample,2006,臺東縣,鹿野鄉,52
indigenous_analysis_sample,2006,花蓮縣,光復鄉,76
indigenous_analysis_sample,2006,花蓮縣,卓溪鄉,191
indigenous_analysis_sample,2006,花蓮縣,吉安鄉,192
indigenous_analysis_sample,2006,花蓮縣,壽豐鄉,75
indigenous_analysis_sample,2006,花蓮縣,富里鄉,39
indigenous_analysis_sample,2006,花蓮縣,新城鄉,42
indigenous_analysis_sample,2006,花蓮縣,玉里鎮,152
indigenous_analysis_sample,2006,花蓮縣,瑞穗鄉,94
indigenous_analysis_sample,2006,花蓮縣,秀林鄉,140
indigenous_analysis_sample,2006,花蓮縣,花蓮市,63
indigenous_analysis_sample,2006,花蓮縣,萬榮鄉,66
indigenous_analysis_sample,2006,花蓮縣,豐濱鄉,67
indigenous_analysis_sample,2006,花蓮縣,鳳林鎮,31
indigenous_analysis_sample,2006,苗栗縣,三義鄉,2
indigenous_analysis_sample,2006,苗栗縣,公館鄉,1
indigenous_analysis_sample,2006,苗栗縣,南庄鄉,50
indigenous_analysis_sample,2006,苗栗縣,大湖鄉,4
indigenous_analysis_sample,2006,苗栗縣,後龍鎮,1
indigenous_analysis_sample,2006,苗栗縣,泰安鄉,92
indigenous_analysis_sample,2006,苗栗縣,獅潭鄉,3
indigenous_analysis_sample,2006,苗栗縣,竹南鎮,2
indigenous_analysis_sample,2006,苗栗縣,苑裡鎮,3
indigenous_analysis_sample,2006,苗栗縣,苗栗市,6
indigenous_analysis_sample,2006,苗栗縣,通霄鎮,2
indigenous_analysis_sample,2006,苗栗縣,造橋鄉,1
indigenous_analysis_sample,2006,苗栗縣,銅鑼鄉,1
indigenous_analysis_sample,2006,苗栗縣,頭份鎮,7
indigenous_analysis_sample,2006,連江縣,南竿鄉,1
indigenous_analysis_sample,2006,連江縣,莒光鄉,1
indigenous_analysis_sample,2006,金門縣,金寧鎮,1
indigenous_analysis_sample,2006,金門縣,金沙鎮,1
indigenous_analysis_sample,2006,金門縣,金湖鎮,1
indigenous_analysis_sample,2006,雲林縣,斗六市,1
indigenous_analysis_sample,2006,雲林縣,斗南鎮,1
indigenous_analysis_sample,2006,雲林縣,虎尾鎮,1
indigenous_analysis_sample,2006,雲林縣,褒忠鄉,1
indigenous_analysis_sample,2006,雲林縣,麥寮鄉,16
indigenous_analysis_sample,2006,高雄市,三民區,7
indigenous_analysis_sample,2006,高雄市,前鎮區,26
indigenous_analysis_sample,2006,高雄市,小港區,23
indigenous_analysis_sample,2006,高雄市,左營區,38
indigenous_analysis_sample,2006,高雄市,新興區,3
indigenous_analysis_sample,2006,高雄市,楠梓區,18
indigenous_analysis_sample,2006,高雄市,苓雅區,9
indigenous_analysis_sample,2006,高雄市,鹽埕區,4
indigenous_analysis_sample,2006,高雄市,鼓山區,3
indigenous_analysis_sample,2006,高雄縣,三民鄉,69
indigenous_analysis_sample,2006,高雄縣,六龜鄉,2
indigenous_analysis_sample,2006,高雄縣,大寮鄉,3
indigenous_analysis_sample,2006,高雄縣,大樹鄉,4
indigenous_analysis_sample,2006,高雄縣,岡山鎮,11
indigenous_analysis_sample,2006,高雄縣,未知地區,1
indigenous_analysis_sample,2006,高雄縣,杉林鄉,3
indigenous_analysis_sample,2006,高雄縣,林園鄉,2
indigenous_analysis_sample,2006,高雄縣,桃源鄉,47
indigenous_analysis_sample,2006,高雄縣,梓官鄉,11
indigenous_analysis_sample,2006,高雄縣,永安鄉,1
indigenous_analysis_sample,2006,高雄縣,燕巢鄉,1
indigenous_analysis_sample,2006,高雄縣,甲仙鄉,3
indigenous_analysis_sample,2006,高雄縣,茂林鄉,47
indigenous_analysis_sample,2006,高雄縣,鳳山市,40
indigenous_analysis_sample,2010,南投縣,仁愛鄉,107
indigenous_analysis_sample,2010,南投縣,信義鄉,63
indigenous_analysis_sample,2010,南投縣,南投市,4
indigenous_analysis_sample,2010,南投縣,埔里鎮,41
indigenous_analysis_sample,2010,南投縣,草屯鎮,14
indigenous_analysis_sample,2010,南投縣,魚池鄉,11
indigenous_analysis_sample,2010,嘉義市,東區,37
indigenous_analysis_sample,2010,嘉義市,西區,20
indigenous_analysis_sample,2010,嘉義縣,中埔鄉,10
indigenous_analysis_sample,2010,嘉義縣,大林鎮,5
indigenous_analysis_sample,2010,嘉義縣,民雄鄉,3
indigenous_analysis_sample,2010,嘉義縣,阿里山鄉,34
indigenous_analysis_sample,2010,基隆市,七堵區,18
indigenous_analysis_sample,2010,基隆市,中山區,5
indigenous_analysis_sample,2010,基隆市,中正區,48
indigenous_analysis_sample,2010,基隆市,仁愛區,2
indigenous_analysis_sample,2010,基隆市,信義區,4
indigenous_analysis_sample,2010,基隆市,安樂區,10
indigenous_analysis_sample,2010,基隆市,暖暖區,3
indigenous_analysis_sample,2010,宜蘭縣,五結鄉,26
indigenous_analysis_sample,2010,宜蘭縣,南澳鄉,43
indigenous_analysis_sample,2010,宜蘭縣,大同鄉,34
indigenous_analysis_sample,2010,宜蘭縣,宜蘭市,8
indigenous_analysis_sample,2010,宜蘭縣,羅東鎮,5
indigenous_analysis_sample,2010,宜蘭縣,蘇澳鎮,15
indigenous_analysis_sample,2010,屏東縣,三地門鄉,58
indigenous_analysis_sample,2010,屏東縣,來義鄉,46
indigenous_analysis_sample,2010,屏東縣,內埔鄉,24
indigenous_analysis_sample,2010,屏東縣,屏東市,63
indigenous_analysis_sample,2010,屏東縣,恆春鎮,8
indigenous_analysis_sample,2010,屏東縣,春日鄉,35
indigenous_analysis_sample,2010,屏東縣,枋寮鄉,20
indigenous_analysis_sample,2010,屏東縣,泰武鄉,33
indigenous_analysis_sample,2010,屏東縣,滿州鄉,39
indigenous_analysis_sample,2010,屏東縣,牡丹鄉,46
indigenous_analysis_sample,2010,屏東縣,獅子鄉,31
indigenous_analysis_sample,2010,屏東縣,瑪家鄉,41
indigenous_analysis_sample,2010,屏東縣,萬巒鄉,9
indigenous_analysis_sample,2010,屏東縣,長治鄉,13
indigenous_analysis_sample,2010,屏東縣,霧臺鄉,24
indigenous_analysis_sample,2010,彰化縣,和美鎮,26
indigenous_analysis_sample,2010,彰化縣,彰化市,17
indigenous_analysis_sample,2010,彰化縣,芳苑鄉,3
indigenous_analysis_sample,2010,彰化縣,鹿港鎮,13
indigenous_analysis_sample,2010,新竹市,北區,17
indigenous_analysis_sample,2010,新竹市,東區,24
indigenous_analysis_sample,2010,新竹市,香山區,9
indigenous_analysis_sample,2010,新竹縣,五峰鄉,39
indigenous_analysis_sample,2010,新竹縣,尖石鄉,53
indigenous_analysis_sample,2010,新竹縣,湖口鄉,5
indigenous_analysis_sample,2010,新竹縣,竹北市,50
indigenous_analysis_sample,2010,新竹縣,竹東鎮,17
indigenous_analysis_sample,2010,新竹縣,關西鎮,42
indigenous_analysis_sample,2010,桃園縣,中壢市,95
indigenous_analysis_sample,2010,桃園縣,八德市,54
indigenous_analysis_sample,2010,桃園縣,大園鄉,10
indigenous_analysis_sample,2010,桃園縣,大溪鎮,62
indigenous_analysis_sample,2010,桃園縣,平鎮市,67
indigenous_analysis_sample,2010,桃園縣,復興鄉,64
indigenous_analysis_sample,2010,桃園縣,桃園市,82
indigenous_analysis_sample,2010,桃園縣,楊梅鎮,12
indigenous_analysis_sample,2010,桃園縣,蘆竹鄉,44
indigenous_analysis_sample,2010,桃園縣,龜山鄉,71
indigenous_analysis_sample,2010,臺中市,中區,1
indigenous_analysis_sample,2010,臺中市,北區,16
indigenous_analysis_sample,2010,臺中市,北屯區,22
indigenous_analysis_sample,2010,臺中市,南區,10
indigenous_analysis_sample,2010,臺中市,南屯區,6
indigenous_analysis_sample,2010,臺中市,東區,13
indigenous_analysis_sample,2010,臺中市,西區,1
indigenous_analysis_sample,2010,臺中市,西屯區,11
indigenous_analysis_sample,2010,臺中縣,和平鄉,41
indigenous_analysis_sample,2010,臺中縣,大肚鄉,12
indigenous_analysis_sample,2010,臺中縣,大里市,17
indigenous_analysis_sample,2010,臺中縣,大雅鄉,13
indigenous_analysis_sample,2010,臺中縣,東勢鎮,24
indigenous_analysis_sample,2010,臺中縣,潭子鄉,52
indigenous_analysis_sample,2010,臺中縣,烏日鄉,6
indigenous_analysis_sample,2010,臺中縣,神岡鄉,20
indigenous_analysis_sample,2010,臺中縣,豐原市,13
indigenous_analysis_sample,2010,臺北市,中山區,15
indigenous_analysis_sample,2010,臺北市,中正區,7
indigenous_analysis_sample,2010,臺北市,信義區,9
indigenous_analysis_sample,2010,臺北市,內湖區,21
indigenous_analysis_sample,2010,臺北市,北投區,17
indigenous_analysis_sample,2010,臺北市,南港區,18
indigenous_analysis_sample,2010,臺北市,士林區,12
indigenous_analysis_sample,2010,臺北市,大同區,10
indigenous_analysis_sample,2010,臺北市,大安區,9
indigenous_analysis_sample,2010,臺北市,文山區,18
indigenous_analysis_sample,2010,臺北市,松山區,10
indigenous_analysis_sample,2010,臺北市,萬華區,14
indigenous_analysis_sample,2010,臺北縣,三峽鎮,52
indigenous_analysis_sample,2010,臺北縣,三重市,11
indigenous_analysis_sample,2010,臺北縣,中和市,8
indigenous_analysis_sample,2010,臺北縣,五股鄉,2
indigenous_analysis_sample,2010,臺北縣,土城市,80
indigenous_analysis_sample,2010,臺北縣,新店市,39
indigenous_analysis_sample,2010,臺北縣,新莊市,19
indigenous_analysis_sample,2010,臺北縣,板橋市,17
indigenous_analysis_sample,2010,臺北縣,林口鄉,8
indigenous_analysis_sample,2010,臺北縣,樹林市,116
indigenous_analysis_sample,2010,臺北縣,永和市,8
indigenous_analysis_sample,2010,臺北縣,汐止市,40
indigenous_analysis_sample,2010,臺北縣,泰山鄉,18
indigenous_analysis_sample,2010,臺北縣,烏來鄉,21
indigenous_analysis_sample,2010,臺北縣,蘆洲市,52
indigenous_analysis_sample,2010,臺北縣,鶯歌鎮,9
indigenous_analysis_sample,2010,臺南市,中西區,1
indigenous_analysis_sample,2010,臺南市,北區,11
indigenous_analysis_sample,2010,臺南市,南區,5
indigenous_analysis_sample,2010,臺南市,安南區,12
indigenous_analysis_sample,2010,臺南市,安平區,2
indigenous_analysis_sample,2010,臺南市,東區,26
indigenous_analysis_sample,2010,臺南縣,仁德鄉,14
indigenous_analysis_sample,2010,臺南縣,新營市,5
indigenous_analysis_sample,2010,臺南縣,歸仁鄉,25
indigenous_analysis_sample,2010,臺南縣,永康市,8
indigenous_analysis_sample,2010,臺東縣,卑南鄉,61
indigenous_analysis_sample,2010,臺東縣,大武鄉,44
indigenous_analysis_sample,2010,臺東縣,太麻里鄉,52
indigenous_analysis_sample,2010,臺東縣,延平鄉,20
indigenous_analysis_sample,2010,臺東縣,成功鎮,85
indigenous_analysis_sample,2010,臺東縣,東河鄉,46
indigenous_analysis_sample,2010,臺東縣,池上鄉,21
indigenous_analysis_sample,2010,臺東縣,海端鄉,30
indigenous_analysis_sample,2010,臺東縣,臺東市,189
indigenous_analysis_sample,2010,臺東縣,蘭嶼鄉,24
indigenous_analysis_sample,2010,臺東縣,達仁鄉,34
indigenous_analysis_sample,2010,臺東縣,金峰鄉,28
indigenous_analysis_sample,2010,臺東縣,長濱鄉,55
indigenous_analysis_sample,2010,臺東縣,關山鎮,21
indigenous_analysis_sample,2010,臺東縣,鹿野鄉,22
indigenous_analysis_sample,2010,花蓮縣,光復鄉,64
indigenous_analysis_sample,2010,花蓮縣,卓溪鄉,43
indigenous_analysis_sample,2010,花蓮縣,吉安鄉,152
indigenous_analysis_sample,2010,花蓮縣,壽豐鄉,54
indigenous_analysis_sample,2010,花蓮縣,富里鄉,20
indigenous_analysis_sample,2010,花蓮縣,新城鄉,66
indigenous_analysis_sample,2010,花蓮縣,玉里鎮,67
indigenous_analysis_sample,2010,花蓮縣,瑞穗鄉,38
indigenous_analysis_sample,2010,花蓮縣,秀林鄉,101
indigenous_analysis_sample,2010,花蓮縣,花蓮市,115
indigenous_analysis_sample,2010,花蓮縣,萬榮鄉,62
indigenous_analysis_sample,2010,花蓮縣,豐濱鄉,41
indigenous_analysis_sample,2010,花蓮縣,鳳林鎮,22
indigenous_analysis_sample,2010,苗栗縣,公館鄉,16
indigenous_analysis_sample,2010,苗栗縣,南庄鄉,32
indigenous_analysis_sample,2010,苗栗縣,泰安鄉,34
indigenous_analysis_sample,2010,苗栗縣,獅潭鄉,14
indigenous_analysis_sample,2010,苗栗縣,竹南鎮,1
indigenous_analysis_sample,2010,苗栗縣,頭份鎮,22
indigenous_analysis_sample,2010,雲林縣,斗六市,10
indigenous_analysis_sample,2010,雲林縣,莿桐鄉,12
indigenous_analysis_sample,2010,雲林縣,虎尾鎮,13
indigenous_analysis_sample,2010,雲林縣,西螺鎮,16
indigenous_analysis_sample,2010,雲林縣,麥寮鄉,2
indigenous_analysis_sample,2010,高雄市,三民區,17
indigenous_analysis_sample,2010,高雄市,前金區,3
indigenous_analysis_sample,2010,高雄市,前鎮區,19
indigenous_analysis_sample,2010,高雄市,小港區,27
indigenous_analysis_sample,2010,高雄市,左營區,22
indigenous_analysis_sample,2010,高雄市,新興區,2
indigenous_analysis_sample,2010,高雄市,旗津區,4
indigenous_analysis_sample,2010,高雄市,楠梓區,18
indigenous_analysis_sample,2010,高雄市,苓雅區,7
indigenous_analysis_sample,2010,高雄市,鹽埕區,2
indigenous_analysis_sample,2010,高雄市,鼓山區,12
indigenous_analysis_sample,2010,高雄縣,六龜鄉,7
indigenous_analysis_sample,2010,高雄縣,大寮鄉,3
indigenous_analysis_sample,2010,高雄縣,岡山鎮,73
indigenous_analysis_sample,2010,高雄縣,桃源鄉,32
indigenous_analysis_sample,2010,高雄縣,茂林鄉,13
indigenous_analysis_sample,2010,高雄縣,那瑪夏鄉,18
indigenous_analysis_sample,2010,高雄縣,鳳山市,16
indigenous_analysis_sample,2014,南投縣,仁愛鄉,98
indigenous_analysis_sample,2014,南投縣,信義鄉,69
indigenous_analysis_sample,2014,南投縣,南投市,35
indigenous_analysis_sample,2014,南投縣,埔里鎮,19
indigenous_analysis_sample,2014,南投縣,魚池鄉,21
indigenous_analysis_sample,2014,嘉義市,東區,33
indigenous_analysis_sample,2014,嘉義市,西區,19
indigenous_analysis_sample,2014,嘉義縣,民雄鄉,25
indigenous_analysis_sample,2014,嘉義縣,水上鄉,1
indigenous_analysis_sample,2014,嘉義縣,番路鄉,2
indigenous_analysis_sample,2014,嘉義縣,阿里山鄉,31
indigenous_analysis_sample,2014,基隆市,七堵區,8
indigenous_analysis_sample,2014,基隆市,中正區,35
indigenous_analysis_sample,2014,基隆市,信義區,15
indigenous_analysis_sample,2014,基隆市,安樂區,26
indigenous_analysis_sample,2014,宜蘭縣,南澳鄉,5
indigenous_analysis_sample,2014,宜蘭縣,大同鄉,9
indigenous_analysis_sample,2014,宜蘭縣,宜蘭市,3
indigenous_analysis_sample,2014,宜蘭縣,羅東鎮,8
indigenous_analysis_sample,2014,屏東縣,三地門鄉,60
indigenous_analysis_sample,2014,屏東縣,來義鄉,68
indigenous_analysis_sample,2014,屏東縣,內埔鄉,28
indigenous_analysis_sample,2014,屏東縣,屏東市,53
indigenous_analysis_sample,2014,屏東縣,春日鄉,27
indigenous_analysis_sample,2014,屏東縣,枋寮鄉,2
indigenous_analysis_sample,2014,屏東縣,泰武鄉,34
indigenous_analysis_sample,2014,屏東縣,滿州鄉,27
indigenous_analysis_sample,2014,屏東縣,潮州鎮,19
indigenous_analysis_sample,2014,屏東縣,牡丹鄉,48
indigenous_analysis_sample,2014,屏東縣,獅子鄉,32
indigenous_analysis_sample,2014,屏東縣,瑪家鄉,64
indigenous_analysis_sample,2014,屏東縣,萬丹鄉,1
indigenous_analysis_sample,2014,屏東縣,萬巒鄉,17
indigenous_analysis_sample,2014,屏東縣,霧臺鄉,22
indigenous_analysis_sample,2014,彰化縣,彰化市,51
indigenous_analysis_sample,2014,彰化縣,花壇鄉,7
indigenous_analysis_sample,2014,新北市,三峽區,22
indigenous_analysis_sample,2014,新北市,三重區,24
indigenous_analysis_sample,2014,新北市,中和區,17
indigenous_analysis_sample,2014,新北市,五股區,3
indigenous_analysis_sample,2014,新北市,八里區,19
indigenous_analysis_sample,2014,新北市,土城區,37
indigenous_analysis_sample,2014,新北市,新店區,59
indigenous_analysis_sample,2014,新北市,新莊區,62
indigenous_analysis_sample,2014,新北市,板橋區,9
indigenous_analysis_sample,2014,新北市,林口區,34
indigenous_analysis_sample,2014,新北市,樹林區,57
indigenous_analysis_sample,2014,新北市,永和區,12
indigenous_analysis_sample,2014,新北市,汐止區,59
indigenous_analysis_sample,2014,新北市,泰山區,1
indigenous_analysis_sample,2014,新北市,淡水區,2
indigenous_analysis_sample,2014,新北市,烏來區,27
indigenous_analysis_sample,2014,新北市,瑞芳區,23
indigenous_analysis_sample,2014,新北市,蘆洲區,39
indigenous_analysis_sample,2014,新北市,鶯歌區,12
indigenous_analysis_sample,2014,新竹市,北區,25
indigenous_analysis_sample,2014,新竹市,東區,34
indigenous_analysis_sample,2014,新竹縣,五峰鄉,41
indigenous_analysis_sample,2014,新竹縣,尖石鄉,51
indigenous_analysis_sample,2014,新竹縣,湖口鄉,5
indigenous_analysis_sample,2014,新竹縣,竹北市,10
indigenous_analysis_sample,2014,新竹縣,竹東鎮,28
indigenous_analysis_sample,2014,新竹縣,關西鎮,7
indigenous_analysis_sample,2014,桃園縣,中壢市,18
indigenous_analysis_sample,2014,桃園縣,八德市,23
indigenous_analysis_sample,2014,桃園縣,大溪鎮,28
indigenous_analysis_sample,2014,桃園縣,平鎮市,55
indigenous_analysis_sample,2014,桃園縣,復興鄉,46
indigenous_analysis_sample,2014,桃園縣,桃園市,33
indigenous_analysis_sample,2014,桃園縣,楊梅鎮,57
indigenous_analysis_sample,2014,桃園縣,蘆竹鄉,36
indigenous_analysis_sample,2014,桃園縣,觀音鄉,12
indigenous_analysis_sample,2014,桃園縣,龍潭鄉,60
indigenous_analysis_sample,2014,桃園縣,龜山鄉,78
indigenous_analysis_sample,2014,澎湖縣,馬公市,31
indigenous_analysis_sample,2014,臺中市,北屯區,35
indigenous_analysis_sample,2014,臺中市,南區,19
indigenous_analysis_sample,2014,臺中市,南屯區,40
indigenous_analysis_sample,2014,臺中市,和平區,33
indigenous_analysis_sample,2014,臺中市,大里區,2
indigenous_analysis_sample,2014,臺中市,大雅區,41
indigenous_analysis_sample,2014,臺中市,太平區,37
indigenous_analysis_sample,2014,臺中市,梧棲區,6
indigenous_analysis_sample,2014,臺中市,沙鹿區,1
indigenous_analysis_sample,2014,臺中市,潭子區,11
indigenous_analysis_sample,2014,臺中市,西區,8
indigenous_analysis_sample,2014,臺中市,西屯區,9
indigenous_analysis_sample,2014,臺中市,豐原區,5
indigenous_analysis_sample,2014,臺中市,龍井區,33
indigenous_analysis_sample,2014,臺北市,中山區,5
indigenous_analysis_sample,2014,臺北市,中正區,4
indigenous_analysis_sample,2014,臺北市,信義區,3
indigenous_analysis_sample,2014,臺北市,內湖區,11
indigenous_analysis_sample,2014,臺北市,北投區,1
indigenous_analysis_sample,2014,臺北市,士林區,24
indigenous_analysis_sample,2014,臺北市,大同區,33
indigenous_analysis_sample,2014,臺北市,文山區,15
indigenous_analysis_sample,2014,臺北市,松山區,11
indigenous_analysis_sample,2014,臺北市,萬華區,28
indigenous_analysis_sample,2014,臺南市,中西區,10
indigenous_analysis_sample,2014,臺南市,南區,14
indigenous_analysis_sample,2014,臺南市,安定區,1
indigenous_analysis_sample,2014,臺南市,新營區,1
indigenous_analysis_sample,2014,臺南市,東區,14
indigenous_analysis_sample,2014,臺南市,永康區,19
indigenous_analysis_sample,2014,臺東縣,卑南鄉,60
indigenous_analysis_sample,2014,臺東縣,大武鄉,37
indigenous_analysis_sample,2014,臺東縣,太麻里鄉,52
indigenous_analysis_sample,2014,臺東縣,延平鄉,27
indigenous_analysis_sample,2014,臺東縣,成功鎮,70
indigenous_analysis_sample,2014,臺東縣,東河鄉,38
indigenous_analysis_sample,2014,臺東縣,池上鄉,33
indigenous_analysis_sample,2014,臺東縣,海端鄉,28
indigenous_analysis_sample,2014,臺東縣,綠島鄉,3
indigenous_analysis_sample,2014,臺東縣,臺東市,154
indigenous_analysis_sample,2014,臺東縣,蘭嶼鄉,11
indigenous_analysis_sample,2014,臺東縣,達仁鄉,51
indigenous_analysis_sample,2014,臺東縣,金峰鄉,27
indigenous_analysis_sample,2014,臺東縣,長濱鄉,36
indigenous_analysis_sample,2014,臺東縣,關山鎮,26
indigenous_analysis_sample,2014,臺東縣,鹿野鄉,33
indigenous_analysis_sample,2014,花蓮縣,光復鄉,64
indigenous_analysis_sample,2014,花蓮縣,卓溪鄉,40
indigenous_analysis_sample,2014,花蓮縣,吉安鄉,133
indigenous_analysis_sample,2014,花蓮縣,壽豐鄉,58
indigenous_analysis_sample,2014,花蓮縣,富里鄉,16
indigenous_analysis_sample,2014,花蓮縣,新城鄉,48
indigenous_analysis_sample,2014,花蓮縣,玉里鎮,54
indigenous_analysis_sample,2014,花蓮縣,瑞穗鄉,42
indigenous_analysis_sample,2014,花蓮縣,秀林鄉,109
indigenous_analysis_sample,2014,花蓮縣,花蓮市,98
indigenous_analysis_sample,2014,花蓮縣,萬榮鄉,43
indigenous_analysis_sample,2014,花蓮縣,豐濱鄉,36
indigenous_analysis_sample,2014,花蓮縣,鳳林鎮,21
indigenous_analysis_sample,2014,苗栗縣,南庄鄉,7
indigenous_analysis_sample,2014,苗栗縣,泰安鄉,52
indigenous_analysis_sample,2014,苗栗縣,獅潭鄉,1
indigenous_analysis_sample,2014,苗栗縣,竹南鎮,11
indigenous_analysis_sample,2014,苗栗縣,苗栗市,3
indigenous_analysis_sample,2014,苗栗縣,通霄鎮,6
indigenous_analysis_sample,2014,苗栗縣,頭份鎮,22
indigenous_analysis_sample,2014,雲林縣,斗六市,28
indigenous_analysis_sample,2014,雲林縣,虎尾鎮,4
indigenous_analysis_sample,2014,雲林縣,麥寮鄉,1
indigenous_analysis_sample,2014,高雄市,前鎮區,24
indigenous_analysis_sample,2014,高雄市,大寮區,26
indigenous_analysis_sample,2014,高雄市,大樹區,11
indigenous_analysis_sample,2014,高雄市,小港區,54
indigenous_analysis_sample,2014,高雄市,岡山區,22
indigenous_analysis_sample,2014,高雄市,左營區,25
indigenous_analysis_sample,2014,高雄市,桃源區,28
indigenous_analysis_sample,2014,高雄市,楠梓區,9
indigenous_analysis_sample,2014,高雄市,苓雅區,15
indigenous_analysis_sample,2014,高雄市,茂林區,17
indigenous_analysis_sample,2014,高雄市,那瑪夏區,19
indigenous_analysis_sample,2014,高雄市,鳳山區,35
indigenous_analysis_sample,2014,高雄市,鼓山區,11
indigenous_analysis_sample,2017,南投縣,仁愛鄉,97
indigenous_analysis_sample,2017,南投縣,信義鄉,87
indigenous_analysis_sample,2017,南投縣,南投市,11
indigenous_analysis_sample,2017,南投縣,埔里鎮,27
indigenous_analysis_sample,2017,南投縣,草屯鎮,8
indigenous_analysis_sample,2017,南投縣,魚池鄉,6
indigenous_analysis_sample,2017,嘉義市,東區,23
indigenous_analysis_sample,2017,嘉義縣,中埔鄉,10
indigenous_analysis_sample,2017,嘉義縣,太保市,4
indigenous_analysis_sample,2017,嘉義縣,民雄鄉,4
indigenous_analysis_sample,2017,嘉義縣,阿里山鄉,27
indigenous_analysis_sample,2017,基隆市,七堵區,10
indigenous_analysis_sample,2017,基隆市,中正區,42
indigenous_analysis_sample,2017,基隆市,仁愛區,1
indigenous_analysis_sample,2017,基隆市,暖暖區,15
indigenous_analysis_sample,2017,宜蘭縣,五結鄉,6
indigenous_analysis_sample,2017,宜蘭縣,冬山鄉,3
indigenous_analysis_sample,2017,宜蘭縣,南澳鄉,59
indigenous_analysis_sample,2017,宜蘭縣,員山鄉,11
indigenous_analysis_sample,2017,宜蘭縣,壯圍鄉,1
indigenous_analysis_sample,2017,宜蘭縣,大同鄉,26
indigenous_analysis_sample,2017,宜蘭縣,宜蘭市,27
indigenous_analysis_sample,2017,宜蘭縣,礁溪鄉,1
indigenous_analysis_sample,2017,宜蘭縣,羅東鎮,7
indigenous_analysis_sample,2017,宜蘭縣,蘇澳鎮,1
indigenous_analysis_sample,2017,屏東縣,三地門鄉,54
indigenous_analysis_sample,2017,屏東縣,來義鄉,65
indigenous_analysis_sample,2017,屏東縣,屏東市,51
indigenous_analysis_sample,2017,屏東縣,春日鄉,45
indigenous_analysis_sample,2017,屏東縣,枋寮鄉,6
indigenous_analysis_sample,2017,屏東縣,泰武鄉,31
indigenous_analysis_sample,2017,屏東縣,滿州鄉,21
indigenous_analysis_sample,2017,屏東縣,潮州鎮,45
indigenous_analysis_sample,2017,屏東縣,牡丹鄉,31
indigenous_analysis_sample,2017,屏東縣,獅子鄉,24
indigenous_analysis_sample,2017,屏東縣,瑪家鄉,52
indigenous_analysis_sample,2017,屏東縣,萬巒鄉,6
indigenous_analysis_sample,2017,屏東縣,長治鄉,18
indigenous_analysis_sample,2017,屏東縣,霧臺鄉,5
